Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
01/01/2012,14:00,N,HB_WEST,21
01/01/2012,14:00,N,LZ_AEN,21.15
01/01/2012,14:00,N,LZ_CPS,21.15
01/01/2012,14:00,N,LZ_HOUSTON,21.15
01/01/2012,14:00,N,LZ_LCRA,21.14
01/01/2012,14:00,N,LZ_NORTH,21.15
01/01/2012,14:00,N,LZ_RAYBN,21.15
01/01/2012,14:00,N,LZ_SOUTH,21.15
01/01/2012,14:00,N,LZ_WEST,24.12
01/01/2012,15:00,N,HB_BUSAVG,20.98
01/01/2012,15:00,N,HB_HOUSTON,20.99
01/01/2012,15:00,N,HB_HUBAVG,20.95
01/01/2012,15:00,N,HB_NORTH,20.99
01/01/2012,15:00,N,HB_SOUTH,20.98
01/01/2012,15:00,N,HB_WEST,20.84
01/01/2012,15:00,N,LZ_AEN,21
01/01/2012,15:00,N,LZ_CPS,21
01/01/2012,15:00,N,LZ_HOUSTON,20.99
01/01/2012,15:00,N,LZ_LCRA,20.99
01/01/2012,15:00,N,LZ_NORTH,20.99
01/01/2012,15:00,N,LZ_RAYBN,20.99
01/01/2012,15:00,N,LZ_SOUTH,21
01/01/2012,15:00,N,LZ_WEST,23.97
01/01/2012,16:00,N,HB_BUSAVG,21.02
01/01/2012,16:00,N,HB_HOUSTON,21.03
01/01/2012,16:00,N,HB_HUBAVG,21.01
01/01/2012,16:00,N,HB_NORTH,21.03
01/01/2012,16:00,N,HB_SOUTH,21.03
01/01/2012,16:00,N,HB_WEST,20.93
01/01/2012,16:00,N,LZ_AEN,21.04
01/01/2012,16:00,N,LZ_CPS,21.04
01/01/2012,16:00,N,LZ_HOUSTON,21.03
01/01/2012,16:00,N,LZ_LCRA,21.03
01/01/2012,16:00,N,LZ_NORTH,21.03
01/01/2012,16:00,N,LZ_RAYBN,21.03
01/01/2012,16:00,N,LZ_SOUTH,21.04
01/01/2012,16:00,N,LZ_WEST,24
01/01/2012,17:00,N,HB_BUSAVG,21.42
01/01/2012,17:00,N,HB_HOUSTON,21.43
01/01/2012,17:00,N,HB_HUBAVG,21.39
01/01/2012,17:00,N,HB_NORTH,21.44
01/01/2012,17:00,N,HB_SOUTH,21.43
01/01/2012,17:00,N,HB_WEST,21.26
01/01/2012,17:00,N,LZ_AEN,21.44
01/01/2012,17:00,N,LZ_CPS,21.44
01/01/2012,17:00,N,LZ_HOUSTON,21.44
01/01/2012,17:00,N,LZ_LCRA,21.44
01/01/2012,17:00,N,LZ_NORTH,21.44
01/01/2012,17:00,N,LZ_RAYBN,21.44
01/01/2012,17:00,N,LZ_SOUTH,21.44
01/01/2012,17:00,N,LZ_WEST,26.27
