day,hour,% difference
71,1,0.17924785
71,1,0.11251556
71,2,0.18219319
71,2,0.11057291
71,3,0.16789107
71,3,0.15673131
71,4,0.15474962
71,4,0.12964864
71,5,0.10442665
71,5,0.06005597
71,6,0.03568145
71,6,0.07414044
71,7,0.00663013
71,7,0.07623298
71,8,0.02908718
71,8,0.09178826
71,9,0.11844805
71,9,0.02948038
71,10,0.1781168
71,10,0.10031821
71,11,0.18328828
71,11,0.11056196
71,12,0.1381906
71,12,0.05956681
71,13,0.16397
71,13,0.08546227
71,14,0.11368873
71,14,0.06080698
71,15,0.11931237
71,15,0.08120684
71,16,0.06705897
71,16,0.04578454
71,17,0.04982704
71,17,0.05539145
71,18,0.01206037
71,18,0.04123876
71,19,0.07163878
71,19,0.01511724
71,20,0.05481853
71,20,0.01717289
71,21,0.08851803
71,21,0.00625228
71,22,0.11403362
71,22,0.06663595
71,23,0.04159389
71,23,0.06248005
72,0,0.01600599
72,0,0.04033026
72,1,0.000621
72,1,0.01008912
72,2,0.00942614
72,2,0.03005241
72,3,0.06527282
72,3,0.0230295
72,4,0.01039604
72,4,0.01251268
72,5,0.03373832
72,5,0.01527598
72,6,0.11046269
72,6,0.07098012
72,7,0.08372066
72,7,0.04748783
72,8,0.05027321
72,8,0.0110169
72,9,0.11934752
72,9,0.06375572
72,10,0.09022001
72,10,0.04295051
72,11,0.09182842
72,11,0.04508524
72,12,0.08119181
72,12,0.02742273
72,13,0.02488147
72,13,0.03514653
72,14,0.06710801
72,14,0.01770993
72,15,0.00591004
72,15,0.03789217
72,16,0.02040759
72,16,0.01102801
72,17,0.00509936
72,17,0.03689983
72,18,0.01428574
72,18,0.02077614
72,19,0.02668243
72,19,0.04187295
72,20,0.03127313
72,20,0.0421994
72,21,0.11297711
72,21,0.01916898
72,22,0.16748178
72,22,0.11537054
72,23,0.07516817
72,23,0.06100753
73,0,0.00967423
73,0,0.01931466
73,1,0.01924505
73,1,0.01938149
73,2,0.03028674
73,2,0.01308049
73,3,0.01216447
73,3,0.00118688
73,4,0.00982106
73,4,0.02279359
73,5,0.02122324
73,5,0.04458961
73,6,0.09494609
73,6,0.0537771
73,7,0.05200632
73,7,0.04757346
73,8,0.09090992
73,8,0.0483823
73,9,0.12503467
73,9,0.07291562
73,10,0.10480979
73,10,0.07589196
73,11,0.1510329
73,11,0.10471825
73,12,0.14568979
73,12,0.08845647
73,13,0.07849477
73,13,0.05400439
73,14,0.02773812
73,14,0.00965376
73,15,0.00333542
73,15,0.03846442
73,16,0.0014695
73,16,0.02014435
73,17,0.02381638
73,17,0.0107317
73,18,0.00784811
73,18,0.0141292
73,19,0.01987225
73,19,0.04719771
73,20,0.01343701
73,20,0.0367568
73,21,0.03936253
73,21,0.00962559
73,22,0.04868394
73,22,0.01725088
73,23,0.11435966
73,23,0.08465606
74,0,0.09021657
74,0,0.07912691
74,1,0.15674268
74,1,0.1377627
74,2,0.06952813
74,2,0.0414659
74,3,0.1285547
74,3,0.02406792
74,4,0.05445915
74,4,0.00708663
74,5,0.00279986
74,5,0.03131155
74,6,0.04311867
74,6,0.07785009
74,7,0.02282817
74,7,0.08080916
74,8,0.03419596
74,8,0.01810409
74,9,0.01464673
74,9,0.03533001
74,10,0.01623895
74,10,0.07400522
74,11,0.03232739
74,11,0.07666363
74,12,0.01456849
74,12,0.05764335
74,13,0.02905692
74,13,0.00947388
74,14,0.03306808
74,14,0.0040341
74,15,0.0211931
74,15,0.04618603
74,16,0.04230713
74,16,0.04790948
74,17,0.03507028
74,17,0.0334166
74,18,0.01188384
74,18,0.02278673
74,19,0.00500695
74,19,0.01386622
74,20,0.0681144
74,20,0.02748073
74,21,0.03775092
74,21,0.03201426
74,22,0.01098712
74,22,0.0073195
74,23,0.04678578
74,23,0.00460501
75,0,0.02885498
75,0,1.19E-02
75,1,0.04802423
75,1,0.02512568
75,2,0.0739127
75,2,0.04722275
75,3,0.085574
75,3,0.08146319
75,4,0.02769081
75,4,0.00698419
75,5,0.04317705
75,5,0.00963827
75,6,0.00940075
75,6,0.02454531
75,7,0.02211492
75,7,0.00427207
75,8,0.03035319
75,8,0.01810852
75,9,0.00294737
75,9,0.02335048
75,10,0.01616761
75,10,0.04551332
75,11,0.04668355
75,11,0.02001796
75,12,0.06725386
75,12,0.02231678
75,13,0.08223048
75,13,0.05682826
75,14,0.034371
75,14,0.04901255
75,15,0.01615566
75,15,0.03421579
75,16,0.09929363
75,16,0.00783475
75,17,0.10285965
75,17,0.03350096
75,18,0.10372654
75,18,0.05815527
75,19,0.11759276
75,19,0.07866023
75,20,0.13965969
75,20,0.10952056
75,21,0.06728506
75,21,0.07390338
75,22,0.07055663
75,22,0.05289161
75,23,0.06831712
75,23,0.03606254
76,0,0.03449204
76,0,0.02191353
76,1,0.0151509
76,1,0.00801943
76,2,0.03352043
76,2,0.02972057
76,3,0.03511155
76,3,0.01313673
76,4,0.05168558
76,4,0.05817332
76,5,0.00904295
76,5,0.02375429
76,6,0.05129834
76,6,0.06119251
76,7,0.03438561
76,7,0.03819609
76,8,0.0340989
76,8,0.03065434
76,9,0.0014645
76,9,0.00698923
76,10,0.04365612
76,10,0.04377939
76,11,0.05658596
76,11,0.04076197
76,12,0.04182264
76,12,0.02978859
76,13,0.00971869
76,13,0.00610582
76,14,0.00193665
76,14,0.03949186
76,15,0.04467705
76,15,0.04545018
76,16,0.02176097
76,16,0.01249603
76,17,0.00301633
76,17,0.02116126
76,18,0.06525331
76,18,0.02227007
76,19,0.11112495
76,19,0.04126768
76,20,0.09780174
76,20,0.04939316
76,21,0.07071721
76,21,0.01056419
76,22,0.05295994
76,22,0.00759212
76,23,0.00171589
76,23,0.0213288
77,0,0.01563656
77,0,0.03913524
77,1,0.01631208
77,1,0.01942588
77,2,0.00713265
77,2,0.0457059
77,3,0.01280261
77,3,0.00577721
77,4,0.00889391
77,4,0.03128593
77,5,0.02659373
77,5,0.00867893
77,6,0.07823195
77,6,8.81E-02
77,7,0.01365354
77,7,0.00684633
77,8,0.09276221
77,8,0.11450766
77,9,0.1336854
77,9,0.14618034
77,10,0.1144551
77,10,0.13516681
77,11,0.06732309
77,11,0.05747722
77,12,0.04168174
77,12,0.05747518
77,13,0.02755605
77,13,0.02983963
77,14,0.02285364
77,14,0.04713227
77,15,0.00328021
77,15,0.0436968
77,16,0.02510452
77,16,0.0564577
77,17,0.02491311
77,17,0.03484657
77,18,0.01738398
77,18,0.08125961
77,19,0.01876687
77,19,0.04721623
77,20,0.03630779
77,20,0.00662279
77,21,0.07931908
77,21,0.00538285
77,22,0.03514609
77,22,0.02409766
77,23,0.09185279
77,23,0.02425609
78,0,0.06718231
78,0,0.06669566
78,1,0.09241383
78,1,0.06004123
78,2,0.05720066
78,2,0.02452022
78,3,0.06904003
78,3,0.0366872
78,4,0.02227685
78,4,0.0195227
78,5,0.02491046
78,5,0.01175162
78,6,0.01945611
78,6,0.03471515
78,7,0.00807705
78,7,0.06786469
78,8,0.05430251
78,8,0.09633495
78,9,0.00026387
78,9,0.04212141
78,10,0.05163119
78,10,0.11157009
78,11,0.07465158
78,11,0.13532938
78,12,0.00262708
78,12,0.04987516
78,13,0.08563157
78,13,0.11134358
78,14,0.08107852
78,14,0.09969144
78,15,0.05564647
78,15,0.06888985
78,16,0.08465832
78,16,0.07991894
78,17,5.18E-02
78,17,0.04203657
78,18,0.02990002
78,18,0.0210491
78,19,0.07480672
78,19,0.04528465
78,20,0.06303782
78,20,0.03451725
78,21,0.03020928
78,21,0.03216286
78,22,0.0755405
78,22,0.01245289
78,23,0.02604454
78,23,0.0442739
79,0,0.03108485
79,0,0.04933713
79,1,0.06874159
79,1,0.06752519
79,2,0.00655816
79,2,0.02109582
79,3,0.07109984
79,3,0.08947007
79,4,0.04230998
79,4,0.08669481
79,5,0.01460631
79,5,0.03473434
79,6,0.01833838
79,6,0.02123082
79,7,0.04317395
79,7,0.07471821
79,8,0.0226397
79,8,0.03707126
79,9,0.02075949
79,9,0.00604562
79,10,0.13336646
79,10,0.09659668
79,11,0.12478191
79,11,0.08003192
79,12,0.1103153
79,12,0.07419773
79,13,0.06043435
79,13,0.02652926
79,14,0.01621318
79,14,0.02464632
79,15,0.03488065
79,15,0.02857115
79,16,0.01374021
79,16,0.03754626
79,17,0.04498804
79,17,0.01411705
79,18,0.02994103
79,18,0.02773136
79,19,0.12948238
79,19,0.04485699
79,20,0.11787824
79,20,0.04198077
79,21,0.04745094
79,21,0.00415389
79,22,0.11041432
79,22,0.07335808
79,23,0.09541736
79,23,0.12239078
80,0,0.00401778
80,0,0.0105385
80,1,0.03637355
80,1,0.0181341
80,2,0.03313678
80,2,0.00326655
80,3,0.0086885
80,3,0.02345261
80,4,0.02514105
80,4,0.00312201
80,5,0.06633991
80,5,0.06937013
80,6,0.04856754
80,6,0.00423238
80,7,0.08418707
80,7,0.01274978
80,8,0.1146092
80,8,0.01883469
80,9,0.12090595
80,9,0.01661987
80,10,0.19538385
80,10,0.14522817
80,11,0.1467221
80,11,0.08922602
80,12,0.10476463
80,12,0.05192225
80,13,0.1018127
80,13,0.03933375
80,14,0.0149214
80,14,0.02658242
80,15,0.01068287
80,15,0.01844126
80,16,0.01323445
80,16,0.01312322
80,17,0.06267788
80,17,0.05893153
80,18,0.01979312
80,18,0.03483419
80,19,0.05081924
80,19,0.05468781
80,20,0.02419848
80,20,0.03131719
80,21,0.02582174
80,21,0.03271449
80,22,0.04510871
80,22,0.08399383
80,23,0.06046512
80,23,0.10091267
81,0,0.04488186
81,0,0.05121978
81,1,0.02003015
81,1,0.01632556
81,2,0.01991993
81,2,0.01490338
81,3,0.02910793
81,3,0.08389648
81,4,0.02407023
81,4,0.03850873
81,5,0.01199026
81,5,0.01687672
81,6,0.01371226
81,6,0.02391182
81,7,0.04525368
81,7,0.02710079
81,8,0.13873754
81,8,0.05044985
81,9,0.02471039
81,9,0.01747249
81,10,0.09246083
81,10,0.14536865
81,11,0.06481199
81,11,0.10886858
81,12,0.00150041
81,12,0.05043207
81,13,0.00099467
81,13,0.03415538
81,14,0.03233447
81,14,0.01376478
81,15,0.00813936
81,15,0.00052011
81,16,0.01656747
81,16,0.03198078
81,17,0.01058261
81,17,0.00351133
81,18,0.03023184
81,18,0.01395398
81,19,0.00455099
81,19,0.02555051
81,20,0.06701991
81,20,0.04132728
81,21,0.03697613
81,21,0.00927729
81,22,0.01011098
81,22,0.04018867
81,23,0.00157614
81,23,0.01501069
82,0,0.02958373
82,0,0.01228112
82,1,0.04788117
82,1,0.04063196
82,2,0.01771446
82,2,0.01444701
82,3,0.07720408
82,3,0.09481496
82,4,0.08534392
82,4,0.10029329
82,5,0.00990751
82,5,0.02071042
82,6,0.04115617
82,6,0.0132597
82,7,0.0262406
82,7,0.01724209
82,8,0.01330466
82,8,0.01377367
82,9,0.02949938
82,9,0.05455137
82,10,0.00875673
82,10,0.06334869
82,11,0.01632815
82,11,0.06956839
82,12,0.05719182
82,12,0.10263468
82,13,0.04765933
82,13,0.04836908
82,14,0.06125541
82,14,0.03865235
82,15,0.05412701
82,15,0.03166884
82,16,0.00212497
82,16,0.03260799
82,17,0.00976757
82,17,0.02193625
82,18,0.03014354
82,18,0.02170124
82,19,0.03207733
82,19,0.01003429
82,20,0.05074636
82,20,0.01257681
82,21,0.05753371
82,21,0.05830479
82,22,0.03300075
82,22,0.07048739
82,23,0.0104254
82,23,0.07188556
83,0,0.03076911
83,0,0.10438381
83,1,0.01664522
83,1,0.00856928
83,2,0.01081325
83,2,0.0278562
83,3,0.02420982
83,3,0.01397667
83,4,0.01026877
83,4,0.02183999
83,5,0.0716178
83,5,0.07610715
83,6,0.07467377
83,6,0.01616383
83,7,0.06615626
83,7,0.02862021
83,8,0.07630515
83,8,0.02390703
83,9,0.00188354
83,9,0.06482117
83,10,0.01882671
83,10,0.06081766
83,11,0.00200133
83,11,0.03705785
83,12,0.0010504
83,12,0.03538908
83,13,0.00901346
83,13,0.04938325
83,14,0.01082285
83,14,0.05451108
83,15,0.03877214
83,15,0.04067228
83,16,0.03343672
83,16,0.06373446
83,17,0.01290949
83,17,0.1069191
83,18,0.02039052
83,18,0.05303324
83,19,0.04484784
83,19,0.06604504
83,20,0.04415456
83,20,0.01373302
83,21,0.04863097
83,21,0.00740774
83,22,0.01250961
83,22,0.04612715
83,23,0.03102827
83,23,0.0321267
84,0,0.00314305
84,0,0.05868191
84,1,0.04533069
84,1,0.01241097
84,2,0.10103483
84,2,0.08551417
84,3,0.07334893
84,3,0.05864968
84,4,0.1170163
84,4,0.08155747
84,5,0.13290222
84,5,0.11189123
84,6,0.05890959
84,6,0.05083765
84,7,0.02136472
84,7,0.02398775
84,8,0.03795918
84,8,0.01905585
84,9,0.00880905
84,9,0.00490308
84,10,0.02384912
84,10,0.00708625
84,11,0.06904325
84,11,0.04108491
84,12,0.00185496
84,12,0.02339304
84,13,0.07993367
84,13,0.05941816
84,14,0.0283939
84,14,0.0249611
84,15,0.01199633
84,15,0.02366661
84,16,0.00951246
84,16,0.04535749
84,17,0.00156191
84,17,0.0616927
84,18,0.03680739
84,18,0.11573545
84,19,0.01842654
84,19,0.07760402
84,20,0.0838246
84,20,0.12382084
84,21,0.00981828
84,21,0.05238038
84,22,0.03426754
84,22,0.02716029
84,23,0.02929581
84,23,0.02493646
85,0,0.03939035
85,0,0.01298638
85,1,0.05181832
85,1,0.0218862
85,2,0.01905743
85,2,0.00604621
85,3,0.01908918
85,3,3.06E-02
85,4,0.004059
85,4,0.01783962
85,5,0.02463327
85,5,0.0297148
85,6,0.02504145
85,6,0.04004144
85,7,0.00306916
85,7,0.03829332
85,8,0.0179148
85,8,0.06242752
85,9,0.06407918
85,9,0.03321945
85,10,0.11579417
85,10,0.09711184
85,11,0.11097816
85,11,0.09427698
85,12,0.07167379
85,12,0.06252665
85,13,0.05924925
85,13,0.06202485
85,14,0.05350517
85,14,0.05344531
85,15,0.06986145
85,15,0.06033454
85,16,0.08517248
85,16,0.06284362
85,17,0.08183023
85,17,0.0529652
85,18,8.10E-02
85,18,0.06682523
85,19,0.08880394
85,19,0.0381821
85,20,0.04057509
85,20,0.00842829
85,21,0.02534802
85,21,0.00482684
85,22,0.0571153
85,22,0.02943466
85,23,0.06459698
85,23,0.00983463
86,0,0.07181738
86,0,0.02929857
86,1,0.08886439
86,1,0.0523493
86,2,0.00730502
86,2,0.038393
86,3,0.08589322
86,3,0.08139241
86,4,0.08689807
86,4,0.03707466
86,5,0.12708008
86,5,0.09015307
86,6,0.06785266
86,6,0.03274718
86,7,0.06392482
86,7,0.00795842
86,8,0.00252302
86,8,0.03693223
86,9,0.05788138
86,9,0.00335229
86,10,0.10227078
86,10,0.05733809
86,11,0.081353
86,11,0.02042188
86,12,0.05300565
86,12,0.02434377
86,13,0.02271249
86,13,0.00052037
86,14,0.07069221
86,14,0.04099084
86,15,0.08675248
86,15,0.05838003
86,16,0.09818883
86,16,0.05943244
86,17,0.07369341
86,17,0.05857025
86,18,0.03353344
86,18,0.033673
86,19,0.04246604
86,19,0.02325419
86,20,0.01963169
86,20,0.02367441
86,21,0.00595278
86,21,0.01196518
86,22,0.0485465
86,22,0.07452436
86,23,0.01363187
86,23,0.02261424
87,0,0.04880089
87,0,0.00797804
87,1,0.05079768
87,1,0.0171732
87,2,0.00294198
87,2,0.15485043
87,3,0.02494644
87,3,0.00590058
87,4,0.03267454
87,4,0.04045049
87,5,0.08971597
87,5,0.00532324
87,6,0.00600159
87,6,0.016656
87,7,0.0186992
87,7,0.04871795
87,8,0.01064164
87,8,0.03301984
87,9,0.09082079
87,9,0.09162299
87,10,0.05254385
87,10,0.05823305
87,11,0.04033459
87,11,0.04649925
87,12,0.08188853
87,12,0.06730793
87,13,0.069949
87,13,0.06713769
87,14,0.08658755
87,14,0.07627321
87,15,0.09487016
87,15,0.068034
87,16,0.1380751
87,16,0.09190093
87,17,0.17122794
87,17,0.08102622
87,18,0.20689847
87,18,0.09844414
87,19,0.28924448
87,19,0.16631128
87,20,0.29900337
87,20,0.16666845
87,21,0.27444103
87,21,0.20258975
87,22,0.28801494
87,22,0.20945123
87,23,0.20949237
87,23,0.16015264
88,0,0.17876345
88,0,0.11469146
88,1,0.13707633
88,1,0.14156101
88,2,0.16707529
88,2,0.23040277
88,3,0.15641035
88,3,0.1276136
88,4,0.14202918
88,4,0.17026501
88,5,0.10754084
88,5,0.12317981
88,6,0.15878971
88,6,0.01812829
88,7,0.19084887
88,7,0.00807299
88,8,0.17373276
88,8,0.02631221
88,9,0.15157614
88,9,0.01292392
88,10,0.10100734
88,10,0.02551528
88,11,0.10451048
88,11,0.01750257
88,12,0.15330367
88,12,0.01715591
88,13,0.12442309
88,13,0.02651838
88,14,0.12057153
88,14,0.01883409
88,15,0.0729032
88,15,0.02048448
88,16,0.11134263
88,16,0.02954831
88,17,0.07649247
88,17,0.00577176
88,18,0.06474373
88,18,0.00216644
88,19,0.09371369
88,19,0.03264545
88,20,0.09718224
88,20,0.04635198
88,21,0.10392571
88,21,0.08675277
88,22,0.08465156
88,22,0.08555109
88,23,0.04437689
88,23,0.07061781
89,0,0.11932351
89,0,0.08215931
89,1,0.12156067
89,1,0.10855
89,2,0.1580902
89,2,0.10922099
89,3,0.19857743
89,3,0.09065744
89,4,0.10577969
89,4,0.07017544
89,5,0.25068174
89,5,0.07643983
89,6,0.06319779
89,6,0.09528835
89,7,0.07038974
89,7,0.11423615
89,8,0.0698622
89,8,0.08567865
89,9,0.07162178
89,9,0.06838658
89,10,0.05856726
89,10,0.06330962
89,11,0.11709552
89,11,0.0196153
89,12,0.06241577
89,12,0.04753382
89,13,0.07849541
89,13,0.00874283
89,14,0.13194091
89,14,0.03538127
89,15,0.10906649
89,15,0.00542526
89,16,0.0887189
89,16,0.02741066
89,17,0.1074337
89,17,0.04452084
89,18,0.13595276
89,18,0.02629629
89,19,0.21646611
89,19,0.00595259
89,20,0.1296761
89,20,0.04883909
89,21,0.15598271
89,21,0.04632078
89,22,0.18382806
89,22,0.00089914
89,23,0.23320751
89,23,0.09631217
90,0,0.14371107
90,0,0.04434349
90,1,0.13624462
90,1,0.06042077
90,2,0.18248981
90,2,0.04046737
90,3,0.20974228
90,3,0.06028079
90,4,0.09616737
90,4,0.00254107
90,5,0.15862287
90,5,0.03227907
90,6,0.02733637
90,6,0.01185676
90,7,0.0015971
90,7,0.06127785
90,8,0.03060385
90,8,0.08703846
90,9,0.01941388
90,9,0.06088169
90,10,0.00721924
90,10,0.03185917
90,11,0.00600437
90,11,0.01121836
90,12,0.03111487
90,12,0.02021678
90,13,0.01366762
90,13,0.03452709
90,14,0.0353252
90,14,0.01987127
90,15,0.03652691
90,15,0.02117102
90,16,0.02318792
90,16,0.00203097
90,17,0.00587485
90,17,0.01817356
90,18,0.00526696
90,18,0.01189459
90,19,0.05141425
90,19,0.02023988
90,20,0.03057637
90,20,0.04882915
90,21,0.03472429
90,21,0.04447055
90,22,0.02928629
90,22,0.03361915
90,23,0.10818305
90,23,0.08394063
91,0,0.00261778
91,0,0.03242325
91,1,0.06659572
91,1,0.05075201
91,2,0.04549423
91,2,0.09634078
91,3,0.04297807
91,3,0.07481447
91,4,0.05924281
91,4,0.04158396
91,5,0.14118791
91,5,0.04467159
91,6,0.01056424
91,6,0.01064305
91,7,0.0203898
91,7,0.00263474
91,8,0.01294666
91,8,0.01445909
91,9,0.00913445
91,9,0.02390242
91,10,0.00066458
91,10,0.00468663
91,11,0.04017447
91,11,0.01293992
91,12,0.02888463
91,12,0.00027495
91,13,0.05206658
91,13,0.04652235
91,14,0.06773874
91,14,0.07791659
91,15,0.01432316
91,15,0.05734676
91,16,0.00785782
91,16,0.04028496
91,17,0.0434248
91,17,0.07932652
91,18,0.01573317
91,18,0.06784423
91,19,0.07814706
91,19,0.11076791
91,20,0.01138139
91,20,0.03309724
91,21,0.04466057
91,21,0.02527141
91,22,0.06601703
91,22,0.00744891
91,23,0.09843277
91,23,0.01920135
92,0,0.00581901
92,0,0.03037346
92,1,0.0038154
92,1,0.06878145
92,2,0.02073133
92,2,0.09697173
92,3,0.02422943
92,3,0.04211166
92,4,0.02510279
92,4,0.01948965
92,5,0.09549381
92,5,0.03824165
92,6,0.05053289
92,6,0.07585248
92,7,0.03161473
92,7,0.07673146
92,8,0.02352662
92,8,0.10027694
92,9,0.01163143
92,9,0.06884251
92,10,0.07666183
92,10,0.04566866
92,11,0.03512469
92,11,0.03536654
92,12,0.03136559
92,12,0.00469979
92,13,0.0390877
92,13,0.03990662
92,14,0.00852899
92,14,0.01022136
92,15,0.00520873
92,15,0.01484577
92,16,0.0564713
92,16,0.03427324
92,17,0.00769309
92,17,0.00811938
92,18,0.00123353
92,18,0.00392852
92,19,0.00323524
92,19,0.02548397
92,20,0.0190128
92,20,0.0421355
92,21,0.01478257
92,21,0.0298497
92,22,0.01489314
92,22,0.01025039
92,23,0.02649957
92,23,0.03992193
93,0,0.08490078
93,0,0.09393556
93,1,0.04373825
93,1,0.05630932
93,2,0.06699731
93,2,0.11107861
93,3,0.00651711
93,3,0.07364429
93,4,0.01617202
93,4,0.06582256
93,5,0.06699545
93,5,0.11569458
93,6,0.04822767
93,6,0.06124896
93,7,0.04419596
93,7,0.07846989
93,8,0.04111438
93,8,0.1094897
93,9,0.05444591
93,9,0.09412733
93,10,0.09559373
93,10,0.0182672
93,11,0.0783279
93,11,0.03009042
93,12,0.06282577
93,12,0.03563003
93,13,0.11454262
93,13,0.06298056
93,14,0.08644365
93,14,0.00813737
93,15,0.10313136
93,15,0.02388337
93,16,0.13362012
93,16,0.01975344
93,17,0.14763548
93,17,0.04169339
93,18,0.06466237
93,18,0.02842948
93,19,0.01258195
93,19,0.05591997
93,20,0.0539858
93,20,0.13345041
93,21,0.0863243
93,21,0.15514862
93,22,0.09850553
93,22,0.11517704
93,23,0.03590028
93,23,0.11318203
94,0,0.01100229
94,0,0.09346303
94,1,0.01302405
94,1,0.12019102
94,2,0.03181838
94,2,0.11621036
94,3,0.09706096
94,3,0.15648162
94,4,0.03714558
94,4,0.1270365
94,5,0.00203173
94,5,0.08090666
94,6,0.09090764
94,6,0.01388385
94,7,0.05512387
94,7,0.0041713
94,8,0.02812676
94,8,0.05768507
94,9,0.00832458
94,9,0.05896043
94,10,0.11105465
94,10,0.16402862
94,11,0.0341238
94,11,0.07384601
94,12,0.01725882
94,12,0.04325864
94,13,0.00246689
94,13,0.04421027
94,14,0.07033398
94,14,0.00412922
94,15,0.08098775
94,15,0.05920529
94,16,0.17584311
94,16,0.01805162
94,17,0.15640434
94,17,0.03240785
94,18,0.25022409
94,18,0.00190455
94,19,0.25911642
94,19,0.01673103
94,20,0.25022448
94,20,0.01705249
94,21,0.24202615
94,21,0.04322158
94,22,0.23918621
94,22,0.0704076
94,23,0.19988357
94,23,0.07631498
95,0,0.04267072
95,0,0.04581775
95,1,0.02373712
95,1,0.04797288
95,2,0.03435872
95,2,0.02586249
95,3,0.02096269
95,3,0.08117221
95,4,0.02110856
95,4,0.04497318
95,5,0.08953296
95,5,0.10713564
95,6,0.06833923
95,6,0.1127726
95,7,0.01817201
95,7,0.10878887
95,8,0.03911856
95,8,0.0684679
95,9,0.01712935
95,9,0.04204112
95,10,0.12992311
95,10,0.18636947
95,11,0.10974311
95,11,0.16090764
95,12,0.005885
95,12,0.06894265
95,13,0.07445548
95,13,0.02137354
95,14,0.05648028
95,14,0.06677369
95,15,0.08194922
95,15,0.08173774
95,16,0.01690766
95,16,0.0876071
95,17,0.00348803
95,17,0.05409587
95,18,0.04641517
95,18,0.07626786
95,19,0.03416249
95,19,0.00898389
95,20,0.06234594
95,20,0.03182451
95,21,0.06060797
95,21,0.0208828
95,22,0.08609988
95,22,0.00866282
95,23,0.09339005
95,23,0.04381875
96,0,0.00059613
96,0,0.04632473
96,1,0.04087803
96,1,0.0576459
96,2,0.00253352
96,2,0.06141918
96,3,0.01999082
96,3,0.00205351
96,4,0.05062812
96,4,0.01970958
96,5,0.07576708
96,5,0.02483965
96,6,0.04838389
96,6,0.09085495
96,7,0.00397445
96,7,0.03304718
96,8,0.02991455
96,8,0.01074408
96,9,0.02884727
96,9,0.01245603
96,10,0.07841703
96,10,0.09138552
96,11,0.06381342
96,11,0.08575228
96,12,0.04970261
96,12,0.0550033
96,13,0.11778884
96,13,0.04295981
96,14,0.11277914
96,14,0.04366624
96,15,0.1203479
96,15,0.0279877
96,16,0.11797429
96,16,0.04920227
96,17,0.1406721
96,17,0.06959297
96,18,0.10290504
96,18,0.02951966
96,19,0.13764923
96,19,0.0708679
96,20,0.1306889
96,20,0.09942286
96,21,0.07775152
96,21,0.05173981
96,22,0.0786689
96,22,0.08142042
96,23,0.08071033
96,23,0.0812293
97,0,0.05673258
97,0,0.05731286
97,1,0.05502045
97,1,0.08328627
97,2,0.10564682
97,2,0.07074477
97,3,0.05716421
97,3,0.00811843
97,4,0.05008672
97,4,0.03173956
97,5,0.00018967
97,5,0.09315688
97,6,0.04632053
97,6,0.00413224
97,7,0.06255707
97,7,0.03742855
97,8,0.04274398
97,8,0.01314172
97,9,0.00452467
97,9,0.01672814
97,10,0.05423513
97,10,0.0728745
97,11,0.0684556
97,11,0.05503998
97,12,0.02344544
97,12,0.02394064
97,13,0.0752814
97,13,0.05114774
97,14,0.06366526
97,14,0.07071565
97,15,0.04138225
97,15,0.07152207
97,16,0.08210063
97,16,0.11098973
97,17,0.09414613
97,17,0.16482504
97,18,0.08271767
97,18,0.13933986
97,19,0.07805274
97,19,0.14023855
97,20,0.06995442
97,20,0.1401485
97,21,0.04295255
97,21,0.14977294
97,22,0.00499203
97,22,0.10137351
97,23,0.05862302
97,23,0.14229946
98,0,0.14220992
98,0,0.17470665
98,1,0.14329964
98,1,0.13809408
98,2,0.16469888
98,2,0.13191668
98,3,0.10792137
98,3,0.21563914
98,4,0.11795215
98,4,0.05982501
98,5,0.18560812
98,5,0.11736481
98,6,0.11189742
98,6,0.10367259
98,7,0.1417314
98,7,0.04922594
98,8,0.21206269
98,8,0.0522565
98,9,0.20473174
98,9,0.05159168
98,10,0.22567705
98,10,0.08298866
98,11,0.19270919
98,11,0.09159947
98,12,0.18609019
98,12,0.07541654
98,13,0.19964295
98,13,0.04330668
98,14,0.04626285
98,14,0.03275751
98,15,0.08745231
98,15,0.02256408
98,16,0.01201515
98,16,0.04696395
98,17,0.04412377
98,17,0.02496041
98,18,0.01422694
98,18,0.01292126
98,19,0.04373315
98,19,0.01604801
98,20,0.09446886
98,20,0.09196934
98,21,0.01798582
98,21,0.02094801
98,22,0.0466067
98,22,0.02675746
98,23,0.02295874
98,23,0.01747531
99,0,0.06960441
99,0,0.02627886
99,1,0.04406742
99,1,0.08213549
99,2,0.0267534
99,2,0.0905489
99,3,0.03954272
99,3,0.04359746
99,4,0.01510928
99,4,0.07793642
99,5,0.07919627
99,5,0.1628063
99,6,0.08813215
99,6,0.04108616
99,7,0.12570309
99,7,0.0831351
99,8,0.03904244
99,8,0.03901338
99,9,0.01678975
99,9,0.00528458
99,10,0.04894603
99,10,0.09582511
99,11,0.06283907
99,11,0.1106986
99,12,0.05384254
99,12,0.00277799
99,13,0.0404774
99,13,0.01563072
99,14,0.01661846
99,14,0.021166
99,15,0.04323015
99,15,0.00822903
99,16,0.10018007
99,16,0.06857504
99,17,0.04634529
99,17,0.04117106
99,18,0.01412042
99,18,0.0214123
99,19,0.02117016
99,19,0.04419904
99,20,0.04647779
99,20,0.04790904
99,21,0.09997312
99,21,0.09465836
99,22,0.1096408
99,22,0.10588553
99,23,0.10331094
99,23,0.08817293
100,0,0.02175126
100,0,0.00421978
100,1,0.03405678
100,1,0.03011397
100,2,0.08054034
100,2,0.09593005
100,3,0.08967135
100,3,0.0240284
100,4,0.070418
100,4,0.1163815
