day,hour,% difference
195,14,0.05515828
195,14,0.02809315
195,15,0.04484651
195,15,0.01622388
195,16,0.03442281
195,16,0.00325037
195,17,0.03405542
195,17,0.00477718
195,18,0.01888507
195,18,0.00774114
195,19,0.042203
195,19,0.02375164
195,20,0.03989766
195,20,0.00553651
195,21,0.03282554
195,21,0.02830204
195,22,0.02814207
195,22,0.02434787
195,23,0.00319094
195,23,0.0028521
196,0,0.00971792
196,0,0.00048743
196,1,0.03335824
196,1,0.0163772
196,2,0.05211439
196,2,0.04440052
196,3,0.07640329
196,3,0.05344398
196,4,0.06563607
196,4,0.05532839
196,5,0.07940605
196,5,0.06190713
196,6,0.06926784
196,6,0.01016156
196,7,0.07926935
196,7,0.02251396
196,8,0.06830211
196,8,0.02701953
196,9,0.06048767
196,9,0.05469077
196,10,0.02357805
196,10,0.01148322
196,11,0.03025768
196,11,0.02522374
196,12,0.01228227
196,12,0.01741408
196,13,0.00205122
196,13,0.02114887
196,14,0.01296974
196,14,0.02344464
196,15,0.00225911
196,15,0.01730891
196,16,0.00796896
196,16,0.0023374
196,17,0.01780088
196,17,0.00307102
196,18,0.02796348
196,18,0.01696759
196,19,0.00629385
196,19,0.05347531
196,20,0.00579997
196,20,0.03250404
196,21,0.01653961
196,21,0.02405305
196,22,0.00303522
196,22,0.0083225
196,23,0.01786527
196,23,0.00165206
197,0,0.00540855
197,0,0.02866165
197,1,0.00288216
197,1,0.03041802
197,2,0.01289131
197,2,0.00105599
197,3,0.03546635
197,3,0.00956955
197,4,0.00692288
197,4,0.00223916
197,5,0.00083538
197,5,0.01949069
197,6,0.02373219
197,6,0.00294159
197,7,0.02711462
197,7,0.01263801
197,8,0.01895043
197,8,0.03738281
197,9,0.03248873
197,9,0.03164769
197,10,0.03163044
197,10,0.00359385
197,11,0.02007806
197,11,0.00761772
197,12,0.00190576
197,12,0.01187395
197,13,0.01281025
197,13,0.0130402
197,14,0.00306024
197,14,0.00101959
197,15,0.0262294
197,15,0.01369442
197,16,0.02451428
197,16,0.00076287
197,17,0.05141548
197,17,0.00287445
197,18,0.03143625
197,18,0.00704277
197,19,0.02495447
197,19,0.03297377
197,20,0.01967423
197,20,0.00083276
197,21,0.02088386
197,21,0.01711321
197,22,0.04069583
197,22,0.03292014
197,23,0.05544096
197,23,0.04099589
198,0,0.05711144
198,0,0.04605033
198,1,0.07183456
198,1,0.05164389
198,2,0.08677635
198,2,0.08069445
198,3,0.09747724
198,3,0.08105982
198,4,0.07276788
198,4,0.07414758
198,5,0.0634732
198,5,0.06395191
198,6,0.04192022
198,6,0.01433598
198,7,0.04688416
198,7,0.02304652
198,8,0.04108354
198,8,0.02472695
198,9,0.04173658
198,9,0.01329498
198,10,0.03314593
198,10,0.01135888
198,11,0.01910729
198,11,0.01447882
198,12,0.0091124
198,12,0.03129419
198,13,0.00486289
198,13,0.02643326
198,14,0.00614518
198,14,0.01769645
198,15,0.01077847
198,15,0.03730787
198,16,0.02758465
198,16,0.0322553
198,17,0.0448073
198,17,0.02654581
198,18,0.02255361
198,18,0.03791233
198,19,0.02938531
198,19,0.03838697
198,20,0.0373466
198,20,0.01128374
198,21,0.0384317
198,21,0.02491023
198,22,0.05227721
198,22,0.03755911
198,23,0.06156582
198,23,0.04030931
199,0,0.05636671
199,0,0.03627419
199,1,0.06288642
199,1,0.03883468
199,2,0.07121653
199,2,0.0636318
199,3,0.08035805
199,3,0.06998646
199,4,0.07686987
199,4,0.07675774
199,5,0.07971443
199,5,0.08398393
199,6,0.06800388
199,6,0.03767589
199,7,0.06064853
199,7,0.07345487
199,8,0.05501652
199,8,0.05246921
199,9,0.05978134
199,9,0.04881657
199,10,0.01447074
199,10,0.00273554
199,11,0.02723166
199,11,0.00704192
199,12,0.00458262
199,12,0.03852813
199,13,0.0099235
199,13,0.03146989
199,14,0.02720146
199,14,0.01411145
199,15,0.02591707
199,15,0.04641385
199,16,0.01943781
199,16,0.07572729
199,17,0.00452078
199,17,0.05703171
199,18,0.02672274
199,18,0.04328458
199,19,0.02886046
199,19,0.05555845
199,20,0.02386596
199,20,0.01554444
199,21,0.02221834
199,21,7.10E-05
199,22,0.0364239
199,22,0.01311754
199,23,0.04932671
199,23,0.03019656
200,0,0.04245135
200,0,0.01422589
200,1,0.05882754
200,1,0.02110761
200,2,0.06064198
200,2,0.04783644
200,3,0.07007394
200,3,0.05208979
200,4,0.06162736
200,4,0.0469788
200,5,0.08324934
200,5,0.07603523
200,6,0.0667038
200,6,0.00764862
200,7,0.05944642
200,7,0.0059793
200,8,0.04966776
200,8,0.01574659
200,9,0.05330411
200,9,0.02234739
200,10,0.04975723
200,10,0.00350328
200,11,0.03266138
200,11,0.00116561
200,12,0.00937429
200,12,0.0169789
200,13,0.02106254
200,13,0.01727007
200,14,0.03623344
200,14,0.00669579
200,15,0.02910408
200,15,0.02125361
200,16,0.03708809
200,16,0.04742417
200,17,0.04297371
200,17,0.04793523
200,18,0.02346041
200,18,0.03814314
200,19,0.03144729
200,19,0.04168771
200,20,0.01198782
200,20,0.04938296
200,21,0.01071571
200,21,0.05274014
200,22,0.02765534
200,22,0.03591961
200,23,0.04778943
200,23,0.02768355
201,0,0.0355606
201,0,0.01566465
201,1,0.05213309
201,1,0.01854643
201,2,0.053656
201,2,0.03996253
201,3,0.05824374
201,3,0.02603854
201,4,0.05219829
201,4,0.03178446
201,5,0.08445028
201,5,0.06473244
201,6,0.0562871
201,6,0.00825769
201,7,0.04057097
201,7,0.00879366
201,8,0.03166434
201,8,0.0069931
201,9,0.03654262
201,9,0.01352269
201,10,0.04111548
201,10,0.003639
201,11,0.01854251
201,11,0.00156636
201,12,0.00613661
201,12,0.01211853
201,13,0.02674898
201,13,0.00048003
201,14,0.02146135
201,14,0.00576639
201,15,0.01732824
201,15,0.01226607
201,16,0.02730801
201,16,0.02715697
201,17,0.0393674
201,17,0.02832
201,18,0.01596745
201,18,0.02987081
201,19,0.02438656
201,19,0.03434168
201,20,0.01333341
201,20,0.02779837
201,21,0.02141181
201,21,0.00642298
201,22,0.03311524
201,22,0.00417616
201,23,0.04803304
201,23,0.03715234
202,0,0.037987
202,0,0.03014446
202,1,0.0593075
202,1,0.04176319
202,2,0.065686
202,2,0.06085175
202,3,0.07110558
202,3,0.0449212
202,4,0.05323363
202,4,0.03967414
202,5,0.06183469
202,5,0.04606243
202,6,0.03039575
202,6,0.01231231
202,7,0.03690366
202,7,0.01364324
202,8,0.04555624
202,8,0.0100504
202,9,0.05284403
202,9,0.00793921
202,10,0.06288197
202,10,0.02662807
202,11,0.0455367
202,11,0.03109191
202,12,0.01009079
202,12,0.0216845
202,13,0.03316149
202,13,0.01565501
202,14,0.02635001
202,14,0.01804477
202,15,0.02127483
202,15,0.01907588
202,16,0.02136775
202,16,0.00882216
202,17,0.0574195
202,17,0.012855
202,18,0.04250542
202,18,0.00601962
202,19,0.0406259
202,19,0.00435085
202,20,0.03632778
202,20,0.00437162
202,21,0.04231879
202,21,0.03961795
202,22,0.05251676
202,22,0.04491557
202,23,0.06541532
202,23,0.04318004
203,0,0.04993418
203,0,0.0348539
203,1,0.06966982
203,1,0.03954696
203,2,0.0636535
203,2,0.05611535
203,3,0.05931907
203,3,0.03506463
203,4,0.04750863
203,4,0.0333711
203,5,0.06892279
203,5,0.05014274
203,6,0.03308617
203,6,0.00268152
203,7,0.0141765
203,7,0.01573722
203,8,0.01380214
203,8,0.01457614
203,9,0.01856396
203,9,0.02078566
203,10,0.01662652
203,10,0.01875468
203,11,0.00524993
203,11,0.01594629
203,12,0.02766207
203,12,0.00309546
203,13,0.00657723
203,13,0.00445
203,14,0.00214979
203,14,0.03885349
203,15,0.01896698
203,15,0.01446578
203,16,4.66E-05
203,16,0.00560176
203,17,0.00713994
203,17,0.00226297
203,18,0.0223084
203,18,0.00298508
203,19,0.03427772
203,19,0.01355608
203,20,0.00971098
203,20,0.03922616
203,21,0.03826772
203,21,0.02915162
203,22,0.05753332
203,22,0.04118388
203,23,0.07749594
203,23,0.04240981
204,0,0.06614183
204,0,0.03732497
204,1,0.08979081
204,1,0.05083376
204,2,0.0898694
204,2,0.07383134
204,3,0.08881325
204,3,0.06297149
204,4,0.07914577
204,4,0.06265573
204,5,0.09516339
204,5,0.08058853
204,6,0.07003521
204,6,0.02041708
204,7,0.05332139
204,7,0.02273539
204,8,0.04397074
204,8,0.00844108
204,9,0.0487421
204,9,0.02807257
204,10,0.05071346
204,10,0.0158034
204,11,0.04887393
204,11,0.03333528
204,12,0.01846037
204,12,0.03388559
204,13,0.01409986
204,13,0.01789908
204,14,0.02589405
204,14,0.03335038
204,15,0.01630124
204,15,0.00242178
204,16,0.00802321
204,16,0.01903443
204,17,0.03661599
204,17,0.01821408
204,18,0.0396677
204,18,0.01933313
204,19,0.00773114
204,19,0.03729243
204,20,0.00675872
204,20,0.00782351
204,21,0.00574365
204,21,0.00855992
204,22,0.01641915
204,22,0.00258464
204,23,0.04080738
204,23,0.01038601
205,0,0.05953085
205,0,0.03780616
205,1,0.0965416
205,1,0.07066356
205,2,0.09163313
205,2,0.08615688
205,3,0.08446903
205,3,0.06871114
205,4,0.07084624
205,4,0.06185995
205,5,0.07593044
205,5,0.06029315
205,6,0.04588707
205,6,0.01099348
205,7,0.04743782
205,7,0.06654972
205,8,0.04045443
205,8,0.06178842
205,9,0.05618781
205,9,0.03897924
205,10,0.05528893
205,10,0.01671627
205,11,0.03516942
205,11,0.00080694
205,12,0.02358044
205,12,0.02562195
205,13,0.02611829
205,13,0.0358003
205,14,0.02761766
205,14,0.04455838
205,15,0.01022782
205,15,0.01412283
205,16,0.00130773
205,16,0.01158585
205,17,0.04847178
205,17,5.82E-05
205,18,0.01602692
205,18,0.01411579
205,19,0.00531324
205,19,0.0207322
205,20,0.00976254
205,20,0.0039975
205,21,0.01236483
205,21,0.00108586
205,22,0.00965455
205,22,0.00451153
205,23,0.02276075
205,23,0.02148174
206,0,0.01884112
206,0,0.02068477
206,1,0.04979287
206,1,0.03033302
206,2,0.04934142
206,2,0.06208358
206,3,0.0484161
206,3,0.04138632
206,4,0.02610885
206,4,0.03259026
206,5,0.03676809
206,5,0.04365084
206,6,0.04035533
206,6,0.00010277
206,7,0.0380153
206,7,0.01992496
206,8,0.01702417
206,8,0.01449415
206,9,0.03267865
206,9,0.00018573
206,10,0.0396604
206,10,0.00231473
206,11,0.03506938
206,11,0.00684137
206,12,0.00788223
206,12,0.0021148
206,13,0.01003866
206,13,0.00636229
206,14,0.01975716
206,14,0.0053853
206,15,0.0266534
206,15,0.01334243
206,16,0.03266802
206,16,0.01978673
206,17,0.04315312
206,17,0.01314984
206,18,0.0342749
206,18,0.01197796
206,19,0.03718188
206,19,0.00858278
206,20,0.0452578
206,20,0.00782657
206,21,0.04956447
206,21,0.02455445
206,22,0.05107323
206,22,0.02025191
206,23,0.03482825
206,23,0.00978043
207,0,0.02166226
207,0,0.00461661
207,1,0.03860622
207,1,0.00210981
207,2,0.02574407
207,2,0.0137263
207,3,0.02482102
207,3,0.00117761
207,4,0.01471353
207,4,0.0059318
207,5,0.03062604
207,5,0.01942598
207,6,0.01198689
207,6,0.02832608
207,7,0.00970364
207,7,0.00166606
207,8,0.00650731
207,8,0.00152702
207,9,0.00370263
207,9,0.01423272
207,10,0.02707705
207,10,0.00267846
207,11,0.02349147
207,11,0.00721008
207,12,0.00479128
207,12,0.00928724
207,13,0.0109913
207,13,0.00585711
207,14,0.01831462
207,14,0.01985577
207,15,0.00384628
207,15,0.02225303
207,16,0.01267568
207,16,0.04525269
207,17,0.00316006
207,17,0.04567482
207,18,0.02440946
207,18,0.05740112
207,19,0.00485475
207,19,0.04464612
207,20,0.02962003
207,20,0.02684148
207,21,0.01098341
207,21,0.03422532
207,22,0.00064303
207,22,0.02856657
207,23,0.012761
207,23,0.00576449
208,0,0.00634952
208,0,0.00674491
208,1,0.0456111
208,1,0.02244616
208,2,0.04350333
208,2,0.0388121
208,3,0.04985266
208,3,0.03396878
208,4,0.04329381
208,4,0.03882757
208,5,0.05343755
208,5,0.06942468
208,6,0.0715057
208,6,0.05730154
208,7,0.0806091
208,7,0.06382997
208,8,0.05816373
208,8,0.05793471
208,9,0.06748823
208,9,0.05465183
208,10,0.05956631
208,10,0.04988271
208,11,0.03743859
208,11,0.04912179
208,12,0.01169336
208,12,0.0375164
208,13,0.00066427
208,13,0.0056866
208,14,0.00760379
208,14,0.01897354
208,15,0.0262671
208,15,0.02289701
208,16,0.0402381
208,16,0.05213128
208,17,0.02556438
208,17,0.05224232
208,18,0.04648357
208,18,0.05469746
208,19,0.03242952
208,19,0.0414673
208,20,0.02298623
208,20,0.04809223
208,21,0.02016846
208,21,0.03968942
208,22,0.00559037
208,22,0.03456082
208,23,0.00792307
208,23,0.00913044
209,0,0.00554349
209,0,0.00569291
209,1,0.02328544
209,1,0.0103331
209,2,0.03812777
209,2,0.04023628
209,3,0.05501091
209,3,0.04126531
209,4,0.0544561
209,4,0.05230388
209,5,0.07084794
209,5,0.06862423
209,6,0.07345159
209,6,0.03866987
209,7,0.08669837
209,7,0.06239817
209,8,0.07199368
209,8,0.07431204
209,9,0.06922419
209,9,0.05515911
209,10,0.06002146
209,10,0.04995759
209,11,0.02864368
209,11,0.04823909
209,12,0.00268456
209,12,0.033737
209,13,0.00067256
209,13,0.01291028
209,14,0.02564132
209,14,0.01519965
209,15,0.02902392
209,15,0.00225092
209,16,0.03138254
209,16,0.01898634
209,17,0.02679259
209,17,0.01684345
209,18,0.00691228
209,18,0.01839113
209,19,0.00636853
209,19,0.02126365
209,20,0.00885002
209,20,0.04631731
209,21,0.01806556
209,21,0.01752798
209,22,0.01876232
209,22,0.02994541
209,23,0.04240031
209,23,0.02871574
210,0,0.03996806
210,0,0.02374652
210,1,0.05308332
210,1,0.02671331
210,2,0.05392298
210,2,0.04539913
210,3,0.04740153
210,3,0.02884668
210,4,0.04236412
210,4,0.03383417
210,5,0.04816334
210,5,0.04640475
210,6,0.04332727
210,6,0.01597341
210,7,0.05058669
210,7,0.0441305
210,8,0.03230665
210,8,0.03384237
210,9,0.03337416
210,9,0.0133316
210,10,0.00603134
210,10,0.00890009
210,11,0.00787199
210,11,0.00244975
210,12,0.00781651
210,12,0.0105755
210,13,0.00061
210,13,0.01182979
210,14,0.00886348
210,14,0.01796988
210,15,0.00869502
210,15,0.00086928
210,16,0.02125359
210,16,0.0178288
210,17,0.01043539
210,17,0.01728135
210,18,0.00079077
210,18,0.01465937
210,19,0.00296748
210,19,0.02041442
210,20,9.80E-05
210,20,0.03763945
210,21,0.02740315
210,21,0.0050156
210,22,0.04025061
210,22,0.00906366
210,23,0.0566368
210,23,0.02627403
211,0,0.04953652
211,0,0.020566
211,1,0.06891117
211,1,0.03264904
211,2,0.08792894
211,2,0.06807072
211,3,0.07049163
211,3,0.0540303
211,4,0.05292031
211,4,0.03904201
211,5,0.05681577
211,5,0.05427519
211,6,0.06080562
211,6,0.0255213
211,7,0.06801715
211,7,0.06861098
211,8,0.05601522
211,8,0.06126563
211,9,0.07374745
211,9,0.05951611
211,10,0.0754074
211,10,0.0377994
211,11,0.04305054
211,11,0.01124174
211,12,0.01476173
211,12,0.00533049
211,13,0.01619556
211,13,0.01788974
211,14,0.00930457
211,14,0.01925309
211,15,0.01143478
211,15,0.00399947
211,16,0.04597893
211,16,0.02958428
211,17,0.02204104
211,17,0.01762482
211,18,0.01755718
211,18,0.01795442
211,19,0.01005913
211,19,0.05047165
211,20,0.0212736
211,20,0.0294859
211,21,0.01915769
211,21,0.01561878
211,22,0.02309587
211,22,0.02163901
211,23,0.01512116
211,23,0.01034025
212,0,0.00105997
212,0,0.0036121
212,1,0.03771769
212,1,0.03186735
212,2,0.04688026
212,2,0.0582481
212,3,0.0148954
212,3,0.01300476
212,4,0.00938542
212,4,0.00450509
212,5,0.02116403
212,5,0.01870808
212,6,0.06065832
212,6,0.05007031
212,7,0.07492261
212,7,0.04778049
212,8,0.09283455
212,8,0.04118634
212,9,0.0742765
212,9,0.05299678
212,10,0.08742726
212,10,0.06654118
212,11,0.10126834
212,11,0.07124572
212,12,0.10884913
212,12,0.02560171
212,13,0.1074166
212,13,0.02619577
212,14,0.09253178
212,14,0.03136637
212,15,0.08935526
212,15,0.01083294
212,16,0.0778575
212,16,0.01704516
212,17,0.04269628
212,17,0.02871359
212,18,0.05822671
212,18,0.03140562
212,19,0.03436126
212,19,0.03929765
212,20,0.01981255
212,20,0.04226073
212,21,0.01206207
212,21,0.0353914
212,22,0.00508272
212,22,0.03340018
212,23,0.00281301
212,23,0.03414575
213,0,0.00442934
213,0,0.02461847
213,1,0.02587167
213,1,0.02939812
213,2,0.02561288
213,2,0.05310265
213,3,0.03457745
213,3,0.04755405
213,4,0.01570897
213,4,0.03770786
213,5,0.00835602
213,5,0.04587409
213,6,0.03187965
213,6,0.02209756
213,7,0.01746834
213,7,0.00252634
213,8,0.01635415
213,8,0.00159199
213,9,0.0214013
213,9,0.02569449
213,10,0.00534383
213,10,0.01576049
213,11,0.01124926
213,11,0.00830222
213,12,0.02175139
213,12,0.02666201
213,13,0.01846161
213,13,0.02606804
213,14,0.01065347
213,14,0.0493532
213,15,0.00426084
213,15,0.03049828
213,16,0.0245949
213,16,0.04622128
213,17,0.02528451
213,17,0.04580112
213,18,0.03186321
213,18,0.03826979
213,19,0.04347678
213,19,0.02769169
213,20,0.04805326
213,20,0.05242891
213,21,0.05392764
213,21,0.0502186
213,22,0.05697972
213,22,0.03773465
213,23,0.06497662
213,23,0.01290551
214,0,0.05527502
214,0,0.01222402
214,1,0.06111888
214,1,0.01393275
214,2,0.06922619
214,2,0.03890137
214,3,0.09345653
214,3,0.03276982
214,4,0.07525166
214,4,0.03174387
214,5,0.07273414
214,5,0.00334206
214,6,0.0344519
214,6,0.05352626
214,7,0.02656361
214,7,0.04815524
214,8,0.03688058
214,8,0.07015905
214,9,0.03198886
214,9,0.08902857
214,10,0.04432862
214,10,0.06211744
214,11,0.0335564
214,11,0.07262255
214,12,0.00772251
214,12,0.04290261
214,13,0.00906894
214,13,0.02810779
214,14,0.00359266
214,14,0.00151988
214,15,0.02835988
214,15,0.01373648
214,16,0.0442828
214,16,0.04183534
214,17,0.0455428
214,17,0.03976474
214,18,0.0721473
214,18,0.0367555
214,19,0.07247294
214,19,0.02934248
214,20,0.08193046
214,20,0.03330934
214,21,0.03791524
214,21,0.01426506
214,22,0.0168258
214,22,0.02639373
214,23,0.01780868
214,23,0.04679711
215,0,0.00318435
215,0,0.04236201
215,1,0.01122684
215,1,0.04511401
215,2,0.00369225
215,2,0.05538377
215,3,0.03197841
215,3,0.04021031
215,4,0.04247976
215,4,0.02463265
215,5,0.05911636
215,5,0.0240923
215,6,0.02793681
215,6,0.02055168
215,7,0.04041938
215,7,0.01744942
215,8,0.03115475
215,8,0.00445842
215,9,0.03916047
215,9,0.0147517
215,10,0.04458853
215,10,0.00067246
215,11,0.02375596
215,11,0.00806347
215,12,0.00354176
215,12,0.00081297
215,13,0.00750812
215,13,0.02137733
215,14,0.0020447
215,14,0.0331232
215,15,0.00636675
215,15,0.02045465
215,16,0.0132468
215,16,0.03503079
215,17,0.00288116
215,17,0.04091469
215,18,0.01021133
215,18,0.02495786
215,19,0.00136917
215,19,0.028336
215,20,0.00652546
215,20,0.02838645
215,21,0.02046195
215,21,0.01439775
215,22,0.02497135
215,22,0.01096007
215,23,0.02990371
215,23,0.02288997
216,0,0.02738462
216,0,0.01574731
216,1,0.04271098
216,1,0.0265907
216,2,0.04543315
216,2,0.04544533
216,3,0.0467101
216,3,0.00947546
216,4,0.03628872
216,4,0.0072948
216,5,0.0412348
216,5,0.05586182
216,6,0.0838273
216,6,0.04196703
216,7,0.07712763
216,7,0.05530459
216,8,0.06110434
216,8,0.05579775
216,9,0.02321055
216,9,0.02887119
216,10,0.02380109
216,10,0.0265931
216,11,0.02984863
216,11,0.03862005
216,12,0.01650289
216,12,0.0379803
216,13,0.00258972
216,13,0.02787364
216,14,0.00175865
216,14,0.02416306
216,15,0.00373028
216,15,0.02945156
216,16,0.02408785
216,16,0.0466539
216,17,0.01926143
216,17,0.02512585
216,18,0.00680558
216,18,0.02503913
216,19,0.02686724
216,19,0.03011526
216,20,0.01520095
216,20,0.02616885
216,21,0.0298009
216,21,0.03645757
216,22,0.03082791
216,22,0.02835437
216,23,0.03454917
216,23,0.03077452
217,0,0.00616399
217,0,0.00228008
217,1,0.02655349
217,1,0.0113676
217,2,0.03892102
217,2,0.03676677
217,3,0.05132965
217,3,0.03487174
217,4,0.05371595
217,4,0.04406943
217,5,0.05547761
217,5,0.04948107
217,6,0.0563797
217,6,0.01258342
217,7,0.08186851
217,7,0.08458176
217,8,0.06182657
217,8,0.06014532
217,9,0.05052961
217,9,0.02384013
217,10,0.03542039
217,10,0.02561435
217,11,0.02139776
217,11,0.02142371
217,12,0.02559728
217,12,0.04087101
217,13,0.04053394
217,13,0.04109517
217,14,0.05745316
217,14,0.04106413
217,15,0.06760363
217,15,0.04976896
217,16,0.07503577
217,16,0.05312191
217,17,0.07771906
217,17,0.04425715
217,18,0.05829687
217,18,0.04592511
217,19,0.0559543
217,19,0.05921081
217,20,0.05496961
217,20,0.04345958
217,21,0.06184833
217,21,0.04748148
217,22,0.06536657
217,22,0.04796423
217,23,0.07085073
217,23,0.05327449
218,0,0.05231316
218,0,0.03875767
218,1,0.08219044
218,1,0.05947534
218,2,0.07430611
218,2,0.06886085
218,3,0.07984221
218,3,0.05845174
218,4,0.06092064
218,4,0.04865702
218,5,0.02971531
218,5,0.04654714
218,6,0.03643484
218,6,0.03503723
218,7,0.0447111
218,7,0.02991016
218,8,0.03618933
218,8,0.01232115
218,9,0.03388732
218,9,0.00136655
218,10,0.05187218
218,10,0.02146124
218,11,0.04218653
218,11,0.01424104
218,12,0.02237295
218,12,0.01638521
218,13,0.03012939
218,13,0.02903665
218,14,0.0333292
218,14,0.01369917
218,15,0.0391528
218,15,0.01254232
218,16,0.0439387
218,16,0.01645826
218,17,0.05645768
218,17,0.01565633
218,18,0.02982881
218,18,0.06318435
218,19,0.02891239
218,19,0.03322593
218,20,0.01051792
218,20,0.00710467
218,21,0.01128713
218,21,0.00293957
218,22,0.02264421
218,22,0.00422966
218,23,0.04569708
218,23,0.02610279
219,0,0.04854893
219,0,0.03632856
219,1,0.067363
219,1,0.04267004
219,2,0.07108089
219,2,0.0617919
219,3,0.07894592
219,3,0.06015386
219,4,0.06032651
219,4,0.05491368
219,5,0.0616491
219,5,0.04876947
219,6,0.04421447
219,6,0.02919066
219,7,0.05848325
219,7,0.031265
219,8,0.06970973
219,8,0.04920567
219,9,0.07156614
219,9,0.04462837
219,10,0.08807064
219,10,0.06266118
219,11,0.08065917
219,11,0.0735104
219,12,0.05302589
219,12,0.01967199
219,13,0.04243152
219,13,0.05487928
219,14,0.05846961
219,14,0.02674209
219,15,0.05931518
219,15,0.01026768
219,16,0.06436076
219,16,0.00682622
219,17,0.07363334
219,17,0.00561863
219,18,0.05703393
219,18,0.06217265
219,19,0.06049493
219,19,0.04100788
219,20,0.05582084
219,20,0.03635359
219,21,0.05553873
219,21,0.03198901
219,22,0.0628277
219,22,0.03663849
219,23,0.08276031
219,23,0.05676812
220,0,0.08263087
220,0,0.06142226
220,1,0.09513472
220,1,0.06895179
220,2,0.08776326
220,2,0.07611685
220,3,0.07632717
220,3,0.05135903
220,4,0.05589854
220,4,0.03612558
220,5,0.04862332
220,5,0.03006629
220,6,0.02784907
220,6,0.0005168
220,7,0.03212466
220,7,0.00348192
220,8,0.02049379
220,8,0.00953066
220,9,0.02619146
220,9,0.00695754
220,10,0.03789431
220,10,0.00725775
220,11,0.02776471
220,11,0.0165924
220,12,0.01376114
220,12,0.01840432
220,13,0.00842868
220,13,0.01113443
220,14,0.02014001
220,14,0.00091584
220,15,0.02631245
220,15,0.01776332
220,16,0.02957759
220,16,0.01868826
220,17,0.03538136
220,17,0.02934686
220,18,0.0221391
220,18,0.0287062
220,19,0.0349196
220,19,0.01005876
220,20,0.03373669
220,20,0.02374158
220,21,0.04510618
220,21,0.02592766
220,22,0.04668481
220,22,0.02275037
220,23,0.05858673
220,23,0.04134183
221,0,0.05221242
221,0,0.03563072
221,1,0.06985182
221,1,0.0451829
221,2,0.05444647
221,2,0.05329076
221,3,0.06032982
221,3,0.0431398
221,4,0.04127659
221,4,0.03026231
221,5,0.04589824
221,5,0.0361325
221,6,0.02990262
221,6,0.01073265
221,7,0.00351963
221,7,0.02386711
221,8,0.00516327
221,8,0.0182837
221,9,0.00501131
221,9,0.017784
221,10,0.01045874
221,10,0.0368454
221,11,0.00163864
221,11,0.02742346
221,12,0.0082966
221,12,0.00445567
221,13,0.00381199
221,13,0.0215796
221,14,0.03181669
221,14,0.04531956
221,15,0.05225278
221,15,0.08753647
221,16,0.07071155
221,16,0.10697421
221,17,0.06745262
221,17,0.11366888
221,18,0.0775631
221,18,0.07134612
221,19,0.05168176
221,19,0.06499737
221,20,0.04172991
221,20,0.03965756
221,21,0.03737283
221,21,0.03921292
221,22,0.03284364
221,22,0.04244724
221,23,0.00678334
221,23,0.00449535
222,0,0.00737364
222,0,0.00130636
222,1,0.02470791
222,1,0.01330484
222,2,0.02861373
222,2,0.03315166
222,3,0.03809766
222,3,0.02714395
222,4,0.02742707
222,4,0.03023625
222,5,0.02839893
222,5,0.02976711
222,6,0.03274386
222,6,0.01009242
222,7,0.03618122
222,7,0.01204076
222,8,0.0216617
222,8,1.48E-05
222,9,0.03865689
222,9,0.02080221
222,10,0.01743391
222,10,0.00434131
222,11,0.02685945
222,11,0.00707775
222,12,0.01404483
222,12,0.03221839
222,13,0.0072698
222,13,0.02293449
222,14,0.01498698
222,14,0.01935757
222,15,0.03149211
222,15,0.00328892
222,16,0.03776504
222,16,0.01439977
222,17,0.03814819
222,17,0.00975322
222,18,0.02857198
222,18,0.02908369
222,19,0.05344193
222,19,0.05747465
222,20,0.07737346
222,20,0.0855516
222,21,0.08703012
222,21,0.08758236
222,22,0.07615192
222,22,0.08020856
222,23,0.07074277
222,23,0.06542761
223,0,0.08378857
223,0,0.0634747
223,1,0.04204569
223,1,0.02465213
223,2,0.02493578
223,2,0.00098524
223,3,0.0027375
223,3,0.01086111
223,4,0.00493789
223,4,0.00216119
223,5,0.0091222
223,5,0.0116081
223,6,0.02670278
223,6,0.0265511
223,7,0.00557549
223,7,0.01777029
223,8,0.00234947
223,8,0.02763197
223,9,0.00684257
223,9,0.02585569
223,10,0.01404854
223,10,0.04157397
223,11,0.00535333
223,11,0.03381741
223,12,0.00604937
223,12,0.05362318
223,13,0.02588404
223,13,0.01944175
223,14,0.04531843
223,14,0.0012067
223,15,0.05654522
223,15,0.02586685
223,16,0.06274698
223,16,0.02811981
223,17,0.07847636
223,17,0.02015363
223,18,0.08072181
223,18,0.00387288
223,19,0.07067121
223,19,0.00258078
223,20,0.0537998
223,20,0.01732835
223,21,0.02914538
223,21,0.01655547
223,22,0.01167976
223,22,0.03586818
223,23,0.02284715
223,23,0.02288571
224,0,0.04967929
224,0,0.00373265
224,1,0.02895642
224,1,0.01117277
224,2,0.00881032
224,2,0.02791527
224,3,0.00587736
224,3,0.02901904
224,4,0.01350129
224,4,0.03887703
224,5,0.02755264
224,5,0.04381705
224,6,0.04779922
224,6,0.03430974
224,7,0.05265813
224,7,0.03170196
224,8,0.06417034
224,8,0.04064341
224,9,0.069827
224,9,0.04035875
224,10,0.05904787
224,10,0.05694896
224,11,0.05350041
224,11,0.04354186
224,12,0.03938273
224,12,0.04379018
224,13,0.02584129
224,13,0.01840167
224,14,0.01597198
224,14,0.00537169
224,15,0.00249414
224,15,0.03236976
224,16,0.02070901
224,16,0.03917616
224,17,0.00176476
224,17,0.03181826
