Var1
-101.1108
-101.453
-94.9898
-94.9898
-96.1013
-94.5706
-94.5706
-94.5706
-94.6197
-94.6197
-94.6197
-96.1131
-96.1131
-96.1131
-96.1131
-96.1131
-96.1131
-94.9006
-95.3907
-97.0537
-97.0537
-97.0537
-97.0537
-97.0537
-97.0537
-97.9732
-97.9732
-97.9732
-97.9732
-97.9894
-97.9894
-97.9894
-98.1419
-98.1419
-98.1419
-98.1419
-98.1419
-98.1419
