area-code,day,hour,% difference
1,253,23,0.00516487
1,254,0,0.02055055
1,254,0,0.00199981
1,254,1,0.02908786
1,254,1,0.01127867
1,254,2,0.02386986
1,254,2,0.02224225
1,254,3,0.02038106
1,254,3,0.01867201
1,254,4,0.0285579
1,254,4,0.02798295
1,254,5,0.02535364
1,254,5,0.01418458
1,254,6,0.00793762
1,254,6,0.02077588
1,254,7,0.01869345
1,254,7,0.00943394
1,254,8,0.02909164
1,254,8,0.01371393
1,254,9,0.03268369
1,254,9,0.00062355
1,254,10,0.01830651
1,254,10,0.0071819
1,254,11,0.03116405
1,254,11,0.00206911
1,254,12,0.01922444
1,254,12,0.0009017
1,254,13,0.0054683
1,254,13,0.00965037
1,254,14,0.01271129
1,254,14,0.00090961
1,254,15,0.00790151
1,254,15,0.00681346
1,254,16,0.01693516
1,254,16,0.01744818
1,254,17,0.02638836
1,254,17,0.01324037
1,254,18,0.01135721
1,254,18,0.01710949
1,254,19,0.0263531
1,254,19,0.01401499
1,254,20,0.03371438
1,254,20,0.03050222
1,254,21,0.03334762
1,254,21,0.02772472
1,254,22,0.02661797
1,254,22,0.01923473
1,254,23,0.01671537
1,254,23,0.01033946
1,255,0,0.00733627
1,255,0,0.00182816
1,255,1,0.0219024
1,255,1,0.01915786
1,255,2,0.02228854
1,255,2,0.02798008
1,255,3,0.02016391
1,255,3,0.01797858
1,255,4,0.02254916
1,255,4,0.02145294
1,255,5,0.02675122
1,255,5,0.02134221
1,255,6,0.0241429
1,255,6,0.00266571
1,255,7,0.02532495
1,255,7,0.0049615
1,255,8,0.02344628
1,255,8,0.0130795
1,255,9,0.02266429
1,255,9,0.00251746
1,255,10,0.00800745
1,255,10,0.00818156
1,255,11,0.02636349
1,255,11,0.00468448
1,255,12,0.01091436
1,255,12,0.01133174
1,255,13,0.00487155
1,255,13,0.01850499
1,255,14,4.00E-05
1,255,14,0.01373729
1,255,15,0.0102923
1,255,15,0.01360231
1,255,16,0.00671614
1,255,16,0.01223658
1,255,17,0.00965339
1,255,17,0.01013375
1,255,18,0.00783757
1,255,18,0.00387507
1,255,19,0.02686153
1,255,19,0.00443506
1,255,20,0.02946203
1,255,20,0.01615387
1,255,21,0.02390211
1,255,21,0.01305496
1,255,22,0.0141711
1,255,22,0.00496057
1,255,23,0.00516934
1,255,23,0.00321275
1,256,0,0.00744832
1,256,0,0.01130361
1,256,1,0.00668716
1,256,1,0.00264558
1,256,2,0.01399376
1,256,2,0.01673351
1,256,3,0.02654303
1,256,3,0.02688819
1,256,4,0.0300731
1,256,4,0.02498799
1,256,5,0.02215483
1,256,5,0.0210212
1,256,6,0.01833487
1,256,6,0.01091582
1,256,7,0.01900347
1,256,7,0.01086259
1,256,8,0.02273307
1,256,8,0.00278974
1,256,9,0.0186986
1,256,9,0.00699025
1,256,10,0.00686667
1,256,10,0.00626733
1,256,11,0.01849806
1,256,11,0.00248074
1,256,12,0.01200012
1,256,12,0.00356711
1,256,13,0.00757174
1,256,13,0.01493599
1,256,14,0.00929635
1,256,14,0.0195595
1,256,15,0.0203413
1,256,15,0.01279787
1,256,16,0.0226654
1,256,16,0.01678403
1,256,17,0.01255592
1,256,17,0.02032275
1,256,18,0.00173181
1,256,18,0.00716458
1,256,19,0.01557786
1,256,19,0.00515526
1,256,20,0.01112954
1,256,20,0.01013402
1,256,21,0.01234816
1,256,21,0.00881896
1,256,22,0.00162852
1,256,22,0.00404428
1,256,23,0.0044387
1,256,23,0.0010294
1,257,0,0.01351004
1,257,0,0.00824754
1,257,1,0.00210242
1,257,1,0.00259076
1,257,2,0.00050367
1,257,2,0.00743555
1,257,3,0.0108918
1,257,3,0.00902047
1,257,4,0.00803999
1,257,4,0.00266195
1,257,5,0.00057069
1,257,5,0.00055544
1,257,6,0.0247746
1,257,6,0.00809714
1,257,7,0.02568567
1,257,7,0.00272136
1,257,8,0.02947956
1,257,8,0.0187939
1,257,9,0.03254131
1,257,9,0.01533693
1,257,10,0.01299304
1,257,10,0.01017781
1,257,11,0.02228679
1,257,11,0.02073334
1,257,12,0.01725489
1,257,12,0.0203939
1,257,13,0.0071522
1,257,13,0.01824793
1,257,14,0.01460226
1,257,14,0.02744909
1,257,15,0.01285289
1,257,15,0.03912789
1,257,16,0.0115066
1,257,16,0.0370205
1,257,17,0.01018669
1,257,17,0.02893739
1,257,18,0.00105981
1,257,18,0.02860716
1,257,19,0.01508133
1,257,19,0.02684565
1,257,20,0.00862473
1,257,20,0.0294881
1,257,21,0.01262069
1,257,21,0.02894924
1,257,22,0.00235338
1,257,22,0.01731182
1,257,23,0.00856995
1,257,23,0.01467897
1,258,0,0.02267977
1,258,0,0.00017365
1,258,1,0.00104253
1,258,1,0.01367951
1,258,2,0.00136916
1,258,2,0.01811166
1,258,3,0.01282293
1,258,3,0.02569876
1,258,4,0.01824081
1,258,4,0.02258761
1,258,5,0.01119493
1,258,5,0.01758732
1,258,6,0.03132917
1,258,6,0.00119005
1,258,7,0.03941876
1,258,7,0.00505879
1,258,8,0.04543886
1,258,8,0.03459844
1,258,9,0.05144263
1,258,9,0.03443218
1,258,10,0.04235799
1,258,10,0.0356471
1,258,11,0.04452791
1,258,11,0.03481088
1,258,12,0.03786043
1,258,12,0.03129597
1,258,13,0.02320323
1,258,13,0.02483515
1,258,14,0.02072279
1,258,14,0.02202446
1,258,15,0.01746783
1,258,15,0.03303569
1,258,16,0.01415432
1,258,16,0.03765108
1,258,17,0.00948671
1,258,17,0.0288147
1,258,18,0.00561413
1,258,18,0.03442071
1,258,19,0.00448385
1,258,19,0.01665349
1,258,20,0.00116161
1,258,20,0.02255157
1,258,21,0.01279668
1,258,21,0.00496524
1,258,22,0.02040093
1,258,22,0.00033742
1,258,23,0.02710123
1,258,23,0.00175956
1,259,0,0.03766013
1,259,0,0.00860104
1,259,1,0.00899459
1,259,1,0.01168913
1,259,2,0.00049298
1,259,2,0.02750531
1,259,3,0.02444226
1,259,3,0.04678737
1,259,4,0.04454187
1,259,4,0.05576653
1,259,5,0.04068678
1,259,5,0.04967552
1,259,6,0.04899527
1,259,6,0.02630391
1,259,7,0.05930662
1,259,7,0.02827553
1,259,8,0.06475101
1,259,8,0.05207763
1,259,9,0.06610575
1,259,9,0.03901158
1,259,10,0.04791689
1,259,10,0.0312825
1,259,11,0.04780913
1,259,11,0.02651114
1,259,12,0.04378882
1,259,12,0.02273859
1,259,13,0.02877236
1,259,13,0.01299157
1,259,14,0.02792426
1,259,14,0.01691562
1,259,15,0.01705673
1,259,15,0.01690122
1,259,16,0.00202002
1,259,16,0.00167927
1,259,17,0.00795556
1,259,17,0.0079867
1,259,18,0.00637188
1,259,18,0.01550744
1,259,19,0.00939122
1,259,19,0.00390248
1,259,20,0.01123954
1,259,20,0.01347235
1,259,21,0.02067933
1,259,21,0.02613056
1,259,22,0.02624524
1,259,22,0.0284392
1,259,23,0.02679532
1,259,23,0.02746379
1,260,0,0.01475
1,260,0,0.02159855
1,260,1,0.03887684
1,260,1,0.04113833
1,260,2,0.03922861
1,260,2,0.05315484
1,260,3,0.03541386
1,260,3,0.04183252
1,260,4,0.03909003
1,260,4,0.04128578
1,260,5,0.02951577
1,260,5,0.03439848
1,260,6,0.03680007
1,260,6,0.00984242
1,260,7,0.04394331
1,260,7,0.00758347
1,260,8,0.05079923
1,260,8,0.0312273
1,260,9,0.06570047
1,260,9,0.0335737
1,260,10,0.05284239
1,260,10,0.03453607
1,260,11,0.06533383
1,260,11,0.04103672
1,260,12,0.0493418
1,260,12,0.02862978
1,260,13,0.03263465
1,260,13,0.02092462
1,260,14,0.03150736
1,260,14,0.01463973
1,260,15,0.01632209
1,260,15,0.00685489
1,260,16,0.00758835
1,260,16,0.00035648
1,260,17,0.00874798
1,260,17,0.00332148
1,260,18,0.01586794
1,260,18,0.00998593
1,260,19,0.02048873
1,260,19,0.01001393
1,260,20,0.00277283
1,260,20,0.00457649
1,260,21,0.00382098
1,260,21,0.00781509
1,260,22,0.01578431
1,260,22,0.02626751
1,260,23,0.0150193
1,260,23,0.02590577
1,261,0,0.00467206
1,261,0,0.00013558
1,261,1,0.02729188
1,261,1,0.02599597
1,261,2,0.02871566
1,261,2,0.03321677
1,261,3,0.01557333
1,261,3,0.017926
1,261,4,0.02402616
1,261,4,0.02415393
1,261,5,0.02198677
1,261,5,0.01866575
1,261,6,0.0242621
1,261,6,0.00269676
1,261,7,0.01962594
1,261,7,0.01381913
1,261,8,0.01317799
1,261,8,0.00263601
1,261,9,0.02504349
1,261,9,0.005363
1,261,10,0.01840433
1,261,10,0.00436284
1,261,11,0.03862522
1,261,11,0.00749396
1,261,12,0.03163198
1,261,12,0.00198837
1,261,13,0.005994
1,261,13,0.00583497
1,261,14,0.00261554
1,261,14,0.01872192
1,261,15,0.00588797
1,261,15,0.01656249
1,261,16,0.00567937
1,261,16,0.01148308
1,261,17,0.01886081
1,261,17,0.00659733
1,261,18,0.02452238
1,261,18,0.02270881
1,261,19,0.03625321
1,261,19,0.02099869
1,261,20,0.01537399
1,261,20,0.00608573
1,261,21,0.01297176
1,261,21,0.00043418
1,261,22,0.01767019
1,261,22,0.0063158
1,261,23,0.01688637
1,261,23,0.00971206
1,262,0,0.01282062
1,262,0,0.01412273
1,262,1,0.0212182
1,262,1,0.01675803
1,262,2,0.01585882
1,262,2,0.02164017
1,262,3,0.00813818
1,262,3,0.0140057
1,262,4,0.01054288
1,262,4,0.01677413
1,262,5,0.01357351
1,262,5,0.0244761
1,262,6,0.02220963
1,262,6,0.00239852
1,262,7,0.02212181
1,262,7,0.00786346
1,262,8,0.02632593
1,262,8,0.01679209
1,262,9,0.04070341
1,262,9,0.02019984
1,262,10,0.02696393
1,262,10,0.00854324
1,262,11,0.0405633
1,262,11,0.01981411
1,262,12,0.02153505
1,262,12,0.00198854
1,262,13,0.00205346
1,262,13,0.0060711
1,262,14,0.01109995
1,262,14,0.02206925
1,262,15,0.00757691
1,262,15,0.01362763
1,262,16,0.01589242
1,262,16,0.00288039
1,262,17,0.03224481
1,262,17,0.01400498
1,262,18,0.03464871
1,262,18,0.03571958
1,262,19,0.03200351
1,262,19,0.01451447
1,262,20,0.01875162
1,262,20,0.00769742
1,262,21,0.02789507
1,262,21,0.01710418
1,262,22,7.60E-05
1,262,22,0.0076083
1,262,23,0.0108806
1,262,23,0.0132039
1,263,0,0.03195978
1,263,0,0.0293959
1,263,1,8.03E-05
1,263,1,0.00488679
1,263,2,0.00792758
1,263,2,0.00260548
1,263,3,0.02418957
1,263,3,0.02131175
1,263,4,0.01471902
1,263,4,0.0078889
1,263,5,0.0075138
1,263,5,0.00358464
1,263,6,0.00612576
1,263,6,0.02565111
1,263,7,0.00755011
1,263,7,0.04330753
1,263,8,0.01160546
1,263,8,0.02265786
1,263,9,0.00662269
1,263,9,0.02888212
1,263,10,0.00320057
1,263,10,0.02908924
1,263,11,0.01926242
1,263,11,0.00780411
1,263,12,0.00585496
1,263,12,0.02388831
1,263,13,0.01769166
1,263,13,0.03483109
1,263,14,0.02997873
1,263,14,0.04035011
1,263,15,0.03651708
1,263,15,0.03705843
1,263,16,0.02359368
1,263,16,0.02632829
1,263,17,0.02024624
1,263,17,0.02341531
1,263,18,0.03349226
1,263,18,0.01497477
1,263,19,0.02108049
1,263,19,0.02129517
1,263,20,0.02887774
1,263,20,0.01545846
1,263,21,0.00798988
1,263,21,0.00203125
1,263,22,0.00915977
1,263,22,0.00629073
1,263,23,0.00976939
1,263,23,0.00420127
1,264,0,0.00346745
1,264,0,0.01572229
1,264,1,0.02613615
1,264,1,0.03249877
1,264,2,0.02188806
1,264,2,0.0346934
1,264,3,0.0184467
1,264,3,0.01537232
1,264,4,0.01120048
1,264,4,0.01029307
1,264,5,0.02295077
1,264,5,0.01493695
1,264,6,0.05307453
1,264,6,0.05125085
1,264,7,0.05826086
1,264,7,0.06003579
1,264,8,0.05477722
1,264,8,0.06620178
1,264,9,0.04959369
1,264,9,0.05487391
1,264,10,0.03310194
1,264,10,0.04447503
1,264,11,0.02943675
1,264,11,0.04356631
1,264,12,0.0169823
1,264,12,0.02571084
1,264,13,0.0207214
1,264,13,0.00318612
1,264,14,0.05026246
1,264,14,0.02596077
1,264,15,0.06302603
1,264,15,0.03154907
1,264,16,0.06758953
1,264,16,0.04604632
1,264,17,0.07178633
1,264,17,0.04050635
1,264,18,0.07910872
1,264,18,0.04089203
1,264,19,0.07123769
1,264,19,0.05122543
1,264,20,0.06970433
1,264,20,0.03869691
1,264,21,0.07084362
1,264,21,0.0474231
1,264,22,0.07455852
1,264,22,0.04767862
1,264,23,0.07619831
1,264,23,0.04823034
1,265,0,0.08122566
1,265,0,0.046932
1,265,1,0.06296699
1,265,1,0.04383894
1,265,2,0.05322654
1,265,2,0.02998371
1,265,3,0.03378398
1,265,3,0.0161899
1,265,4,0.01981412
1,265,4,0.0032621
1,265,5,0.01537136
1,265,5,0.00270379
1,265,6,0.01033742
1,265,6,0.00466264
1,265,7,0.01134549
1,265,7,0.00849909
1,265,8,0.00988917
1,265,8,0.01831555
1,265,9,0.01492493
1,265,9,0.00948143
1,265,10,0.01134749
1,265,10,0.00727726
1,265,11,0.0224643
1,265,11,0.003742
1,265,12,0.01603654
1,265,12,0.00208618
1,265,13,0.0283586
1,265,13,0.00028411
1,265,14,0.041542
1,265,14,0.00045387
1,265,15,0.04908611
1,265,15,0.00508841
1,265,16,0.04392192
1,265,16,0.02082287
1,265,17,0.04246082
1,265,17,0.02075049
1,265,18,0.04369404
1,265,18,0.018804
1,265,19,0.03020366
1,265,19,0.02546473
1,265,20,0.02977833
1,265,20,0.03080537
1,265,21,0.03281472
1,265,21,0.00408183
1,265,22,0.04170393
1,265,22,0.00084488
1,265,23,0.02493707
1,265,23,0.00371218
1,266,0,0.02315705
1,266,0,0.02100249
1,266,1,0.00117461
1,266,1,0.02889212
1,266,2,0.01078378
1,266,2,0.00421361
1,266,3,0.03037899
1,266,3,0.06192977
1,266,4,0.0487492
1,266,4,0.08299041
1,266,5,0.0629778
1,266,5,0.08707721
1,266,6,0.08431258
1,266,6,0.06505039
1,266,7,0.0858175
1,266,7,0.06502575
1,266,8,0.09407302
1,266,8,0.06791087
1,266,9,0.10525776
1,266,9,0.05632534
1,266,10,0.08450382
1,266,10,0.04975741
1,266,11,0.06745975
1,266,11,0.03583319
1,266,12,0.05332497
1,266,12,0.01815811
1,266,13,0.04505831
1,266,13,0.01711664
1,266,14,0.06244173
1,266,14,0.03398678
1,266,15,0.06521547
1,266,15,0.01244282
1,266,16,0.0643786
1,266,16,0.00952141
1,266,17,0.07094944
1,266,17,0.0202022
1,266,18,0.072358
1,266,18,0.03281191
1,266,19,0.07651094
1,266,19,0.04489223
1,266,20,0.08977068
1,266,20,0.07734753
1,266,21,0.09618034
1,266,21,0.10032702
1,266,22,0.08037344
1,266,22,0.08503107
1,266,23,0.06980998
1,266,23,0.07753842
1,267,0,0.0466464
1,267,0,0.07002139
1,267,1,0.04039636
1,267,1,0.06650633
1,267,2,0.02926914
1,267,2,0.04090369
1,267,3,0.01958898
1,267,3,0.03539987
1,267,4,0.01308829
1,267,4,0.07018974
1,267,5,0.03611255
1,267,5,0.02486097
1,267,6,0.07423048
1,267,6,0.02074798
1,267,7,0.07917673
1,267,7,0.02361851
1,267,8,0.08293451
1,267,8,0.04359964
1,267,9,0.09278313
1,267,9,0.03440369
1,267,10,0.08368274
1,267,10,0.03586724
1,267,11,0.08444055
1,267,11,0.04218563
1,267,12,0.06007235
1,267,12,0.02305534
1,267,13,0.02772914
1,267,13,0.01265859
1,267,14,0.01958071
1,267,14,0.03216729
1,267,15,0.00234965
1,267,15,0.01352472
1,267,16,0.00444088
1,267,16,7.30E-05
1,267,17,0.01828484
1,267,17,0.00016575
1,267,18,0.05273081
1,267,18,0.02310713
1,267,19,0.06972594
1,267,19,0.02727116
1,267,20,0.08976309
1,267,20,0.04948375
1,267,21,0.090277
1,267,21,0.04900113
1,267,22,0.08330021
1,267,22,0.04518473
1,267,23,0.06591914
1,267,23,0.03406206
1,268,0,0.04525551
1,268,0,0.0130754
1,268,1,0.03057352
1,268,1,0.02675152
1,268,2,0.02428319
1,268,2,0.04012099
1,268,3,0.00867493
1,268,3,0.03090604
1,268,4,0.0010124
1,268,4,0.04239676
1,268,5,0.00576799
1,268,5,0.03901127
1,268,6,0.04017183
1,268,6,0.01455124
1,268,7,0.02626904
1,268,7,0.03040024
1,268,8,0.01851888
1,268,8,0.01920688
1,268,9,0.03228988
1,268,9,0.03204343
1,268,10,0.01872306
1,268,10,0.03103718
1,268,11,0.03928992
1,268,11,0.00656873
1,268,12,0.03203644
1,268,12,0.01171834
1,268,13,0.01887013
1,268,13,0.00519951
1,268,14,0.04115885
1,268,14,0.0126585
1,268,15,0.02292696
1,268,15,0.00229274
1,268,16,0.0362078
1,268,16,0.00254412
1,268,17,0.04807559
1,268,17,0.0002848
1,268,18,0.04714513
1,268,18,0.01971898
1,268,19,0.06707621
1,268,19,0.0200705
1,268,20,0.06459146
1,268,20,0.02835312
1,268,21,0.07114424
1,268,21,0.02940923
1,268,22,0.07531126
1,268,22,0.03541773
1,268,23,0.08721457
1,268,23,0.02535683
1,269,0,0.079063
1,269,0,0.02144637
1,269,1,0.06666468
1,269,1,0.0323406
1,269,2,0.04805022
1,269,2,0.03138805
1,269,3,0.04706063
1,269,3,0.03745761
1,269,4,0.04871841
1,269,4,0.04048664
1,269,5,0.04266578
1,269,5,0.02899066
1,269,6,0.026737
1,269,6,0.00092295
1,269,7,0.03122527
1,269,7,0.0046138
1,269,8,0.01034025
1,269,8,0.00485357
1,269,9,0.01108885
1,269,9,0.0058844
1,269,10,0.00776817
1,269,10,0.00222633
1,269,11,0.02117951
1,269,11,0.01265748
1,269,12,0.00394199
1,269,12,0.0031699
1,269,13,0.04007771
1,269,13,0.00839764
1,269,14,0.0463782
1,269,14,0.00699529
1,269,15,0.10157082
1,269,15,0.04133495
1,269,16,0.12876246
1,269,16,0.06653449
1,269,17,0.17300182
1,269,17,0.08128005
1,269,18,0.17354213
1,269,18,0.05254407
1,269,19,0.1442895
1,269,19,0.05885835
1,269,20,0.12725464
1,269,20,0.01021322
1,269,21,0.11886257
1,269,21,0.00882045
1,269,22,0.11390692
1,269,22,0.00303084
1,269,23,0.08950905
1,269,23,0.00756602
1,270,0,0.09053535
1,270,0,0.00467076
1,270,1,0.03607014
1,270,1,0.03135034
1,270,2,0.02581154
1,270,2,0.04799089
1,270,3,0.00723174
1,270,3,0.04639103
1,270,4,0.00176186
1,270,4,0.04093372
1,270,5,0.0169784
1,270,5,0.06017139
1,270,6,0.07163938
1,270,6,0.04357692
1,270,7,0.07831529
1,270,7,0.05768614
1,270,8,0.07879519
1,270,8,0.03138071
1,270,9,0.07589629
1,270,9,0.01763741
1,270,10,0.05176448
1,270,10,0.00719683
1,270,11,0.04943538
1,270,11,0.00415592
1,270,12,0.04370667
1,270,12,0.01272632
1,270,13,0.01405413
1,270,13,0.04498366
1,270,14,0.00262681
1,270,14,0.05096931
1,270,15,0.0133066
1,270,15,0.05485734
1,270,16,0.01047458
1,270,16,0.05711803
1,270,17,0.02279194
1,270,17,0.06376104
1,270,18,0.01218369
1,270,18,0.04972117
1,270,19,0.00038096
1,270,19,0.02143642
1,270,20,0.00563734
1,270,20,0.00362671
1,270,21,0.01457797
1,270,21,0.01128395
1,270,22,0.01929046
1,270,22,0.00739775
1,270,23,0.02885757
1,270,23,0.01647364
1,271,0,0.02630232
1,271,0,0.00885225
1,271,1,0.0415965
1,271,1,0.00865482
1,271,2,0.03581492
1,271,2,0.02080103
1,271,3,0.04282224
1,271,3,0.02383175
1,271,4,0.04369246
1,271,4,0.03855137
1,271,5,0.04478593
1,271,5,0.0310743
1,271,6,0.01750209
1,271,6,0.03713391
1,271,7,0.01212915
1,271,7,0.03642001
1,271,8,0.0081379
1,271,8,0.0287008
1,271,9,0.00522353
1,271,9,0.03809572
1,271,10,0.00395071
1,271,10,0.05155408
1,271,11,0.00136526
1,271,11,0.03067942
1,271,12,0.00464331
1,271,12,0.03076449
1,271,13,0.01436206
1,271,13,0.05175278
1,271,14,5.26E-05
1,271,14,0.04608752
1,271,15,0.02600614
1,271,15,0.01452238
1,271,16,0.0382683
1,271,16,0.00940585
1,271,17,0.0608546
1,271,17,0.00711825
1,271,18,0.07611694
1,271,18,0.00128452
1,271,19,0.08736067
1,271,19,0.01603295
1,271,20,0.08693991
1,271,20,0.01227519
1,271,21,0.07676235
1,271,21,0.00064989
1,271,22,0.05694539
1,271,22,0.00070082
1,271,23,0.03928097
1,271,23,0.01256231
1,272,0,0.0198452
1,272,0,0.03085526
1,272,1,0.0279841
1,272,1,0.00342374
1,272,2,0.04558952
1,272,2,0.02008805
1,272,3,0.06365418
1,272,3,0.04197893
1,272,4,0.08086629
1,272,4,0.06762968
1,272,5,0.0776054
1,272,5,0.08301264
1,272,6,0.10205507
1,272,6,0.07848017
1,272,7,0.1105744
1,272,7,0.0873297
1,272,8,0.10783125
1,272,8,0.10650764
1,272,9,0.09582986
1,272,9,0.09338496
1,272,10,0.06889172
1,272,10,0.08032715
1,272,11,0.04863361
1,272,11,0.06170833
1,272,12,0.0341172
1,272,12,0.05596128
1,272,13,0.00055898
1,272,13,0.01241651
1,272,14,0.01533167
1,272,14,0.01038364
1,272,15,0.01257052
1,272,15,0.01104063
1,272,16,0.01364551
1,272,16,0.01218094
1,272,17,0.02657333
1,272,17,0.00106923
1,272,18,0.0360517
1,272,18,0.00180981
1,272,19,0.00740176
1,272,19,0.01465845
1,272,20,0.00470569
1,272,20,0.01886012
1,272,21,0.00581938
1,272,21,0.02788383
1,272,22,0.00190035
1,272,22,0.02523281
1,272,23,0.00277218
1,272,23,0.02049003
1,273,0,0.00626285
1,273,0,0.0138376
1,273,1,0.00681161
1,273,1,0.02795682
1,273,2,0.01398579
1,273,2,0.03184656
1,273,3,0.02973005
1,273,3,0.04219546
1,273,4,0.03717936
1,273,4,0.05588745
1,273,5,0.0436527
1,273,5,0.04645253
1,273,6,0.03879657
1,273,6,0.02736386
1,273,7,0.03857563
1,273,7,0.03366813
1,273,8,0.05305536
1,273,8,0.01156686
1,273,9,0.05485873
1,273,9,0.01463905
1,273,10,0.04422635
1,273,10,0.01024225
1,273,11,0.03017745
1,273,11,0.01553157
1,273,12,0.02099517
1,273,12,0.01789369
1,273,13,0.00281986
1,273,13,0.01979139
1,273,14,0.0273558
1,273,14,0.00093993
1,273,15,0.01018582
1,273,15,0.01040275
1,273,16,0.01053727
1,273,16,0.03364615
1,273,17,0.02432256
1,273,17,0.0425102
1,273,18,0.05618279
1,273,18,0.04643784
1,273,19,0.06936909
1,273,19,0.02806916
1,273,20,0.07596591
1,273,20,0.04031627
1,273,21,0.07882603
1,273,21,0.04617925
1,273,22,0.06428673
1,273,22,0.03687604
1,273,23,0.04672805
1,273,23,0.0134274
1,274,0,0.03642247
1,274,0,0.00254928
1,274,1,0.04305208
1,274,1,0.00999779
1,274,2,0.03988362
1,274,2,0.02306509
1,274,3,0.04840897
1,274,3,0.0253204
1,274,4,0.05488674
1,274,4,0.03311187
1,274,5,0.04001636
1,274,5,0.00779891
1,274,6,0.0157466
1,274,6,0.01564938
1,274,7,0.01599206
1,274,7,0.01949175
1,274,8,0.0297005
1,274,8,0.00394279
1,274,9,0.04122429
1,274,9,0.00884457
1,274,10,0.03296487
1,274,10,0.01419089
1,274,11,0.02790396
1,274,11,0.01083997
1,274,12,0.0341274
1,274,12,0.02606468
1,274,13,0.00330162
1,274,13,0.01101532
1,274,14,0.01635474
1,274,14,0.01144171
1,274,15,0.01644853
1,274,15,0.02266232
1,274,16,0.02357267
1,274,16,0.04078208
1,274,17,0.0301494
1,274,17,0.03815296
1,274,18,0.02706298
1,274,18,0.04687815
1,274,19,0.04589793
1,274,19,0.03184614
1,274,20,0.05342096
1,274,20,0.05059258
1,274,21,0.06367678
1,274,21,0.05495249
1,274,22,0.04817714
1,274,22,0.04091489
1,274,23,0.04324092
1,274,23,0.02879435
1,275,0,0.03295935
1,275,0,0.03003211
1,275,1,0.04492371
1,275,1,0.04050448
1,275,2,0.05111968
1,275,2,0.05689362
1,275,3,0.04102102
1,275,3,0.04658408
1,275,4,0.04206515
1,275,4,0.0505171
1,275,5,0.03807384
1,275,5,0.0385005
1,275,6,0.04214813
1,275,6,0.00321949
1,275,7,0.04088328
1,275,7,0.00279885
1,275,8,0.03256717
1,275,8,0.00714857
1,275,9,0.03717897
1,275,9,0.00537072
1,275,10,0.02073977
1,275,10,0.01047784
1,275,11,0.03948622
1,275,11,0.00150865
1,275,12,0.03242334
1,275,12,0.00383476
1,275,13,0.00042179
1,275,13,0.00660196
1,275,14,0.01339275
1,275,14,0.01028389
1,275,15,0.01538673
1,275,15,0.02541547
1,275,16,0.02042778
1,275,16,0.03628662
1,275,17,0.03153863
1,275,17,0.03841977
1,275,18,0.02415863
1,275,18,0.0319758
1,275,19,0.04817502
1,275,19,0.02578904
1,275,20,0.03871085
1,275,20,0.03269919
1,275,21,0.0312112
1,275,21,0.02068193
1,275,22,0.0166428
1,275,22,0.00749817
1,275,23,0.01545898
1,275,23,0.0043943
1,276,0,0.02750213
1,276,0,0.02783919
1,276,1,0.05177078
1,276,1,0.04264756
1,276,2,0.04697356
1,276,2,0.04507124
1,276,3,0.04812896
1,276,3,0.0416362
1,276,4,0.05196866
1,276,4,0.03998087
1,276,5,0.06676737
1,276,5,0.05167932
1,276,6,0.05537406
1,276,6,0.02354037
1,276,7,0.04075504
1,276,7,0.00733506
1,276,8,0.02877749
1,276,8,0.02007565
1,276,9,0.03730851
1,276,9,0.00516088
1,276,10,0.0175405
1,276,10,0.01018277
1,276,11,0.02098385
1,276,11,0.01075001
1,276,12,0.02518839
1,276,12,0.0119663
1,276,13,0.00274993
1,276,13,0.01434464
1,276,14,0.01659637
1,276,14,0.00587103
1,276,15,0.01888587
1,276,15,0.01242236
1,276,16,0.0324206
1,276,16,0.01631102
1,276,17,0.04824622
1,276,17,0.02226381
1,276,18,0.04370535
1,276,18,0.01447793
1,276,19,0.07400264
1,276,19,0.01970342
1,276,20,0.06672713
1,276,20,0.02619342
1,276,21,0.08935631
1,276,21,0.05113228
1,276,22,0.09612004
1,276,22,0.05569576
1,276,23,0.09614345
1,276,23,0.05826877
1,277,0,0.08660319
1,277,0,0.05978415
1,277,1,0.09241249
1,277,1,0.06233463
1,277,2,0.08383423
1,277,2,0.0621591
1,277,3,0.07289073
1,277,3,0.05426542
1,277,4,0.07491089
1,277,4,0.0706671
1,277,5,0.07664715
1,277,5,0.06954169
1,277,6,0.07215066
1,277,6,0.0359045
1,277,7,0.06691437
1,277,7,0.03333674
1,277,8,0.06144137
1,277,8,0.04821745
1,277,9,0.06333265
1,277,9,0.03885756
1,277,10,0.04316823
1,277,10,0.02984019
1,277,11,0.04828913
1,277,11,0.03238314
1,277,12,0.03972508
1,277,12,0.02116199
1,277,13,0.02256427
1,277,13,0.02161976
1,277,14,0.02066242
1,277,14,0.02826299
1,277,15,0.05112347
1,277,15,0.0560532
1,277,16,0.05822661
1,277,16,0.06533038
1,277,17,0.07261001
1,277,17,0.06315382
1,277,18,0.0465581
1,277,18,0.04520373
1,277,19,0.06317676
1,277,19,0.04043008
1,277,20,0.06513366
1,277,20,0.0534735
1,277,21,0.08013527
1,277,21,0.06775162
1,277,22,0.06317524
1,277,22,0.05142052
1,277,23,0.06714306
1,277,23,0.05477458
1,278,0,0.06423966
1,278,0,0.05908934
1,278,1,0.0950482
1,278,1,0.08630179
1,278,2,0.09448678
1,278,2,0.09715448
1,278,3,0.08402613
1,278,3,0.08193625
1,278,4,0.06300058
1,278,4,0.06888055
1,278,5,0.06704079
1,278,5,0.06589723
1,278,6,0.06811421
