SEQUENCE_NUMBER,CAMD_STATE,CAMD_FACILITY_NAME,CAMD_PLANT_ID,CAMD_UNIT_ID,CAMD_GENERATOR_ID,CAMD_NAMEPLATE_CAPACITY,CAMD_FUEL_TYPE,CAMD_LATITUDE,CAMD_LONGITUDE,CAMD_STATUS,CAMD_STATUS_DATE,CAMD_RETIRE_YEAR,MOD_CAMD_UNIT_ID,MOD_CAMD_GENERATOR_ID,EIA_STATE,EIA_PLANT_NAME,EIA_PLANT_ID,EIA_GENERATOR_ID,EIA_NAMEPLATE_CAPACITY,EIA_BOILER_ID,EIA_UNIT_TYPE,EIA_FUEL_TYPE,EIA_LATITUDE,EIA_LONGITUDE,EIA_RETIRE_YEAR,PLANT_ID_CHANGE_FLAG,MOD_EIA_PLANT_ID,MOD_EIA_BOILER_ID,MOD_EIA_GENERATOR_ID_BOILER,MOD_EIA_GENERATOR_ID_GEN,MATCH_TYPE_GEN,MATCH_TYPE_BOILER
4817.0,TX,Jack County Generation Facility,55230,CT-3,ST2,320.0,Pipeline Natural Gas,33.101,-97.9574,OPR,2011-01-10T00:00:00,0,CT-3,ST2,TX,Jack County,55230.0,ST2,300.0,HRSG3,CA,NG,33.101,-97.9574,0.0,0.0,55230.0,3,2,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
4818.0,TX,Jack County Generation Facility,55230,CT-4,CT4,198.0,Pipeline Natural Gas,33.101,-97.9574,OPR,2011-01-14T00:00:00,0,CT-4,CT4,TX,Jack County,55230.0,CT4,170.0,,CT,NG,33.101,-97.9574,0.0,0.0,55230.0,,,CT4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
4819.0,TX,Jack County Generation Facility,55230,CT-4,ST2,320.0,Pipeline Natural Gas,33.101,-97.9574,OPR,2011-01-14T00:00:00,0,CT-4,ST2,TX,Jack County,55230.0,ST2,300.0,HRSG4,CA,NG,33.101,-97.9574,0.0,0.0,55230.0,4,2,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5064.0,TX,Channel Energy Center,55299,CTG1,CTG1,215.0,Other Gas,29.7189,-95.2319,OPR,2001-07-05T00:00:00,0,CTG1,CTG1,TX,Channel Energy Center LLC,55299.0,CTG1,215.0,,CT,NG,29.7189,-95.2319,0.0,0.0,55299.0,,,CTG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5063.0,TX,Channel Energy Center,55299,CTG1,ST-1,285.0,Other Gas,29.7189,-95.2319,OPR,2001-07-05T00:00:00,0,CTG1,ST-1,TX,Channel Energy Center LLC,55299.0,ST-1,285.0,HRSG1,CA,NG,29.7189,-95.2319,0.0,0.0,55299.0,1,1,ST-1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5065.0,TX,Channel Energy Center,55299,CTG2,CTG2,215.0,Other Gas,29.7189,-95.2319,OPR,2002-03-04T00:00:00,0,CTG2,CTG2,TX,Channel Energy Center LLC,55299.0,CTG2,215.0,,CT,NG,29.7189,-95.2319,0.0,0.0,55299.0,,,CTG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5066.0,TX,Channel Energy Center,55299,CTG2,ST-1,285.0,Other Gas,29.7189,-95.2319,OPR,2002-03-04T00:00:00,0,CTG2,ST-1,TX,Channel Energy Center LLC,55299.0,ST-1,285.0,HRSG2,CA,NG,29.7189,-95.2319,0.0,0.0,55299.0,2,1,ST-1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5067.0,TX,Channel Energy Center,55299,CTG3,CTG3,180.0,Pipeline Natural Gas,29.7189,-95.2319,OPR,2014-05-23T00:00:00,0,CTG3,CTG3,TX,Channel Energy Center LLC,55299.0,CTG3,208.8,,CT,NG,29.7189,-95.2319,0.0,0.0,55299.0,,,CTG3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5068.0,TX,Channel Energy Center,55299,CTG3,ST-1,285.0,Pipeline Natural Gas,29.7189,-95.2319,OPR,2014-05-23T00:00:00,0,CTG3,ST-1,TX,Channel Energy Center LLC,55299.0,ST-1,285.0,HRSG3,CA,NG,29.7189,-95.2319,0.0,0.0,55299.0,3,1,ST-1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5093.0,TX,"Wise County Power Company, LLC",55320,GT-1,GT1,242.0,Pipeline Natural Gas,33.0583,-97.9103,OPR,2003-09-29T00:00:00,0,GT-1,GT1,TX,Wise County Power LLC,55320.0,GT1,261.0,,CT,NG,33.0583,-97.9103,0.0,0.0,55320.0,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5094.0,TX,"Wise County Power Company, LLC",55320,GT-1,ST1,262.0,Pipeline Natural Gas,33.0583,-97.9103,OPR,2003-09-29T00:00:00,0,GT-1,ST1,TX,Wise County Power LLC,55320.0,ST1,299.7,HRSG1,CA,NG,33.0583,-97.9103,0.0,0.0,55320.0,1,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5095.0,TX,"Wise County Power Company, LLC",55320,GT-2,GT2,242.0,Pipeline Natural Gas,33.0583,-97.9103,OPR,2003-09-10T00:00:00,0,GT-2,GT2,TX,Wise County Power LLC,55320.0,GT2,261.0,,CT,NG,33.0583,-97.9103,0.0,0.0,55320.0,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5096.0,TX,"Wise County Power Company, LLC",55320,GT-2,ST1,262.0,Pipeline Natural Gas,33.0583,-97.9103,OPR,2003-09-10T00:00:00,0,GT-2,ST1,TX,Wise County Power LLC,55320.0,ST1,299.7,HRSG2,CA,NG,33.0583,-97.9103,0.0,0.0,55320.0,2,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5105.0,TX,Baytown Energy Center,55327,CTG-1,CTG1,210.0,Pipeline Natural Gas,29.7731,-94.9019,OPR,2002-06-01T00:00:00,0,CTG-1,CTG1,TX,Baytown Energy Center,55327.0,CTG1,219.3,,CT,NG,29.7731,-94.9019,0.0,0.0,55327.0,,,CTG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5106.0,TX,Baytown Energy Center,55327,CTG-1,STG1,275.0,Pipeline Natural Gas,29.7731,-94.9019,OPR,2002-06-01T00:00:00,0,CTG-1,STG1,TX,Baytown Energy Center,55327.0,STG1,275.0,HRSG1,CA,NG,29.7731,-94.9019,0.0,0.0,55327.0,1,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5108.0,TX,Baytown Energy Center,55327,CTG-2,CTG2,214.8,Pipeline Natural Gas,29.7731,-94.9019,OPR,2002-06-01T00:00:00,0,CTG-2,CTG2,TX,Baytown Energy Center,55327.0,CTG2,219.3,,CT,NG,29.7731,-94.9019,0.0,0.0,55327.0,,,CTG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5107.0,TX,Baytown Energy Center,55327,CTG-2,STG1,275.0,Pipeline Natural Gas,29.7731,-94.9019,OPR,2002-06-01T00:00:00,0,CTG-2,STG1,TX,Baytown Energy Center,55327.0,STG1,275.0,HRSG2,CA,NG,29.7731,-94.9019,0.0,0.0,55327.0,2,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5110.0,TX,Baytown Energy Center,55327,CTG-3,CTG3,214.8,Pipeline Natural Gas,29.7731,-94.9019,OPR,2002-06-01T00:00:00,0,CTG-3,CTG3,TX,Baytown Energy Center,55327.0,CTG3,219.3,,CT,NG,29.7731,-94.9019,0.0,0.0,55327.0,,,CTG3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5109.0,TX,Baytown Energy Center,55327,CTG-3,STG1,275.0,Pipeline Natural Gas,29.7731,-94.9019,OPR,2002-06-01T00:00:00,0,CTG-3,STG1,TX,Baytown Energy Center,55327.0,STG1,275.0,HRSG3,CA,NG,29.7731,-94.9019,0.0,0.0,55327.0,3,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5159.0,TX,"Brazos Valley Energy, LP",55357,CTG1,CTG1,200.0,Pipeline Natural Gas,29.4731,-95.6244,OPR,2003-01-13T00:00:00,0,CTG1,CTG1,TX,Jack Fusco Energy Center,55357.0,CTG1,200.0,,CT,NG,29.4731,-95.6244,0.0,0.0,55357.0,,,CTG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5160.0,TX,"Brazos Valley Energy, LP",55357,CTG1,STG1,275.6,Pipeline Natural Gas,29.4731,-95.6244,OPR,2003-01-13T00:00:00,0,CTG1,STG1,TX,Jack Fusco Energy Center,55357.0,STG1,275.6,HRSG1,CA,NG,29.4731,-95.6244,0.0,0.0,55357.0,1,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5161.0,TX,"Brazos Valley Energy, LP",55357,CTG2,CTG2,200.0,Pipeline Natural Gas,29.4731,-95.6244,OPR,2003-01-13T00:00:00,0,CTG2,CTG2,TX,Jack Fusco Energy Center,55357.0,CTG2,200.0,,CT,NG,29.4731,-95.6244,0.0,0.0,55357.0,,,CTG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5162.0,TX,"Brazos Valley Energy, LP",55357,CTG2,STG1,275.6,Pipeline Natural Gas,29.4731,-95.6244,OPR,2003-01-13T00:00:00,0,CTG2,STG1,TX,Jack Fusco Energy Center,55357.0,STG1,275.6,HRSG2,CA,NG,29.4731,-95.6244,0.0,0.0,55357.0,2,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5164.0,TX,Cottonwood Energy Project,55358,CT1,CT1,190.0,Pipeline Natural Gas,30.2588,-93.7353,OPR,2002-08-25T00:00:00,0,CT1,CT1,TX,Cottonwood Energy Project,55358.0,CT1,198.9,,CT,NG,30.2588,-93.7353,0.0,0.0,55358.0,,,CT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5163.0,TX,Cottonwood Energy Project,55358,CT1,ST1,156.0,Pipeline Natural Gas,30.2588,-93.7353,OPR,2002-08-25T00:00:00,0,CT1,ST1,TX,Cottonwood Energy Project,55358.0,ST1,159.5,FB1,CA,NG,30.2588,-93.7353,0.0,0.0,55358.0,1,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5166.0,TX,Cottonwood Energy Project,55358,CT2,CT2,190.0,Pipeline Natural Gas,30.2588,-93.7353,OPR,2002-10-15T00:00:00,0,CT2,CT2,TX,Cottonwood Energy Project,55358.0,CT2,198.9,,CT,NG,30.2588,-93.7353,0.0,0.0,55358.0,,,CT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5165.0,TX,Cottonwood Energy Project,55358,CT2,ST2,156.0,Pipeline Natural Gas,30.2588,-93.7353,OPR,2002-10-15T00:00:00,0,CT2,ST2,TX,Cottonwood Energy Project,55358.0,ST2,159.5,FB2,CA,NG,30.2588,-93.7353,0.0,0.0,55358.0,2,2,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5167.0,TX,Cottonwood Energy Project,55358,CT3,CT3,190.0,Pipeline Natural Gas,30.2588,-93.7353,OPR,2002-11-15T00:00:00,0,CT3,CT3,TX,Cottonwood Energy Project,55358.0,CT3,198.9,,CT,NG,30.2588,-93.7353,0.0,0.0,55358.0,,,CT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5168.0,TX,Cottonwood Energy Project,55358,CT3,ST3,156.0,Pipeline Natural Gas,30.2588,-93.7353,OPR,2002-11-15T00:00:00,0,CT3,ST3,TX,Cottonwood Energy Project,55358.0,ST3,159.5,FB3,CA,NG,30.2588,-93.7353,0.0,0.0,55358.0,3,3,ST3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5170.0,TX,Cottonwood Energy Project,55358,CT4,CT4,190.0,Pipeline Natural Gas,30.2588,-93.7353,OPR,2002-12-13T00:00:00,0,CT4,CT4,TX,Cottonwood Energy Project,55358.0,CT4,198.9,,CT,NG,30.2588,-93.7353,0.0,0.0,55358.0,,,CT4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5169.0,TX,Cottonwood Energy Project,55358,CT4,ST4,156.0,Pipeline Natural Gas,30.2588,-93.7353,OPR,2002-12-13T00:00:00,0,CT4,ST4,TX,Cottonwood Energy Project,55358.0,ST4,159.5,FB4,CA,NG,30.2588,-93.7353,0.0,0.0,55358.0,4,4,ST4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5175.0,TX,Exelon Laporte Generating Station,55365,GT-1,GT1,44.0,Pipeline Natural Gas,29.702,-95.071,OPR,2001-06-19T00:00:00,0,GT-1,GT1,TX,Exelon LaPorte Generating Station,55365.0,GT1,59.0,,GT,NG,29.7028,-95.0718,0.0,0.0,55365.0,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5176.0,TX,Exelon Laporte Generating Station,55365,GT-2,GT2,44.0,Pipeline Natural Gas,29.702,-95.071,OPR,2001-06-20T00:00:00,0,GT-2,GT2,TX,Exelon LaPorte Generating Station,55365.0,GT2,59.0,,GT,NG,29.7028,-95.0718,0.0,0.0,55365.0,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5177.0,TX,Exelon Laporte Generating Station,55365,GT-3,GT3,44.0,Pipeline Natural Gas,29.702,-95.071,OPR,2001-07-10T00:00:00,0,GT-3,GT3,TX,Exelon LaPorte Generating Station,55365.0,GT3,59.0,,GT,NG,29.7028,-95.0718,0.0,0.0,55365.0,,,GT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5178.0,TX,Exelon Laporte Generating Station,55365,GT-4,GT4,44.0,Pipeline Natural Gas,29.702,-95.071,OPR,2001-08-04T00:00:00,0,GT-4,GT4,TX,Exelon LaPorte Generating Station,55365.0,GT4,59.0,,GT,NG,29.7028,-95.0718,0.0,0.0,55365.0,,,GT4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5358.0,TX,Deer Park Energy Center,55464,CTG1,CTG1,180.0,Pipeline Natural Gas,29.7153,-95.1361,OPR,2002-11-10T00:00:00,0,CTG1,CTG1,TX,Deer Park Energy Center,55464.0,CTG1,180.0,,CT,NG,29.713414,-95.134508,0.0,0.0,55464.0,,,CTG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5359.0,TX,Deer Park Energy Center,55464,CTG1,STG1,276.0,Pipeline Natural Gas,29.7153,-95.1361,OPR,2002-11-10T00:00:00,0,CTG1,STG1,TX,Deer Park Energy Center,55464.0,STG1,276.0,HRSG1,CA,NG,29.713414,-95.134508,0.0,0.0,55464.0,1,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5361.0,TX,Deer Park Energy Center,55464,CTG2,CTG2,180.0,Pipeline Natural Gas,29.7153,-95.1361,OPR,2003-04-15T00:00:00,0,CTG2,CTG2,TX,Deer Park Energy Center,55464.0,CTG2,180.0,,CT,NG,29.713414,-95.134508,0.0,0.0,55464.0,,,CTG2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5360.0,TX,Deer Park Energy Center,55464,CTG2,STG1,276.0,Pipeline Natural Gas,29.7153,-95.1361,OPR,2003-04-15T00:00:00,0,CTG2,STG1,TX,Deer Park Energy Center,55464.0,STG1,276.0,HRSG2,CA,NG,29.713414,-95.134508,0.0,0.0,55464.0,2,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5362.0,TX,Deer Park Energy Center,55464,CTG3,CTG3,180.0,Pipeline Natural Gas,29.7153,-95.1361,OPR,2003-11-15T00:00:00,0,CTG3,CTG3,TX,Deer Park Energy Center,55464.0,CTG3,180.0,,CT,NG,29.713414,-95.134508,0.0,0.0,55464.0,,,CTG3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5363.0,TX,Deer Park Energy Center,55464,CTG3,STG1,276.0,Pipeline Natural Gas,29.7153,-95.1361,OPR,2003-11-15T00:00:00,0,CTG3,STG1,TX,Deer Park Energy Center,55464.0,STG1,276.0,HRSG3,CA,NG,29.713414,-95.134508,0.0,0.0,55464.0,3,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5364.0,TX,Deer Park Energy Center,55464,CTG4,CTG4,180.0,Pipeline Natural Gas,29.7153,-95.1361,OPR,2004-03-11T00:00:00,0,CTG4,CTG4,TX,Deer Park Energy Center,55464.0,CTG4,180.0,,CT,NG,29.713414,-95.134508,0.0,0.0,55464.0,,,CTG4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5365.0,TX,Deer Park Energy Center,55464,CTG4,STG1,276.0,Pipeline Natural Gas,29.7153,-95.1361,OPR,2004-03-11T00:00:00,0,CTG4,STG1,TX,Deer Park Energy Center,55464.0,STG1,276.0,HRSG4,CA,NG,29.713414,-95.134508,0.0,0.0,55464.0,4,1,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5366.0,TX,Deer Park Energy Center,55464,CTG5,STG1,276.0,Pipeline Natural Gas,29.7153,-95.1361,OPR,2014-05-21T00:00:00,0,CTG5,STG1,TX,Deer Park Energy Center,55464.0,STG1,276.0,,CA,NG,29.713414,-95.134508,0.0,0.0,55464.0,,,STG1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5373.0,TX,South Houston Green Power Site,55470,EPN801,ST1,110.0,Pipeline Natural Gas,29.3775,-94.9328,OPR,2003-09-28T00:00:00,0,EPN801,ST1,TX,Green Power 2,55470.0,ST1,110.0,,CA,NG,29.378097,-94.932773,0.0,0.0,55470.0,,,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5375.0,TX,South Houston Green Power Site,55470,EPN801,ST805,250.0,Pipeline Natural Gas,29.3775,-94.9328,OPR,2003-09-28T00:00:00,0,EPN801,ST805,TX,Green Power 2,55470.0,ST805,250.0,,CA,NG,29.378097,-94.932773,0.0,0.0,55470.0,,,ST805,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5374.0,TX,South Houston Green Power Site,55470,EPN801,TR1,167.0,Pipeline Natural Gas,29.3775,-94.9328,OPR,2003-09-28T00:00:00,0,EPN801,TR1,TX,Green Power 2,55470.0,TR1,167.0,,CT,NG,29.378097,-94.932773,0.0,0.0,55470.0,,,TR1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5377.0,TX,South Houston Green Power Site,55470,EPN802,ST1,110.0,Pipeline Natural Gas,29.3775,-94.9328,OPR,2003-10-03T00:00:00,0,EPN802,ST1,TX,Green Power 2,55470.0,ST1,110.0,,CA,NG,29.378097,-94.932773,0.0,0.0,55470.0,,,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5378.0,TX,South Houston Green Power Site,55470,EPN802,ST805,250.0,Pipeline Natural Gas,29.3775,-94.9328,OPR,2003-10-03T00:00:00,0,EPN802,ST805,TX,Green Power 2,55470.0,ST805,250.0,,CA,NG,29.378097,-94.932773,0.0,0.0,55470.0,,,ST805,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5376.0,TX,South Houston Green Power Site,55470,EPN802,TR2,167.0,Pipeline Natural Gas,29.3775,-94.9328,OPR,2003-10-03T00:00:00,0,EPN802,TR2,TX,Green Power 2,55470.0,TR2,167.0,,CT,NG,29.378097,-94.932773,0.0,0.0,55470.0,,,TR2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5380.0,TX,South Houston Green Power Site,55470,EPN803,ST1,110.0,Pipeline Natural Gas,29.3775,-94.9328,OPR,2003-10-11T00:00:00,0,EPN803,ST1,TX,Green Power 2,55470.0,ST1,110.0,,CA,NG,29.378097,-94.932773,0.0,0.0,55470.0,,,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5379.0,TX,South Houston Green Power Site,55470,EPN803,ST805,250.0,Pipeline Natural Gas,29.3775,-94.9328,OPR,2003-10-11T00:00:00,0,EPN803,ST805,TX,Green Power 2,55470.0,ST805,250.0,,CA,NG,29.378097,-94.932773,0.0,0.0,55470.0,,,ST805,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5381.0,TX,South Houston Green Power Site,55470,EPN803,TR3,167.0,Pipeline Natural Gas,29.3775,-94.9328,OPR,2003-10-11T00:00:00,0,EPN803,TR3,TX,Green Power 2,55470.0,TR3,167.0,,CT,NG,29.378097,-94.932773,0.0,0.0,55470.0,,,TR3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5386.0,TX,Forney Power Plant,55480,U1,ST1,414.0,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-02-09T00:00:00,0,U1,ST1,TX,Forney Energy Center,55480.0,ST1,382.5,HRSG 1,CA,NG,32.7563,-96.4916,0.0,0.0,55480.0,1,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5385.0,TX,Forney Power Plant,55480,U1,U1,172.0,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-02-09T00:00:00,0,U1,U1,TX,Forney Energy Center,55480.0,U1,188.2,,CT,NG,32.7563,-96.4916,0.0,0.0,55480.0,,,U1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5388.0,TX,Forney Power Plant,55480,U2,ST1,414.0,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-02-01T00:00:00,0,U2,ST1,TX,Forney Energy Center,55480.0,ST1,382.5,HRSG 2,CA,NG,32.7563,-96.4916,0.0,0.0,55480.0,2,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5387.0,TX,Forney Power Plant,55480,U2,U2,172.0,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-02-01T00:00:00,0,U2,U2,TX,Forney Energy Center,55480.0,U2,188.2,,CT,NG,32.7563,-96.4916,0.0,0.0,55480.0,,,U2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5389.0,TX,Forney Power Plant,55480,U3,ST1,414.0,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-02-01T00:00:00,0,U3,ST1,TX,Forney Energy Center,55480.0,ST1,382.5,HRSG 3,CA,NG,32.7563,-96.4916,0.0,0.0,55480.0,3,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5390.0,TX,Forney Power Plant,55480,U3,U3,172.0,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-02-01T00:00:00,0,U3,U3,TX,Forney Energy Center,55480.0,U3,188.2,,CT,NG,32.7563,-96.4916,0.0,0.0,55480.0,,,U3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5391.0,TX,Forney Power Plant,55480,U4,ST2,414.0,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-05-01T00:00:00,0,U4,ST2,TX,Forney Energy Center,55480.0,ST2,382.5,HRSG 4,CA,NG,32.7563,-96.4916,0.0,0.0,55480.0,4,2,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5392.0,TX,Forney Power Plant,55480,U4,U4,172.0,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-05-01T00:00:00,0,U4,U4,TX,Forney Energy Center,55480.0,U4,188.2,,CT,NG,32.7563,-96.4916,0.0,0.0,55480.0,,,U4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5393.0,TX,Forney Power Plant,55480,U5,ST2,414.0,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-05-01T00:00:00,0,U5,ST2,TX,Forney Energy Center,55480.0,ST2,382.5,HRSG 5,CA,NG,32.7563,-96.4916,0.0,0.0,55480.0,5,2,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5394.0,TX,Forney Power Plant,55480,U5,U5,169.8,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-05-01T00:00:00,0,U5,U5,TX,Forney Energy Center,55480.0,U5,188.2,,CT,NG,32.7563,-96.4916,0.0,0.0,55480.0,,,U5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
5395.0,TX,Forney Power Plant,55480,U6,ST2,414.0,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-05-01T00:00:00,0,U6,ST2,TX,Forney Energy Center,55480.0,ST2,382.5,HRSG 6,CA,NG,32.7563,-96.4916,0.0,0.0,55480.0,6,2,ST2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
5396.0,TX,Forney Power Plant,55480,U6,U6,169.8,Pipeline Natural Gas,32.7563,-96.4916,OPR,2003-05-01T00:00:00,0,U6,U6,TX,Forney Energy Center,55480.0,U6,188.2,,CT,NG,32.7563,-96.4916,0.0,0.0,55480.0,,,U6,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
