param,date,county
Lead PM10 LC FRM/FEM,20170101,Garza
Lead PM10 LC FRM/FEM,20170101,Gillespie
Lead PM10 LC FRM/FEM,20170101,Glasscock
Lead PM10 LC FRM/FEM,20170101,Goliad
Lead PM10 LC FRM/FEM,20170101,Gonzales
Lead PM10 LC FRM/FEM,20170101,Gray
Lead PM10 LC FRM/FEM,20170101,Grayson
Lead PM10 LC FRM/FEM,20170101,Gregg
Lead PM10 LC FRM/FEM,20170101,Grimes
Lead PM10 LC FRM/FEM,20170101,Guadalupe
Lead PM10 LC FRM/FEM,20170101,Hale
Lead PM10 LC FRM/FEM,20170101,Hall
Lead PM10 LC FRM/FEM,20170101,Hamilton
Lead PM10 LC FRM/FEM,20170101,Hansford
Lead PM10 LC FRM/FEM,20170101,Hardeman
Lead PM10 LC FRM/FEM,20170101,Hardin
Lead PM10 LC FRM/FEM,20170101,Harris
Lead PM10 LC FRM/FEM,20170101,Harrison
Lead PM10 LC FRM/FEM,20170101,Hartley
Lead PM10 LC FRM/FEM,20170101,Haskell
Lead PM10 LC FRM/FEM,20170101,Hays
Lead PM10 LC FRM/FEM,20170101,Hemphill
Lead PM10 LC FRM/FEM,20170101,Henderson
Lead PM10 LC FRM/FEM,20170101,Hidalgo
Lead PM10 LC FRM/FEM,20170101,Hill
Lead PM10 LC FRM/FEM,20170101,Hockley
Lead PM10 LC FRM/FEM,20170101,Hood
Lead PM10 LC FRM/FEM,20170101,Hopkins
Lead PM10 LC FRM/FEM,20170101,Houston
Lead PM10 LC FRM/FEM,20170101,Howard
Lead PM10 LC FRM/FEM,20170101,Hudspeth
Lead PM10 LC FRM/FEM,20170101,Hunt
Lead PM10 LC FRM/FEM,20170101,Hutchinson
Lead PM10 LC FRM/FEM,20170101,Irion
Lead PM10 LC FRM/FEM,20170101,Jack
Lead PM10 LC FRM/FEM,20170101,Jackson
Lead PM10 LC FRM/FEM,20170101,Jasper
Lead PM10 LC FRM/FEM,20170101,Jeff Davis
Lead PM10 LC FRM/FEM,20170101,Jefferson
Lead PM10 LC FRM/FEM,20170101,Jim Hogg
Lead PM10 LC FRM/FEM,20170101,Jim Wells
Lead PM10 LC FRM/FEM,20170101,Johnson
Lead PM10 LC FRM/FEM,20170101,Jones
Lead PM10 LC FRM/FEM,20170101,Karnes
Lead PM10 LC FRM/FEM,20170101,Kaufman
Lead PM10 LC FRM/FEM,20170101,Kendall
Lead PM10 LC FRM/FEM,20170101,Kenedy
Lead PM10 LC FRM/FEM,20170101,Kent
Lead PM10 LC FRM/FEM,20170101,Kerr
Lead PM10 LC FRM/FEM,20170101,Kimble
Lead PM10 LC FRM/FEM,20170101,King
Lead PM10 LC FRM/FEM,20170101,Kinney
Lead PM10 LC FRM/FEM,20170101,Kleberg
Lead PM10 LC FRM/FEM,20170101,Knox
Lead PM10 LC FRM/FEM,20170101,Lamar
Lead PM10 LC FRM/FEM,20170101,Lamb
Lead PM10 LC FRM/FEM,20170101,Lampasas
Lead PM10 LC FRM/FEM,20170101,La Salle
Lead PM10 LC FRM/FEM,20170101,Lavaca
Lead PM10 LC FRM/FEM,20170101,Lee
Lead PM10 LC FRM/FEM,20170101,Leon
Lead PM10 LC FRM/FEM,20170101,Liberty
Lead PM10 LC FRM/FEM,20170101,Limestone
Lead PM10 LC FRM/FEM,20170101,Lipscomb
Lead PM10 LC FRM/FEM,20170101,Live Oak
Lead PM10 LC FRM/FEM,20170101,Llano
Lead PM10 LC FRM/FEM,20170101,Loving
Lead PM10 LC FRM/FEM,20170101,Lubbock
Lead PM10 LC FRM/FEM,20170101,Lynn
Lead PM10 LC FRM/FEM,20170101,McCulloch
Lead PM10 LC FRM/FEM,20170101,McLennan
Lead PM10 LC FRM/FEM,20170101,McMullen
Lead PM10 LC FRM/FEM,20170101,Madison
Lead PM10 LC FRM/FEM,20170101,Marion
Lead PM10 LC FRM/FEM,20170101,Martin
Lead PM10 LC FRM/FEM,20170101,Mason
Lead PM10 LC FRM/FEM,20170101,Matagorda
Lead PM10 LC FRM/FEM,20170101,Maverick
Lead PM10 LC FRM/FEM,20170101,Medina
Lead PM10 LC FRM/FEM,20170101,Menard
Lead PM10 LC FRM/FEM,20170101,Midland
Lead PM10 LC FRM/FEM,20170101,Milam
Lead PM10 LC FRM/FEM,20170101,Mills
Lead PM10 LC FRM/FEM,20170101,Mitchell
Lead PM10 LC FRM/FEM,20170101,Montague
Lead PM10 LC FRM/FEM,20170101,Montgomery
Lead PM10 LC FRM/FEM,20170101,Moore
Lead PM10 LC FRM/FEM,20170101,Morris
Lead PM10 LC FRM/FEM,20170101,Motley
Lead PM10 LC FRM/FEM,20170101,Nacogdoches
Lead PM10 LC FRM/FEM,20170101,Navarro
Lead PM10 LC FRM/FEM,20170101,Newton
Lead PM10 LC FRM/FEM,20170101,Nolan
Lead PM10 LC FRM/FEM,20170101,Nueces
Lead PM10 LC FRM/FEM,20170101,Ochiltree
Lead PM10 LC FRM/FEM,20170101,Oldham
Lead PM10 LC FRM/FEM,20170101,Orange
Lead PM10 LC FRM/FEM,20170101,Palo Pinto
Lead PM10 LC FRM/FEM,20170101,Panola
Lead PM10 LC FRM/FEM,20170101,Parker
Lead PM10 LC FRM/FEM,20170101,Parmer
Lead PM10 LC FRM/FEM,20170101,Pecos
Lead PM10 LC FRM/FEM,20170101,Polk
Lead PM10 LC FRM/FEM,20170101,Potter
Lead PM10 LC FRM/FEM,20170101,Presidio
Lead PM10 LC FRM/FEM,20170101,Rains
Lead PM10 LC FRM/FEM,20170101,Randall
Lead PM10 LC FRM/FEM,20170101,Reagan
Lead PM10 LC FRM/FEM,20170101,Real
Lead PM10 LC FRM/FEM,20170101,Red River
Lead PM10 LC FRM/FEM,20170101,Reeves
Lead PM10 LC FRM/FEM,20170101,Refugio
Lead PM10 LC FRM/FEM,20170101,Roberts
Lead PM10 LC FRM/FEM,20170101,Robertson
Lead PM10 LC FRM/FEM,20170101,Rockwall
Lead PM10 LC FRM/FEM,20170101,Runnels
Lead PM10 LC FRM/FEM,20170101,Rusk
Lead PM10 LC FRM/FEM,20170101,Sabine
Lead PM10 LC FRM/FEM,20170101,San Augustine
Lead PM10 LC FRM/FEM,20170101,San Jacinto
Lead PM10 LC FRM/FEM,20170101,San Patricio
Lead PM10 LC FRM/FEM,20170101,San Saba
Lead PM10 LC FRM/FEM,20170101,Schleicher
Lead PM10 LC FRM/FEM,20170101,Scurry
Lead PM10 LC FRM/FEM,20170101,Shackelford
Lead PM10 LC FRM/FEM,20170101,Shelby
Lead PM10 LC FRM/FEM,20170101,Sherman
Lead PM10 LC FRM/FEM,20170101,Smith
Lead PM10 LC FRM/FEM,20170101,Somervell
Lead PM10 LC FRM/FEM,20170101,Starr
Lead PM10 LC FRM/FEM,20170101,Stephens
Lead PM10 LC FRM/FEM,20170101,Sterling
Lead PM10 LC FRM/FEM,20170101,Stonewall
Lead PM10 LC FRM/FEM,20170101,Sutton
Lead PM10 LC FRM/FEM,20170101,Swisher
Lead PM10 LC FRM/FEM,20170101,Tarrant
Lead PM10 LC FRM/FEM,20170101,Taylor
Lead PM10 LC FRM/FEM,20170101,Terrell
Lead PM10 LC FRM/FEM,20170101,Terry
Lead PM10 LC FRM/FEM,20170101,Throckmorton
Lead PM10 LC FRM/FEM,20170101,Titus
Lead PM10 LC FRM/FEM,20170101,Tom Green
Lead PM10 LC FRM/FEM,20170101,Travis
Lead PM10 LC FRM/FEM,20170101,Trinity
Lead PM10 LC FRM/FEM,20170101,Tyler
Lead PM10 LC FRM/FEM,20170101,Upshur
Lead PM10 LC FRM/FEM,20170101,Upton
Lead PM10 LC FRM/FEM,20170101,Uvalde
Lead PM10 LC FRM/FEM,20170101,Val Verde
Lead PM10 LC FRM/FEM,20170101,Van Zandt
Lead PM10 LC FRM/FEM,20170101,Victoria
Lead PM10 LC FRM/FEM,20170101,Walker
Lead PM10 LC FRM/FEM,20170101,Waller
Lead PM10 LC FRM/FEM,20170101,Ward
Lead PM10 LC FRM/FEM,20170101,Washington
Lead PM10 LC FRM/FEM,20170101,Webb
Lead PM10 LC FRM/FEM,20170101,Wharton
Lead PM10 LC FRM/FEM,20170101,Wheeler
Lead PM10 LC FRM/FEM,20170101,Wichita
Lead PM10 LC FRM/FEM,20170101,Wilbarger
Lead PM10 LC FRM/FEM,20170101,Willacy
Lead PM10 LC FRM/FEM,20170101,Williamson
Lead PM10 LC FRM/FEM,20170101,Wilson
Lead PM10 LC FRM/FEM,20170101,Winkler
Lead PM10 LC FRM/FEM,20170101,Wise
Lead PM10 LC FRM/FEM,20170101,Wood
Lead PM10 LC FRM/FEM,20170101,Yoakum
Lead PM10 LC FRM/FEM,20170101,Young
Lead PM10 LC FRM/FEM,20170101,Zapata
Lead PM10 LC FRM/FEM,20170101,Zavala
PM2.5 - Local Conditions,20170101,Anderson
PM2.5 - Local Conditions,20170101,Andrews
PM2.5 - Local Conditions,20170101,Angelina
PM2.5 - Local Conditions,20170101,Aransas
PM2.5 - Local Conditions,20170101,Archer
PM2.5 - Local Conditions,20170101,Armstrong
PM2.5 - Local Conditions,20170101,Atascosa
PM2.5 - Local Conditions,20170101,Austin
PM2.5 - Local Conditions,20170101,Bailey
PM2.5 - Local Conditions,20170101,Bandera
PM2.5 - Local Conditions,20170101,Bastrop
PM2.5 - Local Conditions,20170101,Baylor
PM2.5 - Local Conditions,20170101,Bee
PM2.5 - Local Conditions,20170101,Bell
PM2.5 - Local Conditions,20170101,Blanco
PM2.5 - Local Conditions,20170101,Borden
PM2.5 - Local Conditions,20170101,Bosque
PM2.5 - Local Conditions,20170101,Brazoria
PM2.5 - Local Conditions,20170101,Brazos
PM2.5 - Local Conditions,20170101,Briscoe
PM2.5 - Local Conditions,20170101,Brooks
PM2.5 - Local Conditions,20170101,Brown
PM2.5 - Local Conditions,20170101,Burleson
PM2.5 - Local Conditions,20170101,Burnet
PM2.5 - Local Conditions,20170101,Caldwell
PM2.5 - Local Conditions,20170101,Calhoun
PM2.5 - Local Conditions,20170101,Callahan
PM2.5 - Local Conditions,20170101,Camp
PM2.5 - Local Conditions,20170101,Carson
PM2.5 - Local Conditions,20170101,Cass
PM2.5 - Local Conditions,20170101,Castro
PM2.5 - Local Conditions,20170101,Chambers
PM2.5 - Local Conditions,20170101,Cherokee
PM2.5 - Local Conditions,20170101,Childress
PM2.5 - Local Conditions,20170101,Clay
PM2.5 - Local Conditions,20170101,Cochran
PM2.5 - Local Conditions,20170101,Coke
PM2.5 - Local Conditions,20170101,Coleman
PM2.5 - Local Conditions,20170101,Collin
PM2.5 - Local Conditions,20170101,Collingsworth
PM2.5 - Local Conditions,20170101,Colorado
PM2.5 - Local Conditions,20170101,Comal
PM2.5 - Local Conditions,20170101,Comanche
PM2.5 - Local Conditions,20170101,Concho
PM2.5 - Local Conditions,20170101,Cooke
PM2.5 - Local Conditions,20170101,Coryell
PM2.5 - Local Conditions,20170101,Cottle
PM2.5 - Local Conditions,20170101,Crane
PM2.5 - Local Conditions,20170101,Crockett
PM2.5 - Local Conditions,20170101,Crosby
PM2.5 - Local Conditions,20170101,Culberson
PM2.5 - Local Conditions,20170101,Dallam
PM2.5 - Local Conditions,20170101,Dawson
PM2.5 - Local Conditions,20170101,Deaf Smith
PM2.5 - Local Conditions,20170101,Delta
PM2.5 - Local Conditions,20170101,Denton
PM2.5 - Local Conditions,20170101,DeWitt
PM2.5 - Local Conditions,20170101,Dickens
PM2.5 - Local Conditions,20170101,Dimmit
PM2.5 - Local Conditions,20170101,Donley
PM2.5 - Local Conditions,20170101,Duval
PM2.5 - Local Conditions,20170101,Eastland
PM2.5 - Local Conditions,20170101,Ector
PM2.5 - Local Conditions,20170101,Edwards
PM2.5 - Local Conditions,20170101,Erath
PM2.5 - Local Conditions,20170101,Falls
PM2.5 - Local Conditions,20170101,Fannin
PM2.5 - Local Conditions,20170101,Fayette
PM2.5 - Local Conditions,20170101,Fisher
PM2.5 - Local Conditions,20170101,Floyd
PM2.5 - Local Conditions,20170101,Foard
PM2.5 - Local Conditions,20170101,Fort Bend
PM2.5 - Local Conditions,20170101,Franklin
PM2.5 - Local Conditions,20170101,Freestone
PM2.5 - Local Conditions,20170101,Frio
PM2.5 - Local Conditions,20170101,Gaines
PM2.5 - Local Conditions,20170101,Garza
PM2.5 - Local Conditions,20170101,Gillespie
PM2.5 - Local Conditions,20170101,Glasscock
PM2.5 - Local Conditions,20170101,Goliad
PM2.5 - Local Conditions,20170101,Gonzales
PM2.5 - Local Conditions,20170101,Gray
PM2.5 - Local Conditions,20170101,Grayson
PM2.5 - Local Conditions,20170101,Gregg
PM2.5 - Local Conditions,20170101,Grimes
PM2.5 - Local Conditions,20170101,Guadalupe
PM2.5 - Local Conditions,20170101,Hale
PM2.5 - Local Conditions,20170101,Hall
PM2.5 - Local Conditions,20170101,Hamilton
PM2.5 - Local Conditions,20170101,Hansford
PM2.5 - Local Conditions,20170101,Hardeman
PM2.5 - Local Conditions,20170101,Hardin
PM2.5 - Local Conditions,20170101,Hartley
PM2.5 - Local Conditions,20170101,Haskell
PM2.5 - Local Conditions,20170101,Hays
PM2.5 - Local Conditions,20170101,Hemphill
PM2.5 - Local Conditions,20170101,Henderson
PM2.5 - Local Conditions,20170101,Hill
PM2.5 - Local Conditions,20170101,Hockley
PM2.5 - Local Conditions,20170101,Hood
PM2.5 - Local Conditions,20170101,Hopkins
PM2.5 - Local Conditions,20170101,Houston
PM2.5 - Local Conditions,20170101,Howard
PM2.5 - Local Conditions,20170101,Hudspeth
PM2.5 - Local Conditions,20170101,Hunt
PM2.5 - Local Conditions,20170101,Hutchinson
PM2.5 - Local Conditions,20170101,Irion
PM2.5 - Local Conditions,20170101,Jack
PM2.5 - Local Conditions,20170101,Jackson
PM2.5 - Local Conditions,20170101,Jasper
PM2.5 - Local Conditions,20170101,Jeff Davis
PM2.5 - Local Conditions,20170101,Jim Hogg
PM2.5 - Local Conditions,20170101,Jim Wells
PM2.5 - Local Conditions,20170101,Johnson
PM2.5 - Local Conditions,20170101,Jones
PM2.5 - Local Conditions,20170101,Karnes
PM2.5 - Local Conditions,20170101,Kaufman
PM2.5 - Local Conditions,20170101,Kendall
PM2.5 - Local Conditions,20170101,Kenedy
PM2.5 - Local Conditions,20170101,Kent
PM2.5 - Local Conditions,20170101,Kerr
PM2.5 - Local Conditions,20170101,Kimble
PM2.5 - Local Conditions,20170101,King
PM2.5 - Local Conditions,20170101,Kinney
PM2.5 - Local Conditions,20170101,Kleberg
PM2.5 - Local Conditions,20170101,Knox
PM2.5 - Local Conditions,20170101,Lamar
PM2.5 - Local Conditions,20170101,Lamb
PM2.5 - Local Conditions,20170101,Lampasas
PM2.5 - Local Conditions,20170101,La Salle
PM2.5 - Local Conditions,20170101,Lavaca
PM2.5 - Local Conditions,20170101,Lee
PM2.5 - Local Conditions,20170101,Leon
PM2.5 - Local Conditions,20170101,Liberty
PM2.5 - Local Conditions,20170101,Limestone
PM2.5 - Local Conditions,20170101,Lipscomb
PM2.5 - Local Conditions,20170101,Live Oak
PM2.5 - Local Conditions,20170101,Llano
PM2.5 - Local Conditions,20170101,Loving
PM2.5 - Local Conditions,20170101,Lubbock
PM2.5 - Local Conditions,20170101,Lynn
PM2.5 - Local Conditions,20170101,McCulloch
PM2.5 - Local Conditions,20170101,McLennan
PM2.5 - Local Conditions,20170101,McMullen
PM2.5 - Local Conditions,20170101,Madison
PM2.5 - Local Conditions,20170101,Marion
PM2.5 - Local Conditions,20170101,Martin
PM2.5 - Local Conditions,20170101,Mason
PM2.5 - Local Conditions,20170101,Matagorda
PM2.5 - Local Conditions,20170101,Maverick
PM2.5 - Local Conditions,20170101,Medina
PM2.5 - Local Conditions,20170101,Menard
PM2.5 - Local Conditions,20170101,Midland
PM2.5 - Local Conditions,20170101,Milam
PM2.5 - Local Conditions,20170101,Mills
PM2.5 - Local Conditions,20170101,Mitchell
PM2.5 - Local Conditions,20170101,Montague
PM2.5 - Local Conditions,20170101,Montgomery
PM2.5 - Local Conditions,20170101,Moore
PM2.5 - Local Conditions,20170101,Morris
PM2.5 - Local Conditions,20170101,Motley
PM2.5 - Local Conditions,20170101,Nacogdoches
PM2.5 - Local Conditions,20170101,Navarro
PM2.5 - Local Conditions,20170101,Newton
PM2.5 - Local Conditions,20170101,Nolan
PM2.5 - Local Conditions,20170101,Ochiltree
PM2.5 - Local Conditions,20170101,Oldham
PM2.5 - Local Conditions,20170101,Palo Pinto
PM2.5 - Local Conditions,20170101,Panola
PM2.5 - Local Conditions,20170101,Parker
PM2.5 - Local Conditions,20170101,Parmer
PM2.5 - Local Conditions,20170101,Pecos
PM2.5 - Local Conditions,20170101,Polk
PM2.5 - Local Conditions,20170101,Potter
PM2.5 - Local Conditions,20170101,Presidio
PM2.5 - Local Conditions,20170101,Rains
PM2.5 - Local Conditions,20170101,Randall
PM2.5 - Local Conditions,20170101,Reagan
PM2.5 - Local Conditions,20170101,Real
PM2.5 - Local Conditions,20170101,Red River
PM2.5 - Local Conditions,20170101,Reeves
PM2.5 - Local Conditions,20170101,Refugio
PM2.5 - Local Conditions,20170101,Roberts
PM2.5 - Local Conditions,20170101,Robertson
PM2.5 - Local Conditions,20170101,Rockwall
PM2.5 - Local Conditions,20170101,Runnels
PM2.5 - Local Conditions,20170101,Rusk
PM2.5 - Local Conditions,20170101,Sabine
PM2.5 - Local Conditions,20170101,San Augustine
PM2.5 - Local Conditions,20170101,San Jacinto
PM2.5 - Local Conditions,20170101,San Patricio
PM2.5 - Local Conditions,20170101,San Saba
PM2.5 - Local Conditions,20170101,Schleicher
PM2.5 - Local Conditions,20170101,Scurry
PM2.5 - Local Conditions,20170101,Shackelford
PM2.5 - Local Conditions,20170101,Shelby
PM2.5 - Local Conditions,20170101,Sherman
PM2.5 - Local Conditions,20170101,Smith
PM2.5 - Local Conditions,20170101,Somervell
PM2.5 - Local Conditions,20170101,Starr
PM2.5 - Local Conditions,20170101,Stephens
PM2.5 - Local Conditions,20170101,Sterling
PM2.5 - Local Conditions,20170101,Stonewall
PM2.5 - Local Conditions,20170101,Sutton
PM2.5 - Local Conditions,20170101,Swisher
PM2.5 - Local Conditions,20170101,Taylor
PM2.5 - Local Conditions,20170101,Terrell
PM2.5 - Local Conditions,20170101,Terry
PM2.5 - Local Conditions,20170101,Throckmorton
PM2.5 - Local Conditions,20170101,Titus
PM2.5 - Local Conditions,20170101,Tom Green
PM2.5 - Local Conditions,20170101,Trinity
PM2.5 - Local Conditions,20170101,Tyler
PM2.5 - Local Conditions,20170101,Upshur
PM2.5 - Local Conditions,20170101,Upton
PM2.5 - Local Conditions,20170101,Uvalde
PM2.5 - Local Conditions,20170101,Val Verde
PM2.5 - Local Conditions,20170101,Van Zandt
PM2.5 - Local Conditions,20170101,Victoria
PM2.5 - Local Conditions,20170101,Walker
PM2.5 - Local Conditions,20170101,Waller
PM2.5 - Local Conditions,20170101,Ward
PM2.5 - Local Conditions,20170101,Washington
PM2.5 - Local Conditions,20170101,Webb
PM2.5 - Local Conditions,20170101,Wharton
PM2.5 - Local Conditions,20170101,Wheeler
PM2.5 - Local Conditions,20170101,Wichita
PM2.5 - Local Conditions,20170101,Wilbarger
PM2.5 - Local Conditions,20170101,Willacy
PM2.5 - Local Conditions,20170101,Williamson
PM2.5 - Local Conditions,20170101,Wilson
PM2.5 - Local Conditions,20170101,Winkler
PM2.5 - Local Conditions,20170101,Wise
PM2.5 - Local Conditions,20170101,Wood
PM2.5 - Local Conditions,20170101,Yoakum
PM2.5 - Local Conditions,20170101,Young
PM2.5 - Local Conditions,20170101,Zapata
PM2.5 - Local Conditions,20170101,Zavala
Lead (TSP) LC,20180101,Anderson
Lead (TSP) LC,20180101,Andrews
Lead (TSP) LC,20180101,Angelina
Lead (TSP) LC,20180101,Aransas
Lead (TSP) LC,20180101,Archer
Lead (TSP) LC,20180101,Armstrong
Lead (TSP) LC,20180101,Atascosa
Lead (TSP) LC,20180101,Austin
Lead (TSP) LC,20180101,Bailey
Lead (TSP) LC,20180101,Bandera
Lead (TSP) LC,20180101,Bastrop
Lead (TSP) LC,20180101,Baylor
Lead (TSP) LC,20180101,Bee
Lead (TSP) LC,20180101,Bell
Lead (TSP) LC,20180101,Bexar
Lead (TSP) LC,20180101,Blanco
Lead (TSP) LC,20180101,Borden
Lead (TSP) LC,20180101,Bosque
Lead (TSP) LC,20180101,Bowie
Lead (TSP) LC,20180101,Brazoria
Lead (TSP) LC,20180101,Brazos
Lead (TSP) LC,20180101,Brewster
Lead (TSP) LC,20180101,Briscoe
Lead (TSP) LC,20180101,Brooks
Lead (TSP) LC,20180101,Brown
Lead (TSP) LC,20180101,Burleson
Lead (TSP) LC,20180101,Burnet
Lead (TSP) LC,20180101,Caldwell
Lead (TSP) LC,20180101,Calhoun
Lead (TSP) LC,20180101,Callahan
Lead (TSP) LC,20180101,Cameron
Lead (TSP) LC,20180101,Camp
Lead (TSP) LC,20180101,Carson
Lead (TSP) LC,20180101,Cass
Lead (TSP) LC,20180101,Castro
Lead (TSP) LC,20180101,Chambers
Lead (TSP) LC,20180101,Cherokee
Lead (TSP) LC,20180101,Childress
Lead (TSP) LC,20180101,Clay
Lead (TSP) LC,20180101,Cochran
Lead (TSP) LC,20180101,Coke
Lead (TSP) LC,20180101,Coleman
Lead (TSP) LC,20180101,Collingsworth
Lead (TSP) LC,20180101,Colorado
Lead (TSP) LC,20180101,Comal
Lead (TSP) LC,20180101,Comanche
Lead (TSP) LC,20180101,Concho
Lead (TSP) LC,20180101,Cooke
Lead (TSP) LC,20180101,Coryell
Lead (TSP) LC,20180101,Cottle
Lead (TSP) LC,20180101,Crane
Lead (TSP) LC,20180101,Crockett
Lead (TSP) LC,20180101,Crosby
Lead (TSP) LC,20180101,Culberson
Lead (TSP) LC,20180101,Dallam
Lead (TSP) LC,20180101,Dallas
Lead (TSP) LC,20180101,Dawson
Lead (TSP) LC,20180101,Deaf Smith
Lead (TSP) LC,20180101,Delta
Lead (TSP) LC,20180101,Denton
Lead (TSP) LC,20180101,DeWitt
Lead (TSP) LC,20180101,Dickens
Lead (TSP) LC,20180101,Dimmit
Lead (TSP) LC,20180101,Donley
Lead (TSP) LC,20180101,Duval
Lead (TSP) LC,20180101,Eastland
Lead (TSP) LC,20180101,Ector
Lead (TSP) LC,20180101,Edwards
Lead (TSP) LC,20180101,Ellis
Lead (TSP) LC,20180101,Erath
Lead (TSP) LC,20180101,Falls
Lead (TSP) LC,20180101,Fannin
Lead (TSP) LC,20180101,Fayette
Lead (TSP) LC,20180101,Fisher
Lead (TSP) LC,20180101,Floyd
Lead (TSP) LC,20180101,Foard
Lead (TSP) LC,20180101,Fort Bend
Lead (TSP) LC,20180101,Franklin
Lead (TSP) LC,20180101,Freestone
Lead (TSP) LC,20180101,Frio
Lead (TSP) LC,20180101,Gaines
Lead (TSP) LC,20180101,Galveston
Lead (TSP) LC,20180101,Garza
Lead (TSP) LC,20180101,Gillespie
Lead (TSP) LC,20180101,Glasscock
Lead (TSP) LC,20180101,Goliad
Lead (TSP) LC,20180101,Gonzales
Lead (TSP) LC,20180101,Gray
Lead (TSP) LC,20180101,Grayson
Lead (TSP) LC,20180101,Gregg
Lead (TSP) LC,20180101,Grimes
Lead (TSP) LC,20180101,Guadalupe
Lead (TSP) LC,20180101,Hale
Lead (TSP) LC,20180101,Hall
Lead (TSP) LC,20180101,Hamilton
Lead (TSP) LC,20180101,Hansford
Lead (TSP) LC,20180101,Hardeman
Lead (TSP) LC,20180101,Hardin
Lead (TSP) LC,20180101,Harris
Lead (TSP) LC,20180101,Harrison
Lead (TSP) LC,20180101,Hartley
Lead (TSP) LC,20180101,Haskell
Lead (TSP) LC,20180101,Hays
Lead (TSP) LC,20180101,Hemphill
Lead (TSP) LC,20180101,Henderson
Lead (TSP) LC,20180101,Hidalgo
Lead (TSP) LC,20180101,Hill
Lead (TSP) LC,20180101,Hockley
Lead (TSP) LC,20180101,Hood
Lead (TSP) LC,20180101,Hopkins
Lead (TSP) LC,20180101,Houston
Lead (TSP) LC,20180101,Howard
Lead (TSP) LC,20180101,Hudspeth
Lead (TSP) LC,20180101,Hunt
Lead (TSP) LC,20180101,Hutchinson
Lead (TSP) LC,20180101,Irion
Lead (TSP) LC,20180101,Jack
Lead (TSP) LC,20180101,Jackson
Lead (TSP) LC,20180101,Jasper
Lead (TSP) LC,20180101,Jeff Davis
Lead (TSP) LC,20180101,Jefferson
Lead (TSP) LC,20180101,Jim Hogg
Lead (TSP) LC,20180101,Jim Wells
Lead (TSP) LC,20180101,Johnson
Lead (TSP) LC,20180101,Jones
Lead (TSP) LC,20180101,Karnes
Lead (TSP) LC,20180101,Kendall
Lead (TSP) LC,20180101,Kenedy
Lead (TSP) LC,20180101,Kent
Lead (TSP) LC,20180101,Kerr
Lead (TSP) LC,20180101,Kimble
Lead (TSP) LC,20180101,King
Lead (TSP) LC,20180101,Kinney
Lead (TSP) LC,20180101,Kleberg
Lead (TSP) LC,20180101,Knox
Lead (TSP) LC,20180101,Lamar
Lead (TSP) LC,20180101,Lamb
Lead (TSP) LC,20180101,Lampasas
Lead (TSP) LC,20180101,La Salle
Lead (TSP) LC,20180101,Lavaca
Lead (TSP) LC,20180101,Lee
Lead (TSP) LC,20180101,Leon
Lead (TSP) LC,20180101,Liberty
Lead (TSP) LC,20180101,Limestone
Lead (TSP) LC,20180101,Lipscomb
Lead (TSP) LC,20180101,Live Oak
Lead (TSP) LC,20180101,Llano
Lead (TSP) LC,20180101,Loving
Lead (TSP) LC,20180101,Lubbock
Lead (TSP) LC,20180101,Lynn
Lead (TSP) LC,20180101,McCulloch
Lead (TSP) LC,20180101,McLennan
Lead (TSP) LC,20180101,McMullen
Lead (TSP) LC,20180101,Madison
Lead (TSP) LC,20180101,Marion
Lead (TSP) LC,20180101,Martin
Lead (TSP) LC,20180101,Mason
Lead (TSP) LC,20180101,Matagorda
Lead (TSP) LC,20180101,Maverick
Lead (TSP) LC,20180101,Medina
Lead (TSP) LC,20180101,Menard
Lead (TSP) LC,20180101,Midland
Lead (TSP) LC,20180101,Milam
Lead (TSP) LC,20180101,Mills
Lead (TSP) LC,20180101,Mitchell
Lead (TSP) LC,20180101,Montague
Lead (TSP) LC,20180101,Montgomery
Lead (TSP) LC,20180101,Moore
Lead (TSP) LC,20180101,Morris
Lead (TSP) LC,20180101,Motley
Lead (TSP) LC,20180101,Nacogdoches
Lead (TSP) LC,20180101,Navarro
Lead (TSP) LC,20180101,Newton
Lead (TSP) LC,20180101,Nolan
Lead (TSP) LC,20180101,Nueces
Lead (TSP) LC,20180101,Ochiltree
Lead (TSP) LC,20180101,Oldham
Lead (TSP) LC,20180101,Orange
Lead (TSP) LC,20180101,Palo Pinto
Lead (TSP) LC,20180101,Panola
Lead (TSP) LC,20180101,Parker
Lead (TSP) LC,20180101,Parmer
Lead (TSP) LC,20180101,Pecos
Lead (TSP) LC,20180101,Polk
Lead (TSP) LC,20180101,Presidio
Lead (TSP) LC,20180101,Rains
Lead (TSP) LC,20180101,Randall
Lead (TSP) LC,20180101,Reagan
Lead (TSP) LC,20180101,Real
Lead (TSP) LC,20180101,Red River
Lead (TSP) LC,20180101,Reeves
Lead (TSP) LC,20180101,Refugio
Lead (TSP) LC,20180101,Roberts
Lead (TSP) LC,20180101,Robertson
Lead (TSP) LC,20180101,Rockwall
Lead (TSP) LC,20180101,Runnels
Lead (TSP) LC,20180101,Rusk
Lead (TSP) LC,20180101,Sabine
Lead (TSP) LC,20180101,San Augustine
Lead (TSP) LC,20180101,San Jacinto
Lead (TSP) LC,20180101,San Patricio
Lead (TSP) LC,20180101,San Saba
Lead (TSP) LC,20180101,Schleicher
Lead (TSP) LC,20180101,Scurry
Lead (TSP) LC,20180101,Shackelford
