date,plant_id,eia,epa,valid
2015Q4,56604,24066.81,20960.18,True
2015Q4,56611,374654.0,401001.65,True
2015Q4,56674,438.0,441.4,True
2015Q4,56806,377187.0,251358.27,True
2015Q4,57865,32645.567,0.0,True
2015Q4,58001,1740185.0,1794524.4900000002,True
2015Q4,58005,935463.0,953885.69,True
2015Q4,58378,4234.578,0.0,True
2015Q4,58471,17562.0,18454.28,True
2015Q4,58562,107866.0,107873.26999999999,True
2015Q4,59812,-1.0,-1.0,False
2015Q4,60122,-1.0,-1.0,False
2015Q4,60264,-1.0,-1.0,False
2015Q4,60459,-1.0,-1.0,False
2015Q4,60460,-1.0,-1.0,False
2015Q4,60468,-1.0,-1.0,False
2016Q1,9,7704.465,756.6800000000001,True
2016Q1,127,229003.0,252095.47,True
2016Q1,298,1858005.0,2009837.35,True
2016Q1,3439,39391.0,39706.9,True
2016Q1,3441,243864.0,256099.44999999998,True
2016Q1,3443,43360.0,44614.33,True
2016Q1,3452,11859.0,12636.05,True
2016Q1,3453,15642.0,16539.39,True
2016Q1,3456,384869.89,332599.06,True
2016Q1,3457,452007.0,464658.80000000005,True
2016Q1,3459,1426774.0,1486206.3699999999,True
2016Q1,3460,-2913.0,0.0,True
2016Q1,3464,-965.0,1759.7800000000002,True
2016Q1,3468,-744.0,0.0,True
2016Q1,3469,5014.0,5733.09,True
2016Q1,3470,1237666.0,1368636.97,True
2016Q1,3476,1855.0,2010.14,True
2016Q1,3477,0.0,0.0,True
2016Q1,3478,110121.0,117030.01999999999,True
2016Q1,3482,279479.0,296909.46,True
2016Q1,3483,-1.0,-1.0,False
2016Q1,3484,51508.0,57042.19,True
2016Q1,3485,63214.0,68183.3,True
2016Q1,3489,-1.0,-1.0,False
2016Q1,3490,4718.0,4902.99,True
2016Q1,3491,42203.0,44793.22,True
2016Q1,3492,347.0,367.97,True
2016Q1,3494,1607.0,1672.8300000000002,True
2016Q1,3497,1207712.0,1314461.15,True
2016Q1,3502,-1.0,-1.0,False
2016Q1,3504,3350.0,3544.1099999999997,True
2016Q1,3507,1721.0,1760.8,True
2016Q1,3548,32230.0,33490.47,True
2016Q1,3559,24588.228,25366.9,True
2016Q1,3561,0.0,0.0,True
2016Q1,3574,-1.0,-1.0,False
2016Q1,3576,2926.0,3169.0,True
2016Q1,3601,58727.0,62197.14,True
2016Q1,3602,17808.027,15877.87,True
2016Q1,3604,1697.0,1759.3400000000001,True
2016Q1,3609,6612.0,6105.18,True
2016Q1,3611,-1942.0,1548.76,True
2016Q1,3612,65794.0,377695.79999999993,True
2016Q1,7512,483810.0,377695.79999999993,True
2016Q1,3613,-1.0,-1.0,False
2016Q1,3628,17461.0,18524.98,True
2016Q1,3631,38475.0,33354.119999999995,True
2016Q1,4195,1970.005,562.0,True
2016Q1,4266,179.0,200.0,True
2016Q1,4937,970051.0,630103.71,True
2016Q1,4939,286493.0,296293.62,True
2016Q1,6136,229860.0,249977.94,True
2016Q1,6139,670001.0,720961.76,True
2016Q1,6146,1572689.0,1747171.0,True
2016Q1,6147,860697.0,953997.75,True
2016Q1,6178,149098.0,157555.0,True
2016Q1,6179,1894686.0,2056165.75,True
2016Q1,6180,2437649.0,2614706.34,True
2016Q1,6181,184393.0,206614.25,True
2016Q1,6183,486438.0,549185.0,True
2016Q1,6193,1034139.0,1126072.3399999999,True
2016Q1,6194,1214242.0,1287418.83,True
2016Q1,6243,30609.0,36486.07,True
2016Q1,6648,1055640.0,1167902.17,True
2016Q1,7030,512901.0,587069.61,True
2016Q1,7097,280224.0,302436.0,True
2016Q1,7325,226966.169,193250.91999999998,True
2016Q1,55545,576924.0,590799.52,True
2016Q1,7900,328154.0,341619.64999999997,True
2016Q1,7902,1339102.0,1427567.3399999999,True
2016Q1,8063,2981.0,2997.5000000000005,True
2016Q1,10298,540835.0,555438.98,True
2016Q1,50109,85685.0,88085.66,True
2016Q1,50137,2172.29,594.63,True
2016Q1,50615,-1.0,-1.0,False
2016Q1,50625,1085258.0,1531379.38,True
2016Q1,50815,700979.0,720711.98,True
2016Q1,52071,847620.0,932683.0,True
2016Q1,52088,202480.0,210650.47000000003,True
2016Q1,52176,11339.0,11775.810000000001,True
2016Q1,54817,17933.0,18549.94,True
2016Q1,55015,792784.0,919787.6599999999,True
2016Q1,55047,1165214.0,1319037.82,True
2016Q1,55062,1091743.0,1107508.2999999998,True
2016Q1,55064,409734.0,527788.73,True
2016Q1,55065,400533.0,412619.86,True
2016Q1,55086,736523.0,1095820.2,True
2016Q1,55091,1117896.0,1144136.1800000002,True
2016Q1,55097,1392468.0,1205034.77,True
2016Q1,55104,177964.0,182491.31,True
2016Q1,10789,566253.0,470255.9,True
2016Q1,55123,518028.0,570651.22,True
2016Q1,55132,876492.0,895208.8800000001,True
2016Q1,55137,549325.0,503027.79,True
2016Q1,55139,613352.0,631654.53,True
2016Q1,55144,872257.0,899768.69,True
2016Q1,55153,1481423.0,1510410.08,True
2016Q1,55154,782376.0,503850.04,True
2016Q1,55168,741215.0,762935.7,True
2016Q1,55172,1142431.0,1038918.95,True
2016Q1,55176,510964.96,521473.86,True
2016Q1,55187,1360002.0,2039388.85,True
2016Q1,55206,635961.0,826289.44,True
2016Q1,55215,815159.0,837959.87,True
2016Q1,55223,211173.0,211906.40000000002,True
2016Q1,55226,1537783.0,1576327.29,True
2016Q1,55230,1257461.0,1307183.8900000001,True
2016Q1,55299,1057001.0,877095.3700000001,True
2016Q1,55320,539111.45,557668.3,True
2016Q1,55327,1134891.0,1102757.98,True
2016Q1,55357,559951.0,570878.3400000001,True
2016Q1,55358,1752961.0,1790159.25,True
2016Q1,55365,12176.0,12181.68,True
2016Q1,55464,1660074.0,1705897.8599999999,True
2016Q1,55470,1228729.0,366799.0,True
2016Q1,55480,2621664.0,1809357.8399999999,True
2016Q1,55664,659563.0,680037.26,True
2016Q1,56326,23396.0,24653.159999999996,True
2016Q1,56349,77405.0,80710.20000000001,True
2016Q1,56350,535386.0,557499.2,True
2016Q1,56603,47556.252,16565.37,True
2016Q1,56604,12420.371,116.86,True
2016Q1,56611,0.0,0.0,True
2016Q1,56674,612.0,629.46,True
2016Q1,56806,73928.0,51745.009999999995,True
2016Q1,57865,19196.749,1881.0500000000002,True
2016Q1,58001,1103860.0,1143894.15,True
2016Q1,58005,847256.0,872985.27,True
2016Q1,58378,9790.329,0.0,True
2016Q1,58471,26987.0,28549.129999999997,True
2016Q1,58562,95989.0,96341.76999999999,True
2016Q1,59812,-1.0,-1.0,False
2016Q1,60122,-1.0,-1.0,False
2016Q1,60264,0.0,0.0,True
2016Q1,60459,-1.0,-1.0,False
2016Q1,60460,-1.0,-1.0,False
2016Q1,60468,-1.0,-1.0,False
2016Q2,9,8518.71,10728.339999999998,True
2016Q2,127,445808.0,484537.52,True
2016Q2,298,2425247.0,2605485.0300000003,True
2016Q2,3439,94798.0,102466.01,True
2016Q2,3441,387708.0,408269.18,True
2016Q2,3443,91248.0,89232.87,True
2016Q2,3452,78912.0,82452.15000000002,True
2016Q2,3453,255418.0,264074.49,True
2016Q2,3456,632325.94,524967.27,True
2016Q2,3457,813268.0,835824.61,True
2016Q2,3459,1612449.0,1667253.9700000002,True
2016Q2,3460,260711.0,277562.03,True
2016Q2,3464,5830.0,8556.960000000001,True
2016Q2,3468,-742.0,0.0,True
2016Q2,3469,115419.0,82709.95,True
2016Q2,3470,3779608.0,4034815.1700000004,True
2016Q2,3476,6286.0,6907.609999999999,True
2016Q2,3477,2507.0,2972.29,True
2016Q2,3478,177962.0,186603.02,True
2016Q2,3482,464337.0,494069.67999999993,True
2016Q2,3483,-1.0,-1.0,False
2016Q2,3484,116136.0,129018.68000000001,True
2016Q2,3485,180287.0,193784.59999999998,True
2016Q2,3489,-1.0,-1.0,False
2016Q2,3490,31801.0,33188.979999999996,True
2016Q2,3491,200500.0,211600.05,True
2016Q2,3492,1755.0,1843.7,True
2016Q2,3494,2119.0,2184.77,True
2016Q2,3497,1043798.0,1132776.53,True
2016Q2,3502,-1.0,-1.0,False
2016Q2,3504,40624.0,42366.740000000005,True
2016Q2,3507,3641.0,3739.19,True
2016Q2,3548,147906.0,153823.71,True
2016Q2,3559,37579.807,34249.78,True
2016Q2,3561,110.0,0.0,True
2016Q2,3574,-1.0,-1.0,False
2016Q2,3576,4036.0,4467.25,True
2016Q2,3601,116150.0,123236.76000000001,True
2016Q2,3602,2488.928,0.0,True
2016Q2,3604,8542.0,7638.830000000001,True
2016Q2,3609,11045.0,11649.179999999998,True
2016Q2,3611,85529.0,93779.37,True
2016Q2,3612,229243.0,1003919.6900000001,True
2016Q2,7512,751205.0,1003919.6900000001,True
2016Q2,3613,-1.0,-1.0,False
2016Q2,3628,83516.0,88940.29999999999,True
2016Q2,3631,34260.0,29892.460000000003,True
2016Q2,4195,4484.383,3399.75,True
2016Q2,4266,875.0,1048.0,True
2016Q2,4937,870654.0,560578.3500000001,True
2016Q2,4939,54991.0,47754.81,True
2016Q2,6136,293305.0,313877.8,True
2016Q2,6139,1034422.0,1113487.02,True
2016Q2,6146,2137512.0,2337027.16,True
2016Q2,6147,1164863.0,1257923.44,True
2016Q2,6178,612330.0,650039.0700000001,True
2016Q2,6179,2766955.0,2964686.5300000003,True
2016Q2,6180,3108621.0,3331688.7600000002,True
2016Q2,6181,650878.0,699539.5,True
2016Q2,6183,537213.0,602536.0,True
2016Q2,6193,1364380.0,1477970.1600000001,True
2016Q2,6194,1513540.0,1602411.74,True
2016Q2,6243,34368.0,40137.79,True
2016Q2,6648,710811.0,787058.5,True
2016Q2,7030,637253.0,723815.0,True
2016Q2,7097,1136225.0,1204767.0,True
2016Q2,7325,250953.057,272807.21,True
2016Q2,55545,677215.0,690071.02,True
2016Q2,7900,520092.0,539574.4,True
2016Q2,7902,1331485.0,1423180.46,True
2016Q2,8063,2009.0,2029.0300000000002,True
2016Q2,10298,551758.0,609210.3,True
2016Q2,50109,154447.0,161543.89,True
2016Q2,50137,2401.867,2587.31,True
2016Q2,50615,-1.0,-1.0,False
2016Q2,50625,898998.0,1221411.97,True
2016Q2,50815,743880.0,789452.6799999999,True
2016Q2,52071,1087619.0,1196623.87,True
2016Q2,52088,202858.0,213957.76,True
2016Q2,52176,66901.0,69469.2,True
2016Q2,54817,117244.0,121211.07999999999,True
2016Q2,55015,676207.0,782574.6799999999,True
2016Q2,55047,1292860.0,1454626.5699999998,True
2016Q2,55062,827156.0,864608.46,True
2016Q2,55064,377769.0,480168.32,True
2016Q2,55065,693261.0,729146.8200000001,True
2016Q2,55086,725046.0,1086014.92,True
2016Q2,55091,1512582.0,1545773.54,True
2016Q2,55097,1679177.0,1513050.9700000002,True
2016Q2,55104,153945.0,161025.97,True
2016Q2,10789,783538.0,714967.59,True
2016Q2,55123,875860.0,939748.47,True
2016Q2,55132,1085452.0,1104836.29,True
2016Q2,55137,1043957.0,1131476.6400000001,True
2016Q2,55139,857916.0,886266.58,True
2016Q2,55144,958135.0,1043292.0,True
2016Q2,55153,1357273.0,1384084.6199999999,True
2016Q2,55154,543232.0,348539.13,True
2016Q2,55168,854284.0,878265.86,True
2016Q2,55172,1245780.0,1117411.23,True
2016Q2,55176,601112.88,626310.84,True
2016Q2,55187,1436504.0,2101978.49,True
2016Q2,55206,592440.0,753873.03,True
2016Q2,55215,1071407.0,1102908.29,True
2016Q2,55223,498178.0,511619.56000000006,True
2016Q2,55226,1686557.0,1728916.97,True
2016Q2,55230,1288139.0,1341056.74,True
2016Q2,55299,1162945.0,1147151.27,True
2016Q2,55320,744068.57,749370.5,True
2016Q2,55327,1180755.0,1222010.25,True
2016Q2,55357,858425.0,878230.4099999999,True
2016Q2,55358,0.0,0.0,True
2016Q2,55365,33337.0,33326.03,True
2016Q2,55464,1708980.0,1759773.2600000002,True
2016Q2,55470,1082007.0,338968.0,True
2016Q2,55480,2457605.0,1643093.5,True
2016Q2,55664,595473.0,623559.37,True
2016Q2,56326,40344.0,41541.21,True
2016Q2,56349,179252.0,184040.81,True
2016Q2,56350,589114.0,601340.17,True
2016Q2,56603,52582.227,70917.37,True
2016Q2,56604,13733.016,29236.56,True
2016Q2,56611,783217.0,811046.8200000001,True
2016Q2,56674,3996.0,4016.16,True
2016Q2,56806,388172.0,258582.55000000005,True
2016Q2,57865,21225.556,29930.3,True
2016Q2,58001,1161876.0,1208907.35,True
2016Q2,58005,747438.0,771907.5199999999,True
2016Q2,58378,10825.018,0.0,True
2016Q2,58471,56884.0,61264.74999999999,True
2016Q2,58562,178008.0,131413.89,True
2016Q2,59812,-1.0,-1.0,False
2016Q2,60122,-1.0,-1.0,False
2016Q2,60264,0.0,0.0,True
2016Q2,60459,-1.0,-1.0,False
2016Q2,60460,-1.0,-1.0,False
2016Q2,60468,-1.0,-1.0,False
2016Q3,9,10245.055,21678.14,True
2016Q3,127,1122169.0,1208877.33,True
2016Q3,298,2856524.0,3060258.62,True
2016Q3,3439,76861.0,77058.54000000001,True
2016Q3,3441,427026.0,442023.72,True
2016Q3,3443,442605.0,452901.18,True
2016Q3,3452,131743.0,139334.62,True
2016Q3,3453,222826.0,227530.25,True
2016Q3,3456,528079.59,553196.46,True
2016Q3,3457,683329.0,706708.0,True
2016Q3,3459,1621654.0,1698062.94,True
2016Q3,3460,974925.0,1020337.31,True
2016Q3,3464,11609.0,14291.3,True
2016Q3,3468,-732.0,0.0,True
2016Q3,3469,311410.0,223057.61000000002,True
2016Q3,3470,4650982.0,4977558.25,True
2016Q3,3476,85277.0,91453.97,True
2016Q3,3477,3895.0,4264.14,True
2016Q3,3478,207996.0,218565.47,True
2016Q3,3482,540937.0,555715.59,True
2016Q3,3483,-1.0,-1.0,False
2016Q3,3484,172746.0,194517.2,True
2016Q3,3485,231717.0,249272.62999999998,True
2016Q3,3489,-1.0,-1.0,False
2016Q3,3490,77290.0,79849.17,True
2016Q3,3491,238544.0,251660.06000000003,True
2016Q3,3492,688.0,696.5600000000001,True
2016Q3,3494,4029.0,4138.42,True
2016Q3,3497,2154712.0,2303943.1399999997,True
2016Q3,3502,-1.0,-1.0,False
2016Q3,3504,75386.0,79423.33,True
2016Q3,3507,11934.0,12329.89,True
2016Q3,3548,235529.0,243804.49999999997,True
2016Q3,3559,22226.514,20635.879999999997,True
2016Q3,3561,279.0,0.0,True
2016Q3,3574,-1.0,-1.0,False
2016Q3,3576,22889.0,24808.75,True
2016Q3,3601,199797.0,209356.23,True
2016Q3,3602,2993.317,0.0,True
2016Q3,3604,40838.0,38120.88999999999,True
2016Q3,3609,30429.0,32896.76,True
2016Q3,3611,267213.0,282806.95,True
2016Q3,3612,270639.0,1145721.56,True
2016Q3,7512,843996.0,1145721.56,True
2016Q3,3613,-1.0,-1.0,False
2016Q3,3628,125122.0,133284.15,True
2016Q3,3631,45892.0,40293.630000000005,True
2016Q3,4195,9258.344,7691.75,True
2016Q3,4266,16216.0,18819.0,True
2016Q3,4937,1062967.0,690975.85,True
2016Q3,4939,417452.0,419676.2199999999,True
2016Q3,6136,601666.0,643366.9400000001,True
2016Q3,6139,1482320.0,1583234.17,True
2016Q3,6146,3861016.0,4199576.7299999995,True
2016Q3,6147,2924565.0,3147410.84,True
2016Q3,6178,1321732.0,1391273.0,True
2016Q3,6179,3109407.0,3315839.48,True
2016Q3,6180,3351952.0,3593012.03,True
2016Q3,6181,1113742.0,1183851.0,True
2016Q3,6183,682334.0,765150.25,True
2016Q3,6193,1440863.0,1562191.53,True
2016Q3,6194,1664516.0,1760712.44,True
2016Q3,6243,41575.0,47965.31,True
2016Q3,6648,1134827.0,1257219.0,True
2016Q3,7030,672080.0,760000.52,True
2016Q3,7097,2212435.0,2328968.0,True
2016Q3,7325,301809.534,250558.31999999998,True
2016Q3,55545,882501.0,897678.3,True
2016Q3,7900,551346.0,572456.97,True
2016Q3,7902,1343277.0,1434503.77,True
2016Q3,8063,1848.0,1877.2,True
2016Q3,10298,583044.0,599067.61,True
2016Q3,50109,107415.0,112812.29,True
2016Q3,50137,2888.614,5932.6,True
2016Q3,50615,-1.0,-1.0,False
2016Q3,50625,926372.0,1294419.82,True
2016Q3,50815,801783.0,819375.5900000001,True
2016Q3,52071,1203005.0,1326663.08,True
2016Q3,52088,249877.0,263538.71,True
2016Q3,52176,89456.0,92043.47,True
2016Q3,54817,230763.0,239185.88,True
2016Q3,55015,759121.0,860713.4099999999,True
2016Q3,55047,1392081.0,1560039.35,True
2016Q3,55062,1273631.0,1305312.18,True
2016Q3,55064,398123.0,513971.11,True
2016Q3,55065,795023.0,813331.99,True
2016Q3,55086,646058.0,944416.81,True
2016Q3,55091,2082562.0,2127199.33,True
2016Q3,55097,1639812.0,1370759.64,True
2016Q3,55104,144847.0,148478.4,True
2016Q3,10789,802550.0,748383.48,True
2016Q3,55123,1052757.0,1144624.53,True
2016Q3,55132,1421956.0,1455453.51,True
2016Q3,55137,1199342.0,1297342.8599999999,True
2016Q3,55139,1035491.0,1071867.3599999999,True
2016Q3,55144,1405406.0,1446970.55,True
2016Q3,55153,1503922.0,1538110.8,True
2016Q3,55154,706940.0,457417.31,True
2016Q3,55168,864154.0,888587.81,True
2016Q3,55172,1384996.0,1257175.6099999999,True
2016Q3,55176,604483.63,629580.2100000001,True
2016Q3,55187,1525033.0,2180367.82,True
2016Q3,55206,658328.0,837000.38,True
2016Q3,55215,1363606.0,1404832.88,True
2016Q3,55223,302805.0,310850.4,True
2016Q3,55226,1849634.0,1248131.1400000001,True
2016Q3,55230,1839353.0,1915231.3,True
2016Q3,55299,1157703.0,1471873.65,True
2016Q3,55320,1114699.75,1112953.9699999997,True
2016Q3,55327,1343803.0,1437704.31,True
2016Q3,55357,888091.0,911138.9299999999,True
2016Q3,55358,958748.0,991732.9099999999,True
2016Q3,55365,33337.0,33340.04,True
2016Q3,55464,1842521.0,1894692.76,True
2016Q3,55470,1067637.0,328624.16000000003,True
2016Q3,55480,2561714.0,1732726.49,True
2016Q3,55664,637169.0,660753.1200000001,True
2016Q3,56326,127701.0,127491.08000000002,True
2016Q3,56349,299922.0,307646.47000000003,True
2016Q3,56350,792822.0,829679.86,True
2016Q3,56603,63238.192,96773.4,True
2016Q3,56604,16516.059,16608.769999999997,True
2016Q3,56611,1754799.0,1723771.9,True
2016Q3,56674,27893.0,27940.32,True
2016Q3,56806,592060.0,391152.52999999997,True
2016Q3,57865,25526.986,53775.17,True
2016Q3,58001,1464841.0,1524840.66,True
2016Q3,58005,909968.0,938487.09,True
2016Q3,58378,13018.744,0.0,True
2016Q3,58471,117978.0,121633.62,True
2016Q3,58562,315025.0,298721.08,True
2016Q3,59812,-1.0,-1.0,False
2016Q3,60122,-1.0,-1.0,False
2016Q3,60264,0.0,0.0,True
2016Q3,60459,-1.0,-1.0,False
2016Q3,60460,-1.0,-1.0,False
2016Q3,60468,-1.0,-1.0,False
2016Q4,9,6604.77,163.13,True
2016Q4,127,694285.0,748682.64,True
2016Q4,298,2021571.0,2170493.58,True
2016Q4,3439,23382.0,23403.55,True
2016Q4,3441,121962.0,125891.93,True
2016Q4,3443,54760.0,56741.869999999995,True
2016Q4,3452,6630.0,3424.4,True
2016Q4,3453,12504.0,13277.060000000001,True
2016Q4,3456,359420.92,303042.54,True
2016Q4,3457,414843.0,429295.87999999995,True
2016Q4,3459,773009.0,823643.0,True
2016Q4,3460,214352.0,227099.9,True
2016Q4,3464,-535.0,1762.56,True
2016Q4,3468,-1.0,-1.0,False
2016Q4,3469,58953.0,43630.03,True
2016Q4,3470,3631607.0,3941678.21,True
2016Q4,3476,43382.0,46177.24999999999,True
2016Q4,3477,2128.0,2026.78,True
2016Q4,3478,80489.0,85291.06,True
2016Q4,3482,274869.0,280443.17000000004,True
2016Q4,3483,-1.0,-1.0,False
2016Q4,3484,109014.0,120915.48999999999,True
2016Q4,3485,151063.0,163039.0,True
2016Q4,3489,-1.0,-1.0,False
2016Q4,3490,9768.0,9298.23,True
2016Q4,3491,68337.0,72439.32,True
2016Q4,3492,86.0,123.04000000000002,True
2016Q4,3494,5937.0,6370.120000000001,True
2016Q4,3497,1867699.0,1999840.58,True
2016Q4,3502,-1.0,-1.0,False
2016Q4,3504,10515.0,11965.81,True
2016Q4,3507,1305.0,2062.3599999999997,True
2016Q4,3548,106680.0,111205.61,True
2016Q4,3559,16628.451,10198.79,True
2016Q4,3561,70.0,0.0,True
2016Q4,3574,-1.0,-1.0,False
2016Q4,3576,1921.0,2014.5,True
2016Q4,3601,27513.0,28782.74,True
2016Q4,3602,1929.728,0.0,True
2016Q4,3604,20843.0,19183.05,True
2016Q4,3609,16667.0,18079.39,True
2016Q4,3611,73489.0,82102.19,True
2016Q4,3612,51561.0,660551.53,True
2016Q4,7512,594681.0,660551.53,True
2016Q4,3613,-1.0,-1.0,False
2016Q4,3628,25412.0,27415.14,True
2016Q4,3631,-1110.0,0.0,True
2016Q4,4195,2260.268,1395.25,True
2016Q4,4266,0.0,0.0,True
2016Q4,4937,840279.0,550054.72,True
2016Q4,4939,141785.0,146453.24000000002,True
2016Q4,6136,533953.0,571972.6,True
2016Q4,6139,1302786.0,1385256.1800000002,True
2016Q4,6146,3670029.0,3987429.52,True
2016Q4,6147,2577860.0,2800059.56,True
2016Q4,6178,1040564.0,1096683.85,True
2016Q4,6179,2377449.0,2533219.3,True
2016Q4,6180,3253548.0,3485251.6500000004,True
2016Q4,6181,478716.0,515740.5,True
2016Q4,6183,645873.0,721050.0,True
2016Q4,6193,1183380.0,1284564.8,True
2016Q4,6194,1296893.0,1371427.31,True
2016Q4,6243,22658.0,26757.230000000003,True
2016Q4,6648,1049199.0,1170824.0,True
2016Q4,7030,645355.0,731467.3,True
2016Q4,7097,1822170.0,1913000.0,True
2016Q4,7325,194570.24,252213.55,True
2016Q4,55545,624526.0,634524.07,True
2016Q4,7900,210806.0,218667.53999999998,True
2016Q4,7902,1073871.0,1138224.54,True
2016Q4,8063,3204.0,3244.95,True
2016Q4,10298,545921.0,581525.13,True
2016Q4,50109,43384.0,45563.869999999995,True
2016Q4,50137,1862.229,283.44,True
2016Q4,50615,-1.0,-1.0,False
2016Q4,50625,1126570.0,1595059.72,True
2016Q4,50815,691284.0,706341.5,True
2016Q4,52071,1226326.0,1351145.7,True
2016Q4,52088,215584.0,227937.94,True
2016Q4,52176,14597.0,15320.66,True
2016Q4,54817,58104.0,60249.32,True
2016Q4,55015,815434.0,933172.08,True
2016Q4,55047,990389.0,1105651.0899999999,True
2016Q4,55062,899438.0,920237.9600000001,True
2016Q4,55064,408253.0,527121.23,True
2016Q4,55065,75932.0,81215.86,True
2016Q4,55086,-1884.0,0.0,True
2016Q4,55091,1162596.0,1189647.5899999999,True
2016Q4,55097,1342426.0,1065481.4200000002,True
2016Q4,55104,140622.0,145529.46,True
2016Q4,10789,803424.0,768265.6699999999,True
2016Q4,55123,732268.0,791579.2,True
2016Q4,55132,387419.0,397043.17,True
2016Q4,55137,286562.0,309978.97,True
2016Q4,55139,523535.0,542182.11,True
2016Q4,55144,728332.0,752199.41,True
2016Q4,55153,940774.0,959741.96,True
2016Q4,55154,478991.0,310622.58999999997,True
2016Q4,55168,326098.0,332796.62,True
2016Q4,55172,813365.0,750822.51,True
2016Q4,55176,641766.55,668017.06,True
2016Q4,55187,1501489.0,2160630.66,True
2016Q4,55206,529972.0,711125.11,True
2016Q4,55215,811304.0,835842.1000000001,True
2016Q4,55223,260580.0,265250.65,True
2016Q4,55226,881946.0,904150.27,True
2016Q4,55230,962120.0,999211.35,True
2016Q4,55299,896859.0,1160340.3800000001,True
2016Q4,55320,231152.94,235192.11,True
2016Q4,55327,905622.0,994144.95,True
2016Q4,55357,552275.0,566620.53,True
2016Q4,55358,2031241.0,2075806.75,True
2016Q4,55365,15807.0,15803.25,True
2016Q4,55464,1516245.0,1565493.4100000001,True
2016Q4,55470,1096207.0,342352.0,True
2016Q4,55480,1851663.0,1211783.8599999999,True
2016Q4,55664,529565.0,547232.53,True
2016Q4,56326,131640.0,144682.03,True
2016Q4,56349,50791.0,51366.689999999995,True
2016Q4,56350,326190.0,347878.03,True
2016Q4,56603,40768.329,20738.32,True
2016Q4,56604,10647.554,7804.360000000001,True
2016Q4,56611,1626183.0,1603279.0,True
2016Q4,56674,9296.0,9333.9,True
2016Q4,56806,195616.0,130964.97000000002,True
2016Q4,57865,16456.709,8394.59,True
2016Q4,58001,605486.0,632427.71,True
2016Q4,58005,643803.0,669087.19,True
2016Q4,58378,8392.909,0.0,True
2016Q4,58471,28242.0,28880.010000000002,True
2016Q4,58562,261520.0,234683.5,True
2016Q4,59812,-1.0,-1.0,False
2016Q4,60122,-1.0,-1.0,False
2016Q4,60264,0.0,0.0,True
2016Q4,60459,-1.0,-1.0,False
2016Q4,60460,-1.0,-1.0,False
2016Q4,60468,-1.0,-1.0,False
2017Q1,9,3711.555,1233.8,True
2017Q1,127,204339.0,221923.45,True
2017Q1,298,1786791.0,1935183.16,True
2017Q1,3439,21933.365,7374.13,True
2017Q1,3441,89119.0,93038.06,True
2017Q1,3443,35642.0,36907.56,True
2017Q1,3452,5550.0,5908.93,True
2017Q1,3453,6471.0,7034.490000000001,True
2017Q1,3456,299752.0,341630.51,True
2017Q1,3457,351232.0,359714.13,True
2017Q1,3459,394182.0,442391.76,True
2017Q1,3460,49530.0,53790.9,True
2017Q1,3464,695.073,273.33,True
2017Q1,3468,-1.0,-1.0,False
2017Q1,3469,12667.0,10211.990000000002,True
2017Q1,3470,3249479.0,3477305.67,True
2017Q1,3476,3287.0,3762.6600000000003,True
2017Q1,3477,0.0,0.0,True
2017Q1,3478,85948.0,91156.52,True
2017Q1,3482,126836.672,124631.43,True
2017Q1,3483,-1.0,-1.0,False
2017Q1,3484,69790.0,77831.32,True
2017Q1,3485,82044.0,89646.37,True
2017Q1,3489,-1.0,-1.0,False
2017Q1,3490,7965.0,8313.98,True
2017Q1,3491,16899.0,17677.010000000002,True
2017Q1,3492,898.486,303.86,True
2017Q1,3494,6268.998,1987.85,True
2017Q1,3497,1764595.0,1884888.75,True
2017Q1,3502,-1.0,-1.0,False
2017Q1,3504,775.0,820.16,True
2017Q1,3507,1094.0,1139.98,True
2017Q1,3548,9924.89,6086.18,True
2017Q1,3559,6859.028,4632.15,True
2017Q1,3561,61.032,0.0,True
2017Q1,3574,-1.0,-1.0,False
2017Q1,3576,308.69,136.25,True
2017Q1,3601,5320.0,5520.209999999999,True
2017Q1,3602,471.378,0.0,True
2017Q1,3604,10984.0,10497.869999999999,True
2017Q1,3609,19138.661,5780.9400000000005,True
2017Q1,3611,25797.0,31085.550000000003,True
2017Q1,3612,13499.0,227426.49,True
2017Q1,7512,202059.0,227426.49,True
2017Q1,3613,-1.0,-1.0,False
2017Q1,3628,14679.0,16090.77,True
2017Q1,3631,30244.157,25910.339999999997,True
2017Q1,4195,809.064,0.0,True
2017Q1,4266,0.0,0.0,True
2017Q1,4937,788126.0,512938.65,True
2017Q1,4939,83553.0,85130.51,True
2017Q1,6136,455710.0,490568.78,True
2017Q1,6139,1338736.0,1421834.8900000001,True
2017Q1,6146,2797747.0,3058368.6,True
2017Q1,6147,1209086.0,1330734.47,True
2017Q1,6178,593949.0,626192.48,True
2017Q1,6179,2771890.0,2959326.35,True
2017Q1,6180,2923946.0,3133088.74,True
2017Q1,6181,694242.0,741061.25,True
2017Q1,6183,565265.0,628983.16,True
2017Q1,6193,1036407.0,1125326.44,True
2017Q1,6194,912997.0,967253.34,True
2017Q1,6243,21089.195,24380.75,True
2017Q1,6648,999079.0,1105217.07,True
2017Q1,7030,578582.0,659423.0,True
2017Q1,7097,1249202.0,1317420.25,True
2017Q1,7325,184497.867,233056.33000000002,True
2017Q1,55545,336071.0,342431.86,True
2017Q1,7900,240786.163,231253.22,True
2017Q1,7902,1236488.0,1314027.87,True
2017Q1,8063,2329.921,1228.7,True
