"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","SUM_OP_TIME","COUNT_OP_TIME","GLOAD (MWh)","SLOAD (1000 lbs)","SO2_MASS (tons)","SO2_RATE (lbs/mmBtu)","NOX_RATE (lbs/mmBtu)","NOX_MASS (tons)","CO2_MASS (tons)","CO2_RATE (tons/mmBtu)","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"TX","Big Brown","3497","2","03-14-2012","24","24","12018","","92.385","1.6561",".1308","7.763","12827.1",".109","117818.8","691","2424"
"TX","Big Brown","3497","2","03-15-2012","24","24","12960","","98.412","1.5729",".1313","8.491","13812.3",".109","126870.2","691","2424"
"TX","Big Brown","3497","2","03-16-2012","24","24","11615","","87.704","1.5665",".1247","7.307","12442.2",".109","114284.4","691","2424"
"TX","Big Brown","3497","2","03-17-2012","24","24","11927","","94.991","1.654",".1258","7.452","12830.6",".109","117849.5","691","2424"
"TX","Big Brown","3497","2","03-18-2012","24","24","11854","","96.512","1.703",".1202","7.173","12740.2",".109","117021.7","691","2424"
"TX","Big Brown","3497","2","03-19-2012","24","24","13578","","92.464","1.424",".1288","8.579","14586.1",".109","133979.5","691","2424"
"TX","Big Brown","3497","2","03-20-2012","24","24","10127","","81.321","1.6244",".1166","5.916","11126.7",".109","102204.1","691","2424"
"TX","Big Brown","3497","2","03-21-2012","24","24","12107","","69.37","1.1539",".1155","6.938","13094.9",".109","120280","691","2424"
"TX","Big Brown","3497","2","03-22-2012","24","24","12207","","85.743","1.4252",".1175","7.092","13179.2",".109","121055","691","2424"
"TX","Big Brown","3497","2","03-23-2012","24","24","13816","","99.043","1.4648",".1277","8.55","14769.1",".109","135658.2","691","2424"
"TX","Big Brown","3497","2","03-24-2012","24","24","11115","","86.256","1.5916",".1259","6.833","12007.8",".109","110296.2","691","2424"
"TX","Big Brown","3497","2","03-25-2012","24","24","10976","","90.52","1.6928",".1252","6.694","11820.1",".109","108572.1","691","2424"
"TX","Big Brown","3497","2","03-26-2012","24","24","11498","","104.838","1.8846",".136","7.731","12302.2",".109","112997.5","691","2424"
"TX","Big Brown","3497","2","03-27-2012","24","24","12654","","89.534","1.5054",".1284","8.126","13580.5",".109","124740.2","691","2424"
"TX","Big Brown","3497","2","03-28-2012","24","24","12462","","89.965","1.511",".1282","8.163","13389.5",".109","122987.6","691","2424"
"TX","Big Brown","3497","2","03-29-2012","24","24","12526","","92.815","1.5682",".128","8.11","13340.2",".109","122532","691","2424"
"TX","Big Brown","3497","2","03-30-2012","24","24","13187","","92.166","1.4536",".1301","8.663","14054.5",".109","129093.5","691","2424"
"TX","Big Brown","3497","2","03-31-2012","24","24","12385","","89.884","1.5081",".1308","8.21","13241.1",".109","121622.1","691","2424"
"TX","Lake Creek","3502","1","01-01-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-02-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-03-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-04-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-05-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-06-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-07-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-08-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-09-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-10-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-11-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-12-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-13-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-14-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-15-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-16-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-17-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-18-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-19-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-20-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-21-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-22-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-23-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-24-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-25-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-26-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-27-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-28-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-29-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-30-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","01-31-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-01-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-02-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-03-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-04-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-05-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-06-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-07-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-08-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-09-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-10-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-11-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-12-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-13-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-14-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-15-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-16-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-17-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-18-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-19-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-20-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-21-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-22-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-23-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-24-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-25-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-26-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-27-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-28-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","02-29-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-01-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-02-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-03-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-04-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-05-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-06-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-07-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-08-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-09-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-10-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-11-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-12-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-13-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-14-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-15-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-16-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-17-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-18-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-19-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-20-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-21-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-22-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-23-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-24-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-25-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-26-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-27-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-28-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-29-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-30-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","1","03-31-2012","0","0","","","","","","","","","","693","2426"
"TX","Lake Creek","3502","2","01-01-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-02-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-03-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-04-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-05-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-06-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-07-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-08-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-09-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-10-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-11-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-12-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-13-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-14-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-15-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-16-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-17-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-18-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-19-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-20-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-21-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-22-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-23-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-24-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-25-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-26-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-27-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-28-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-29-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-30-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","01-31-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-01-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-02-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-03-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-04-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-05-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-06-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-07-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-08-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-09-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-10-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-11-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-12-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-13-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-14-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-15-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-16-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-17-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-18-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-19-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-20-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-21-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-22-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-23-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-24-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-25-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-26-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-27-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-28-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","02-29-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-01-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-02-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-03-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-04-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-05-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-06-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-07-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-08-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-09-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-10-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-11-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-12-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-13-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-14-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-15-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-16-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-17-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-18-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-19-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-20-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-21-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-22-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-23-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-24-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-25-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-26-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-27-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-28-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-29-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-30-2012","0","0","","","","","","","","","","693","2427"
"TX","Lake Creek","3502","2","03-31-2012","0","0","","","","","","","","","","693","2427"
"TX","Stryker Creek","3504","1","01-01-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-02-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-03-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-04-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-05-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-06-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-07-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-08-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-09-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-10-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-11-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-12-2012","7.38","8","0","","0",".001",".036",".008","24.692",".0593","415.464","695","2429"
"TX","Stryker Creek","3504","1","01-13-2012","8.27","9","237.45","",".001",".001",".0972",".173","201.769",".0593","3392.931","695","2429"
"TX","Stryker Creek","3504","1","01-14-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-15-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-16-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-17-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-18-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-19-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-20-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-21-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-22-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-23-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-24-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-25-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-26-2012","6.27","7","0","","0",".001",".038",".009","26.515",".0597","444.25","695","2429"
"TX","Stryker Creek","3504","1","01-27-2012","9.43","10","319.2","",".001",".001",".0928",".196","260.24",".0593","4378.258","695","2429"
"TX","Stryker Creek","3504","1","01-28-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-29-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-30-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","01-31-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-01-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-02-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-03-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-04-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-05-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-06-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-07-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-08-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-09-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-10-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-11-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-12-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-13-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-14-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-15-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-16-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-17-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-18-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-19-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-20-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-21-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-22-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-23-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-24-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-25-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-26-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-27-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-28-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","02-29-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-01-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-02-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-03-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-04-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-05-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-06-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-07-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-08-2012","1.28","2","0","","0",".001",".015",".001","4.246",".059","71.918","695","2429"
"TX","Stryker Creek","3504","1","03-09-2012","2.76","4","0","","0",".001",".0408",".006","14.711",".0598","246.299","695","2429"
"TX","Stryker Creek","3504","1","03-10-2012","12.85","13","263.05","",".001",".0031",".0715",".163","236.045",".0685","3972.04","695","2429"
"TX","Stryker Creek","3504","1","03-11-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-12-2012","9.97","11","327.42","",".001",".001",".0755",".168","274.843",".0592","4625.124","695","2429"
"TX","Stryker Creek","3504","1","03-13-2012","8.23","9","331.8","",".001",".001",".0732",".16","257.284",".0591","4326.598","695","2429"
"TX","Stryker Creek","3504","1","03-14-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-15-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-16-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-17-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-18-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-19-2012","2.17","3","0","","0",".001",".0527",".005","11.365",".0593","192.384","695","2429"
"TX","Stryker Creek","3504","1","03-20-2012",".88","2","0","","0",".0055",".042","0","1.258",".08","20.848","695","2429"
"TX","Stryker Creek","3504","1","03-21-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-22-2012","17.97","19","424.66","",".002",".001",".0676",".236","342.436",".0593","5759.958","695","2429"
"TX","Stryker Creek","3504","1","03-23-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-24-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-25-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-26-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-27-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-28-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-29-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-30-2012","0","0","","","","","","","","","","695","2429"
"TX","Stryker Creek","3504","1","03-31-2012",".7","2","0","","0",".001",".013","0","2.66",".0595","44.56","695","2429"
"TX","Stryker Creek","3504","2","01-01-2012","0","0","","","","","","","","","","695","2430"
"TX","Stryker Creek","3504","2","01-02-2012","1.67","2","0","","0",".001",".0205",".002","11.392",".0595","191.724","695","2430"
"TX","Stryker Creek","3504","2","01-03-2012","11.12","12","347.8","",".002",".001",".0863",".3","336.024",".0593","5653.56","695","2430"
"TX","Stryker Creek","3504","2","01-04-2012","0","0","","","","","","","","","","695","2430"
"TX","Stryker Creek","3504","2","01-05-2012","11.35","12","0","",".001",".001",".0438",".039","102.18",".0595","1717.21","695","2430"
"TX","Stryker Creek","3504","2","01-06-2012","0","0","","","","","","","","","","695","2430"
"TX","Stryker Creek","3504","2","01-07-2012","4.53","5","0","","0",".001",".0378",".016","49.105",".0594","826.687","695","2430"
"TX","Stryker Creek","3504","2","01-08-2012","0","0","","","","","","","","","","695","2430"
"TX","Stryker Creek","3504","2","01-09-2012","11.26","12","454.14","",".002",".001",".0717",".28","406.834",".0592","6844.454","695","2430"
"TX","Stryker Creek","3504","2","01-10-2012","0","0","","","","","","","","","","695","2430"
"TX","Stryker Creek","3504","2","01-11-2012","0","0","","","","","","","","","","695","2430"
"TX","Stryker Creek","3504","2","01-12-2012","6.55","8","264.2","",".001",".001",".0594",".144","248.61",".0591","4183.395","695","2430"
"TX","Stryker Creek","3504","2","01-13-2012","0","0","","","","","","","","","","695","2430"
"TX","Stryker Creek","3504","2","01-14-2012","0","0","","","","","","","","","","695","2430"
"TX","Stryker Creek","3504","2","01-15-2012","0","0","","","","","","","","","","695","2430"
